seed,max_neurons,layers,learn_rate,epoch,Hys_score,Hys_mse,Hys_rmse,Hys_mape
3,350,5,0.01,10,0.9983773231506348,0.001648339326493442,0.04059974539936725,0.14557376503944397
3,350,5,0.01,11,0.9988297820091248,0.0011887497967109084,0.03447825106804155,0.10886275768280029
3,350,5,0.01,12,0.9988600015640259,0.0011580637656152248,0.03403033596095144,0.15225057303905487
3,350,5,0.01,13,0.9993945360183716,0.0006150738918222487,0.024800683293454813,0.10991381853818893
3,350,5,0.01,14,0.9994143843650818,0.00059489969862625,0.02439056577093385,0.13279621303081512
3,350,5,0.01,15,0.9986468553543091,0.001374547486193478,0.037074890238454894,0.1428419053554535
3,350,5,0.01,16,0.9985043406486511,0.0015193535946309566,0.03897888652374458,0.1730380654335022
3,350,5,0.01,17,0.9993630051612854,0.000647089327685535,0.025437950540197513,0.12933200597763062
3,350,5,0.01,18,0.9981380105018616,0.0018914819229394197,0.04349117063197333,0.12309905886650085
3,350,5,0.01,19,0.9986289143562317,0.0013927987311035395,0.037320218797637555,0.11760423332452774
3,350,5,0.01,20,0.9991627931594849,0.0008504518773406744,0.02916250807699287,0.14597554504871368
3,350,5,0.01,21,0.9989311099052429,0.0010858045425266027,0.032951548408634804,0.13019071519374847
3,350,5,0.01,22,0.9986217617988586,0.0014000535011291504,0.0374172887998202,0.13642196357250214
3,350,5,0.01,23,0.9992421269416809,0.0007698573754169047,0.02774630381540764,0.18681934475898743
3,350,5,0.01,24,0.9990577101707458,0.0009571975679136813,0.030938609663552778,0.10688143968582153
3,350,5,0.01,25,0.9990031719207764,0.001012597233057022,0.0318213329868034,0.1737566739320755
3,350,5,0.01,26,0.9994325637817383,0.0005764205125160515,0.02400875907905387,0.09391964226961136
3,350,5,0.01,27,0.999198317527771,0.0008143451996147633,0.028536734214250292,0.1541370004415512
3,350,5,0.01,28,0.9956050515174866,0.004464542958885431,0.0668172354926888,0.2468816190958023
3,350,5,0.01,29,0.9993777275085449,0.000632130540907383,0.02514220636514192,0.12302190065383911
3,350,5,0.01,30,0.9990684986114502,0.0009462239686399698,0.03076075370728048,0.13644376397132874
3,350,5,0.01,31,0.9995282292366028,0.0004792598483618349,0.02189200421071207,0.13650943338871002
3,350,5,0.01,32,0.9995870590209961,0.00041950371814891696,0.020481789915652318,0.10331586003303528
3,350,5,0.01,33,0.9986250400543213,0.0013967201812192798,0.037372719746083236,0.19912089407444
3,350,5,0.01,34,0.9985707998275757,0.0014518207171931863,0.03810276521714909,0.15031422674655914
3,350,5,0.01,35,0.9995752573013306,0.0004314522666390985,0.020771429094770984,0.11477744579315186
3,350,5,0.01,36,0.9992614984512329,0.000750192382838577,0.02738964006405665,0.1384783685207367
3,350,5,0.01,37,0.9990661144256592,0.0009486904018558562,0.030800818201077974,0.10531113296747208
3,350,5,0.01,38,0.9993898868560791,0.0006197533803060651,0.024894846460785113,0.12351936846971512
3,350,5,0.01,39,0.9990466833114624,0.0009683856624178588,0.031118895584802794,0.1464950293302536
3,350,5,0.01,40,0.999573290348053,0.0004334653203841299,0.02081982997971237,0.10211580991744995
3,350,5,0.01,41,0.9997027516365051,0.0003019462455995381,0.01737660051907559,0.08071954548358917
3,350,5,0.01,42,0.9988013505935669,0.001217606128193438,0.034894213391240644,0.16950753331184387
3,350,5,0.01,43,0.9989120960235596,0.0011051306501030922,0.03324350538230125,0.1337963342666626
3,350,5,0.01,44,0.9980429410934448,0.0019880530890077353,0.044587588957104816,0.1517372578382492
3,350,5,0.01,45,0.9995304346084595,0.00047698605339974165,0.02184001038002825,0.08922935277223587
3,350,5,0.01,46,0.9993612170219421,0.0006488810176961124,0.02547314306669109,0.10181498527526855
3,350,5,0.01,47,0.9996799826622009,0.0003250811714679003,0.01803000752822639,0.09833286702632904
3,350,5,0.01,48,0.9996753931045532,0.0003297749499324709,0.01815970676890106,0.17832429707050323
3,350,5,0.01,49,0.999330461025238,0.000680126016959548,0.02607922577377534,0.09316518902778625
3,350,5,0.01,50,0.9976956844329834,0.0023407968692481518,0.04838178241082228,0.15364083647727966
3,350,5,0.01,51,0.9991421103477478,0.0008714608266018331,0.029520515351223683,0.11021226644515991
3,350,5,0.01,52,0.999544620513916,0.0004625599249266088,0.021507206348724345,0.0981864333152771
3,350,5,0.01,53,0.9995744824409485,0.00043222479871474206,0.02079001680409956,0.13326364755630493
3,350,5,0.01,54,0.9983431696891785,0.001683068578131497,0.04102521880662548,0.14786282181739807
3,350,5,0.01,55,0.9996488094329834,0.00035673449747264385,0.018887416378971577,0.12479708343744278
3,350,5,0.01,56,0.9996321201324463,0.0003736834041774273,0.019330892482692756,0.13705189526081085
3,350,5,0.01,57,0.9995310306549072,0.00047636800445616245,0.021825856328129774,0.11991006880998611
3,350,5,0.01,58,0.9996331334114075,0.000372665177565068,0.019304537745438714,0.12346150726079941
3,350,5,0.01,59,0.9995743632316589,0.000432404427556321,0.020794336429814753,0.09937369078397751
3,350,5,0.01,60,0.9995749592781067,0.000431787280831486,0.020779491832850147,0.11574839800596237
3,350,5,0.01,61,0.999494731426239,0.000513282255269587,0.022655733386266422,0.14426560699939728
3,350,5,0.01,62,0.9996098875999451,0.000396306422771886,0.019907446415145413,0.12236889451742172
3,350,5,0.01,63,0.9996635913848877,0.00034171342849731445,0.018485492379087837,0.10792497545480728
3,350,5,0.01,64,0.9995126128196716,0.0004951040609739721,0.02225093393487051,0.13174133002758026
3,350,5,0.01,65,0.999236524105072,0.0007755935657769442,0.027849480529750358,0.15722791850566864
3,350,5,0.01,66,0.9995361566543579,0.00047120449016802013,0.021707245107751932,0.17063795030117035
3,350,5,0.01,67,0.9997225999832153,0.00028180304798297584,0.016786990438520416,0.09958604723215103
3,350,5,0.01,68,0.9996115565299988,0.00039458193350583315,0.019864086525834334,0.14520107209682465
3,350,5,0.01,69,0.9996473789215088,0.0003582301433198154,0.018926968677519796,0.13029272854328156
3,350,5,0.01,70,0.9989783763885498,0.0010378168663010001,0.0322151651602316,0.1105801984667778
3,350,5,0.01,71,0.9995255470275879,0.00048195081762969494,0.021953378273734888,0.12982545793056488
3,350,5,0.01,72,0.9994391202926636,0.0005697585875168443,0.023869616409084672,0.10723259299993515
3,350,5,0.01,73,0.9974926114082336,0.002547092502936721,0.05046872797026611,0.1529712975025177
3,350,5,0.01,74,0.9994053840637207,0.0006040355074219406,0.024577133832526944,0.13495977222919464
3,350,5,0.01,75,0.9995787739753723,0.00042792255408130586,0.02068628903600899,0.12299416959285736
3,350,5,0.01,76,0.9996712803840637,0.00033390603493899107,0.01827309593197034,0.0970284640789032
3,350,5,0.01,77,0.9995934963226318,0.0004129670560359955,0.02032159088349127,0.11395924538373947
3,350,5,0.01,78,0.9995880126953125,0.0004184977151453495,0.020457216700845438,0.10075981914997101
3,350,5,0.01,79,0.9993698000907898,0.000640199810732156,0.02530217007950417,0.1037181168794632
3,350,5,0.01,80,0.9995952248573303,0.00041121363756246865,0.020278403230098486,0.09021830558776855
3,350,5,0.01,81,0.9995286464691162,0.00047884005471132696,0.021882414279766456,0.10153386741876602
3,350,5,0.01,82,0.9993898868560791,0.0006197566981427372,0.024894913097714102,0.11227955669164658
3,350,5,0.01,83,0.9994191527366638,0.0005900525138713419,0.024290996559864355,0.12926168739795685
3,350,5,0.01,84,0.9990917444229126,0.0009226584224961698,0.030375292961487135,0.10124657303094864
3,350,5,0.01,85,0.9997216463088989,0.0002827656571753323,0.01681563728127282,0.08571146428585052
