seed,max_neurons,layers,learn_rate,epoch,Jou_score,Jou_mse,Jou_rmse,Jou_mape
3,350,1,0.01,7,0.9987342953681946,0.0012870654463768005,0.03587569436786974,0.17641477286815643
3,350,1,0.01,8,0.9987602829933167,0.0012606320669874549,0.035505380817383934,0.1700853407382965
3,350,1,0.01,9,0.9985508918762207,0.001473581069149077,0.03838725138830699,0.21330851316452026
3,350,1,0.01,10,0.9987298846244812,0.0012915340485051274,0.03593791936805924,0.18616539239883423
3,350,1,0.01,11,0.9992159008979797,0.0007973043248057365,0.028236577781412118,0.18931084871292114
3,350,1,0.01,12,0.9991187453269958,0.0008961062412708998,0.029935033677463932,0.16025352478027344
3,350,1,0.01,13,0.9991337656974792,0.0008808213169686496,0.029678634014533918,0.1503664255142212
3,350,1,0.01,14,0.9993273019790649,0.0006840660935267806,0.026154657205300563,0.12691201269626617
3,350,1,0.01,15,0.9988439083099365,0.0011755782179534435,0.03428670614033147,0.22676128149032593
3,350,1,0.01,16,0.9985471963882446,0.0014773380244150758,0.03843615517211725,0.10550497472286224
3,350,1,0.01,17,0.9989583492279053,0.001059247413650155,0.032546081387014245,0.17024672031402588
3,350,1,0.01,18,0.9992552399635315,0.0007573417387902737,0.027519842637454772,0.1234724298119545
3,350,1,0.01,19,0.9993219971656799,0.0006894220714457333,0.026256848086656046,0.10529914498329163
3,350,1,0.01,20,0.9989472031593323,0.0010705820750445127,0.03271975053457029,0.1292584389448166
3,350,1,0.01,21,0.9990040063858032,0.0010127711575478315,0.031824065697956185,0.1854124814271927
3,350,1,0.01,22,0.9992733001708984,0.0007389407837763429,0.027183465264317256,0.17980970442295074
3,350,1,0.01,23,0.9992915391921997,0.0007204129360616207,0.026840509236257436,0.13378825783729553
3,350,1,0.01,24,0.9989488124847412,0.0010689060436561704,0.0326941285807738,0.27794548869132996
3,350,1,0.01,25,0.9992039203643799,0.0008095214143395424,0.02845208980619073,0.1517656296491623
3,350,1,0.01,26,0.9990494251251221,0.0009666043915785849,0.03109026200562782,0.19430193305015564
3,350,1,0.01,27,0.9994121789932251,0.0005977412220090628,0.024448746839236216,0.1173018291592598
3,350,1,0.01,28,0.9979379773139954,0.0020967856980860233,0.04579067261010722,0.31886279582977295
3,350,1,0.01,29,0.9992485642433167,0.0007641154807060957,0.02764263881589628,0.13739612698554993
3,350,1,0.01,30,0.9991834759712219,0.0008303216309286654,0.02881530202737194,0.14818352460861206
3,350,1,0.01,31,0.9978778958320618,0.0021579056046903133,0.04645326258391668,0.18812039494514465
3,350,1,0.01,32,0.9992395043373108,0.0007733239908702672,0.027808703509337993,0.15215608477592468
3,350,1,0.01,33,0.9993860125541687,0.0006243187817744911,0.024986371920999076,0.11673927307128906
3,350,1,0.01,34,0.9992098212242126,0.0008035058272071183,0.028346178352771267,0.19746516644954681
3,350,1,0.01,35,0.9990877509117126,0.0009276464115828276,0.0304572883163099,0.12797676026821136
3,350,1,0.01,36,0.9994164705276489,0.0005933995707891881,0.024359794145049504,0.13498333096504211
3,350,1,0.01,37,0.999343991279602,0.0006670461152680218,0.025827235920013233,0.1601814329624176
3,350,1,0.01,38,0.9989385008811951,0.0010794303379952908,0.032854685175714146,0.1407105028629303
3,350,1,0.01,39,0.9987881779670715,0.0012322509428486228,0.0351034320665177,0.2001560479402542
3,350,1,0.01,40,0.9988963007926941,0.0011223150650039315,0.03350097110538636,0.16588705778121948
3,350,1,0.01,41,0.9987995624542236,0.0012206974206492305,0.03493848051431588,0.14523489773273468
3,350,1,0.01,42,0.9994251132011414,0.0005845819250680506,0.024178129064674352,0.1233162060379982
3,350,1,0.01,43,0.9977784156799316,0.0022590747103095055,0.047529724492253324,0.1643727570772171
3,350,1,0.01,44,0.9993177652359009,0.0006937306025065482,0.026338766153837734,0.1507229059934616
3,350,1,0.01,45,0.9989275336265564,0.0010905469534918666,0.03302343037135704,0.18221649527549744
3,350,1,0.01,46,0.9991381168365479,0.000876422505825758,0.029604433887945873,0.17443473637104034
3,350,1,0.01,47,0.9991321563720703,0.0008824875112622976,0.02970669135501794,0.13543027639389038
3,350,1,0.01,48,0.998928964138031,0.0010891002602875233,0.033001519060302714,0.1750018298625946
3,350,1,0.01,49,0.9994531869888306,0.0005560349090956151,0.023580392471195536,0.10651391744613647
3,350,1,0.01,50,0.9993537664413452,0.0006571464473381639,0.025634867804187403,0.09470606595277786
3,350,1,0.01,51,0.9993950724601746,0.0006151628331281245,0.024802476350722007,0.10657023638486862
3,350,1,0.01,52,0.9992154836654663,0.0007977482746355236,0.028244437941575745,0.12304328382015228
3,350,1,0.01,53,0.9974730014801025,0.0025696156080812216,0.05069137607208175,0.26812735199928284
3,350,1,0.01,54,0.9988773465156555,0.001141574583016336,0.03378719554825964,0.11786137521266937
3,350,1,0.01,55,0.9996061325073242,0.00040048835217021406,0.02001220508015581,0.1294240802526474
3,350,1,0.01,56,0.999268651008606,0.000743677606806159,0.02727045299965072,0.1542859673500061
3,350,1,0.01,57,0.9995346665382385,0.00047316052950918674,0.021752253435200382,0.14987555146217346
3,350,1,0.01,58,0.9994671940803528,0.0005417794454842806,0.02327615615784274,0.1036851704120636
3,350,1,0.01,59,0.9995964169502258,0.000410403503337875,0.020258418085770544,0.11608552932739258
3,350,1,0.01,60,0.9995903372764587,0.000416603492340073,0.020410867015883304,0.12515532970428467
3,350,1,0.01,61,0.9979341626167297,0.0021007093600928783,0.045833496049209235,0.182529479265213
3,350,1,0.01,62,0.9991872906684875,0.0008264297503046691,0.028747691216942435,0.18928372859954834
3,350,1,0.01,63,0.9991616606712341,0.0008525027078576386,0.0291976490125085,0.1647861748933792
3,350,1,0.01,64,0.9996399879455566,0.0003661141963675618,0.01913411080681728,0.11383859813213348
3,350,1,0.01,65,0.9993953108787537,0.0006149105029180646,0.024797389034292797,0.1583346724510193
3,350,1,0.01,66,0.999492883682251,0.0005156621336936951,0.022708195298034917,0.12628841400146484
3,350,1,0.01,67,0.9992438554763794,0.0007689245976507664,0.02772948967526749,0.11410321295261383
3,350,1,0.01,68,0.9995742440223694,0.0004329158109612763,0.020806629014842273,0.09998887032270432
3,350,1,0.01,69,0.999493420124054,0.0005151410587131977,0.0226967191178196,0.11280141025781631
3,350,1,0.01,70,0.9990997910499573,0.0009154113358817995,0.03025576533293778,0.09215616434812546
3,350,1,0.01,71,0.9988808631896973,0.0011380051728338003,0.0337343322571205,0.2585695683956146
3,350,1,0.01,72,0.9995366930961609,0.0004711275396402925,0.021705472573530678,0.13522808253765106
3,350,1,0.01,73,0.9995840191841125,0.00042299527558498085,0.020566848946423,0.11379709839820862
3,350,1,0.01,74,0.9994150400161743,0.0005948473117314279,0.024389491830118723,0.10475365817546844
3,350,1,0.01,75,0.9992564916610718,0.0007560466765426099,0.027496302961354822,0.1102873682975769
3,350,1,0.01,76,0.999172031879425,0.0008419331861659884,0.029016084955865228,0.13733834028244019
3,350,1,0.01,77,0.9992395639419556,0.0007732833619229496,0.027807972991984682,0.10625676810741425
3,350,1,0.01,78,0.9994968175888062,0.000511660473421216,0.022619913205430654,0.1482774019241333
3,350,1,0.01,79,0.9989414811134338,0.0010763624450191855,0.03280796313426339,0.16419337689876556
3,350,1,0.01,80,0.999320387840271,0.0006910631200298667,0.02628807942832391,0.14184100925922394
3,350,1,0.01,81,0.9994005560874939,0.0006095513235777617,0.02468909321092538,0.10756518691778183
3,350,1,0.01,82,0.9992967247962952,0.0007151638274081051,0.026742547137625187,0.1746041178703308
