seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
21,350,1,0.01,100,2378,0.1,0.9984474182128906,0.0015787751181051135,0.03973380321722442,0.21417275071144104
22,350,1,0.01,100,2378,0.1,0.9982556104660034,0.0017738370224833488,0.04211694460052093,0.21254600584506989
23,350,1,0.01,100,2378,0.1,0.9981521368026733,0.0018790187314152718,0.04334764966425829,0.19040855765342712
24,350,1,0.01,100,2378,0.1,0.9985074400901794,0.001517749740742147,0.03895830772431147,0.13624915480613708
25,350,1,0.01,100,2378,0.1,0.9982848167419434,0.0017441182862967253,0.04176264223318162,0.23193980753421783
26,350,1,0.01,100,2378,0.1,0.9978314638137817,0.0022050938569009304,0.046958426899768806,0.22636383771896362
27,350,1,0.01,100,2378,0.1,0.9978397488594055,0.0021966942586004734,0.0468689050288192,0.25543683767318726
28,350,1,0.01,100,2378,0.1,0.99837327003479,0.0016541966469958425,0.04067181637197732,0.15037848055362701
29,350,1,0.01,100,2378,0.1,0.9985581040382385,0.0014662216417491436,0.03829127370236127,0.19848376512527466
30,350,1,0.01,100,2378,0.1,0.9976310729980469,0.0024088965728878975,0.04908051113107827,0.252456396818161
1,350,1,0.01,100,5945,0.25,0.999146580696106,0.0008678440353833139,0.029459192714385674,0.11099527031183243
2,350,1,0.01,100,5945,0.25,0.9887388944625854,0.01145105715841055,0.10700961245799627,0.20822066068649292
3,350,1,0.01,100,5945,0.25,0.9991850256919861,0.0008287125965580344,0.028787368698059822,0.1127118393778801
4,350,1,0.01,100,5945,0.25,0.9989054203033447,0.001113062142394483,0.03336258596683541,0.15898095071315765
5,350,1,0.01,100,5945,0.25,0.9986304640769958,0.0013926177052780986,0.03731779341384078,0.20229847729206085
6,350,1,0.01,100,5945,0.25,0.9989874958992004,0.0010295618558302522,0.032086786311973536,0.15145394206047058
7,350,1,0.01,100,5945,0.25,0.9992724657058716,0.000739824608899653,0.027199717073889813,0.11625266075134277
8,350,1,0.01,100,5945,0.25,0.9988958835601807,0.00112276675645262,0.033507711895213316,0.15633021295070648
