seed,max_neurons,layers,lr,unlock_layers,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
29,390,1,0.01,3,100,2416,0.1,0.9160019159317017,0.09674422442913055,0.31103733606937056,0.1538541465997696
30,390,1,0.01,3,100,2416,0.1,0.9255161285400391,0.08578628301620483,0.2928929548763589,0.14899374544620514
1,390,1,0.01,3,100,6040,0.25,0.9312878251075745,0.07913876324892044,0.28131612689094176,0.12660831212997437
2,390,1,0.01,3,100,6040,0.25,0.9318443536758423,0.07849779725074768,0.2801745835202538,0.15478818118572235
3,390,1,0.01,3,100,6040,0.25,0.9320799112319946,0.0782264992594719,0.2796900056481674,0.10082501173019409
4,390,1,0.01,3,100,6040,0.25,0.9235329627990723,0.08807038515806198,0.29676654993119084,0.11176372319459915
5,390,1,0.01,3,100,6040,0.25,0.9280736446380615,0.08284067362546921,0.2878205580313352,0.12363266944885254
6,390,1,0.01,3,100,6040,0.25,0.9321096539497375,0.07819224148988724,0.2796287565503363,0.10558249801397324
7,390,1,0.01,3,100,6040,0.25,0.9232401847839355,0.08840757608413696,0.29733411523761777,0.15762490034103394
8,390,1,0.01,3,100,6040,0.25,0.9246991872787476,0.08672717213630676,0.2944947743786072,0.11884282529354095
9,390,1,0.01,3,100,6040,0.25,0.9372220635414124,0.07230406254529953,0.26889414747312657,0.10881910473108292
10,390,1,0.01,3,100,6040,0.25,0.9281172752380371,0.08279040455818176,0.2877332176829463,0.11293523758649826
11,390,1,0.01,3,100,6040,0.25,0.9313152432441711,0.07910718768835068,0.28126000015706226,0.11892403662204742
12,390,1,0.01,3,100,6040,0.25,0.9193362593650818,0.09290391206741333,0.3048014305534233,0.12043685466051102
13,390,1,0.01,3,100,6040,0.25,0.9335727691650391,0.07650711387395859,0.2765991935526179,0.11196257174015045
14,390,1,0.01,3,100,6040,0.25,0.9240831136703491,0.0874367356300354,0.2956970335157852,0.1274825483560562
15,390,1,0.01,3,100,6040,0.25,0.92963045835495,0.08104764670133591,0.2846886838308399,0.12979592382907867
16,390,1,0.01,3,100,6040,0.25,0.9317827224731445,0.07856876403093338,0.2803012023358683,0.09401482343673706
17,390,1,0.01,3,100,6040,0.25,0.9336845874786377,0.07637829333543777,0.2763662304541526,0.11314667016267776
18,390,1,0.01,3,100,6040,0.25,0.9258307218551636,0.08542395383119583,0.29227376521199405,0.1402766853570938
19,390,1,0.01,3,100,6040,0.25,0.9327126741409302,0.07749766856431961,0.278384030727913,0.12060726433992386
20,390,1,0.01,3,100,6040,0.25,0.929248571395874,0.0814874917268753,0.28546014034690603,0.09653076529502869
21,390,1,0.01,3,100,6040,0.25,0.9319979548454285,0.07832088321447372,0.2798586843649375,0.09382350742816925
22,390,1,0.01,3,100,6040,0.25,0.9329909086227417,0.07717724144458771,0.2778079218535492,0.1701711267232895
23,390,1,0.01,3,100,6040,0.25,0.9234066605567932,0.08821581304073334,0.297011469544079,0.13237862288951874
24,390,1,0.01,3,100,6040,0.25,0.9281384944915771,0.08276597410440445,0.28769076124270043,0.10284280776977539
25,390,1,0.01,3,100,6040,0.25,0.9208935499191284,0.09111027419567108,0.3018447849403251,0.14860457181930542
26,390,1,0.01,3,100,6040,0.25,0.9322439432144165,0.07803759723901749,0.27935210262143634,0.11012930423021317
27,390,1,0.01,3,100,6040,0.25,0.9331601858139038,0.07698230445384979,0.27745685151722205,0.12723439931869507
28,390,1,0.01,3,100,6040,0.25,0.9290369153022766,0.08173125237226486,0.28588678243714744,0.11199560761451721
29,390,1,0.01,3,100,6040,0.25,0.9277443885803223,0.08321992307901382,0.28847863539439766,0.08632013946771622
30,390,1,0.01,3,100,6040,0.25,0.9280405640602112,0.08287877589464188,0.2878867414360062,0.1729283332824707
1,390,1,0.01,3,100,12080,0.5,0.9282996654510498,0.08258036524057388,0.2873679962009929,0.15954506397247314
2,390,1,0.01,3,100,12080,0.5,0.9307108521461487,0.07980331033468246,0.28249479700462177,0.1147339940071106
3,390,1,0.01,3,100,12080,0.5,0.9434739947319031,0.0651034340262413,0.2551537458597097,0.11163327842950821
4,390,1,0.01,3,100,12080,0.5,0.9287909865379333,0.08201447874307632,0.2863817011316825,0.10700594633817673
5,390,1,0.01,3,100,12080,0.5,0.9350320100784302,0.0748264417052269,0.27354422257694805,0.08720830082893372
6,390,1,0.01,3,100,12080,0.5,0.9340845346450806,0.07591767609119415,0.2755316244847298,0.10624963790178299
7,390,1,0.01,3,100,12080,0.5,0.9338513612747192,0.07618623971939087,0.2760185495929411,0.11212318390607834
8,390,1,0.01,3,100,12080,0.5,0.9359641671180725,0.07375279814004898,0.27157466402455327,0.10795313864946365
9,390,1,0.01,3,100,12080,0.5,0.934758186340332,0.07514183968305588,0.2741201190774874,0.09463154524564743
10,390,1,0.01,3,100,12080,0.5,0.9322924613952637,0.07798168063163757,0.2792520020190322,0.11962514370679855
11,390,1,0.01,3,100,12080,0.5,0.9333387613296509,0.07677661627531052,0.2770859366249224,0.1144445538520813
12,390,1,0.01,3,100,12080,0.5,0.9267973899841309,0.08431059867143631,0.2903628741272484,0.11364215612411499
13,390,1,0.01,3,100,12080,0.5,0.92878657579422,0.08201957494020462,0.28639059855415055,0.12251566350460052
14,390,1,0.01,3,100,12080,0.5,0.9282702803611755,0.08261419832706451,0.2874268573516826,0.12048570811748505
15,390,1,0.01,3,100,12080,0.5,0.9270039200782776,0.08407271653413773,0.28995295572581725,0.09628111124038696
16,390,1,0.01,3,100,12080,0.5,0.9399697184562683,0.06913943588733673,0.2629437884555114,0.10276780277490616
17,390,1,0.01,3,100,12080,0.5,0.9329896569252014,0.07717867940664291,0.27781050989234174,0.09625227004289627
18,390,1,0.01,3,100,12080,0.5,0.9347717761993408,0.07512614876031876,0.2740914970595016,0.0899534672498703
19,390,1,0.01,3,100,12080,0.5,0.9251800179481506,0.08617338538169861,0.2935530367441267,0.10113203525543213
20,390,1,0.01,3,100,12080,0.5,0.9398874640464783,0.06923418492078781,0.2631238965217485,0.08666276931762695
21,390,1,0.01,3,100,12080,0.5,0.9346161484718323,0.07530536502599716,0.27441823012693084,0.11457905918359756
22,390,1,0.01,3,100,12080,0.5,0.9301832318305969,0.08041095733642578,0.2835682586899066,0.09332991391420364
23,390,1,0.01,3,100,12080,0.5,0.9423395395278931,0.06641005724668503,0.25770148863886105,0.09925609827041626
24,390,1,0.01,3,100,12080,0.5,0.9317877292633057,0.07856298983097076,0.2802909021551908,0.10586011409759521
25,390,1,0.01,3,100,12080,0.5,0.9292453527450562,0.08149118721485138,0.2854666131351465,0.09538354724645615
26,390,1,0.01,3,100,12080,0.5,0.9356885552406311,0.0740702748298645,0.2721585472291188,0.10850100219249725
27,390,1,0.01,3,100,12080,0.5,0.9309114813804626,0.07957222312688828,0.2820854890399155,0.11560654640197754
28,390,1,0.01,3,100,12080,0.5,0.9335651993751526,0.07651584595441818,0.2766149778201068,0.08990704268217087
29,390,1,0.01,3,100,12080,0.5,0.9277163147926331,0.08325224369764328,0.2885346490417456,0.09582295268774033
30,390,1,0.01,3,100,12080,0.5,0.9305996298789978,0.07993138581514359,0.28272139256721196,0.10527490824460983
1,390,1,0.01,3,100,24160,1.0,0.9344992637634277,0.07544003427028656,0.27466349278760466,0.08603839576244354
2,390,1,0.01,3,100,24160,1.0,0.9313686490058899,0.07904566824436188,0.2811506148745933,0.1042046770453453
3,390,1,0.01,3,100,24160,1.0,0.9378628730773926,0.07156603038311005,0.2675182804652984,0.10459095239639282
4,390,1,0.01,3,100,24160,1.0,0.9351459741592407,0.0746951699256897,0.2733041710726159,0.11295484006404877
5,390,1,0.01,3,100,24160,1.0,0.9357268810272217,0.07402612268924713,0.27207742039582616,0.09802471846342087
6,390,1,0.01,3,100,24160,1.0,0.9315099120140076,0.07888299971818924,0.28086117517056225,0.12018927931785583
7,390,1,0.01,3,100,24160,1.0,0.9303539991378784,0.08021426945924759,0.28322123765573726,0.1079254075884819
8,390,1,0.01,3,100,24160,1.0,0.9403554797172546,0.06869515031576157,0.26209759692862805,0.09709739685058594
9,390,1,0.01,3,100,24160,1.0,0.931369423866272,0.07904478162527084,0.2811490381012726,0.10582130402326584
10,390,1,0.01,3,100,24160,1.0,0.9369781017303467,0.07258506119251251,0.26941614872258957,0.10052583366632462
11,390,1,0.01,3,100,24160,1.0,0.917610228061676,0.09489183127880096,0.30804517733410625,0.11991855502128601
12,390,1,0.01,3,100,24160,1.0,0.9367111325263977,0.07289251685142517,0.2699861419618147,0.0895354375243187
13,390,1,0.01,3,100,24160,1.0,0.9332587718963623,0.07686873525381088,0.2772521149672458,0.09107586741447449
14,390,1,0.01,3,100,24160,1.0,0.9379217624664307,0.07149818539619446,0.2673914460041578,0.12675140798091888
15,390,1,0.01,3,100,24160,1.0,0.9426843523979187,0.06601288169622421,0.25692972131737546,0.08691477030515671
16,390,1,0.01,3,100,24160,1.0,0.9337036609649658,0.07635632902383804,0.2763264899061218,0.09706954658031464
17,390,1,0.01,3,100,24160,1.0,0.9326310753822327,0.07759168744087219,0.27855284496998445,0.07970765978097916
18,390,1,0.01,3,100,24160,1.0,0.9270201325416565,0.08405402302742004,0.2899207185204604,0.09030286967754364
19,390,1,0.01,3,100,24160,1.0,0.9297022223472595,0.08096498996019363,0.2845434763971819,0.0948801189661026
20,390,1,0.01,3,100,24160,1.0,0.9283061623573303,0.08257286995649338,0.28735495464058625,0.08795924484729767
21,390,1,0.01,3,100,24160,1.0,0.9409610033035278,0.06799778342247009,0.26076384608006936,0.08898117393255234
22,390,1,0.01,3,100,24160,1.0,0.932524561882019,0.07771439850330353,0.2787730232703723,0.11733216047286987
23,390,1,0.01,3,100,24160,1.0,0.9395328760147095,0.06964261084794998,0.2638988648098926,0.1035841628909111
24,390,1,0.01,3,100,24160,1.0,0.9352072477340698,0.07462457567453384,0.2731749909390203,0.10177020728588104
25,390,1,0.01,3,100,24160,1.0,0.932315468788147,0.0779552087187767,0.2792046001031801,0.10439054667949677
26,390,1,0.01,3,100,24160,1.0,0.9312670230865479,0.07916274666786194,0.28135875082865636,0.08862943947315216
27,390,1,0.01,3,100,24160,1.0,0.9265786409378052,0.08456255495548248,0.29079641496325653,0.0693221390247345
28,390,1,0.01,3,100,24160,1.0,0.9353193640708923,0.07449545711278915,0.27293855922677757,0.10364523530006409
29,390,1,0.01,3,100,24160,1.0,0.9522734880447388,0.05496867001056671,0.23445398271423482,0.10016047209501266
30,390,1,0.01,3,100,24160,1.0,0.9405268430709839,0.06849782168865204,0.2617208850830442,0.09010784327983856
