epoch,mape_mean,mape_std
1,0.5506211201349894,0.1616109874567821
2,0.403365853925546,0.08852140044425054
3,0.331025043129921,0.06828318123318562
4,0.3111426825324694,0.08280217185588265
5,0.2832272986570994,0.06438506184365754
6,0.25357878357172015,0.06781725896351466
7,0.2360723798473676,0.06335924594231522
8,0.24396485735972723,0.09281478181846405
9,0.2170782079299291,0.07741033265173891
10,0.2076977886259556,0.043418292810413074
11,0.20405614823102952,0.06728765021802623
12,0.21978247165679932,0.0759606710323184
13,0.22911611720919609,0.06524443339142875
14,0.18837281887729962,0.05031647320484361
15,0.21181458458304406,0.06483182936861494
16,0.21365984454751014,0.06419509383363192
17,0.20841549163063366,0.10559399200060743
18,0.20320926333467165,0.06573442727017914
19,0.18766342600186667,0.05264744294821286
20,0.18681010529398917,0.05743351206193113
21,0.17602547407150268,0.03180975141632479
22,0.1891600047548612,0.06003668593551169
23,0.1710555168489615,0.03883332239601553
24,0.1706935718655586,0.05373144748356232
25,0.17833049645026525,0.04362025478407981
26,0.20430183932185172,0.07250738853165589
27,0.17414705976843833,0.058493920159051804
28,0.1825103797018528,0.0708798208542476
29,0.1662552575270335,0.051972983374054094
30,0.15554438109199206,0.040279989607745516
31,0.1669039621949196,0.042870349972372074
32,0.1657388277351856,0.0400045994940179
33,0.1764371598760287,0.05576090097014325
34,0.1772428142527739,0.05311490830320304
35,0.15404434278607368,0.03859429971326577
36,0.1593127650519212,0.033556992663143756
37,0.18343308195471764,0.08392699572229907
38,0.16928584948182107,0.047853971027231844
39,0.17139808262387912,0.049289992545022115
40,0.1730417656401793,0.057463139575468926
41,0.1733100213110447,0.05858867495382148
42,0.17698394258817038,0.07188456425294303
43,0.1637096496919791,0.04724599648649794
44,0.1553349018096924,0.04054519093293768
45,0.1713946243127187,0.07276534741579908
46,0.156730371961991,0.03515397152494325
47,0.1629066434999307,0.05811296702694383
48,0.15419610540072123,0.05671077609939226
49,0.14235525478919347,0.0519357845362459
50,0.15332678183913231,0.04992188968410256
51,0.1621794561545054,0.06811872167613847
52,0.152060986806949,0.03729732621351238
53,0.14715101271867753,0.04502497737106744
54,0.164767454067866,0.06437439975726508
55,0.15157833322882652,0.039895594938122524
56,0.15654472957054774,0.05032074480952847
57,0.15459054112434387,0.04612798590459447
58,0.14257461627324422,0.03318537447104287
59,0.1652669092019399,0.0675644244900153
60,0.15092511400580405,0.03753935727225739
61,0.13894342482089997,0.03764300897930818
62,0.13757717510064443,0.03949384320588614
63,0.15474731574455897,0.049467466194320034
64,0.13940772786736488,0.04250376030345315
65,0.14044169758756955,0.0501656108167034
66,0.15163078556458157,0.04784925552834954
67,0.13738417898615202,0.048465148863722496
68,0.12474983880917231,0.026034756679053667
69,0.1389164485037327,0.04243728628619188
70,0.13524138629436494,0.0369842516704379
71,0.14587514226635298,0.046790125387605463
72,0.1466234433154265,0.04860442392421078
73,0.15016463523109755,0.05171196656270631
74,0.141976664463679,0.041211479662745805
75,0.1390135332942009,0.036051476655944756
76,0.13680217216412227,0.03826072996574016
77,0.15410798365871112,0.05109111820038465
78,0.1399916333456834,0.05387958237154637
79,0.1476250670850277,0.05395220023654496
80,0.12873233283559482,0.03784428116763328
81,0.1398861954609553,0.05566660555485908
82,0.13577711706360182,0.0502326864932668
83,0.13808033168315886,0.038241402498261114
84,0.13177144428094228,0.03436437106218053
85,0.12705071767171225,0.03732964529938365
86,0.13673480798800786,0.034856562793929714
87,0.13283818836013475,0.04345976764831521
88,0.13252367079257965,0.037461259638387506
89,0.1375150827070077,0.03804626184891758
90,0.12313323443134626,0.03312477512891809
91,0.13557051097353298,0.04143581573380907
92,0.13875214979052544,0.04652674265788241
93,0.1348672709117333,0.04976915493114629
94,0.13963464846213658,0.049841947564317306
95,0.1264137680331866,0.045302156848595475
96,0.12530763794978458,0.03539262664256504
97,0.12851999352375668,0.04257761743169245
98,0.12158460045854251,0.043694795444923565
99,0.11902792354424795,0.039617626554674726
100,0.11553775370121003,0.03162125072654135
