epoch,mape
1,0.5839701294898987
2,0.5655959248542786
3,0.43570420145988464
4,0.45149317383766174
5,0.2969542145729065
6,0.26882243156433105
7,0.30767905712127686
8,0.2582108676433563
9,0.2084096521139145
10,0.13799305260181427
11,0.26686638593673706
12,0.1673378050327301
13,0.18939149379730225
14,0.1487267017364502
15,0.23652927577495575
16,0.1952061653137207
17,0.17202189564704895
18,0.1529695689678192
19,0.15122422575950623
20,0.1497046798467636
21,0.20485970377922058
22,0.1460314393043518
23,0.1344747394323349
24,0.17789895832538605
25,0.23363685607910156
26,0.14427818357944489
27,0.1798139065504074
28,0.19256606698036194
29,0.151031494140625
30,0.16006669402122498
31,0.2269650101661682
32,0.20061230659484863
33,0.19113567471504211
34,0.1450967937707901
35,0.15871623158454895
36,0.203203946352005
37,0.15745694935321808
38,0.17564944922924042
39,0.14166800677776337
40,0.20231127738952637
41,0.12819255888462067
42,0.19902528822422028
43,0.17309732735157013
44,0.13958139717578888
45,0.14927269518375397
46,0.23086956143379211
47,0.20164817571640015
48,0.19596995413303375
49,0.19993050396442413
50,0.17067228257656097
51,0.16128873825073242
52,0.14358218014240265
53,0.15314240753650665
54,0.1322340965270996
55,0.1657385230064392
56,0.15616174042224884
57,0.23858188092708588
58,0.12552578747272491
59,0.1400686353445053
60,0.1774348020553589
61,0.1154419407248497
62,0.19149746000766754
63,0.14624449610710144
64,0.17637109756469727
65,0.14509770274162292
66,0.1775333285331726
67,0.11010287702083588
68,0.17125341296195984
69,0.1303718388080597
70,0.10450078547000885
71,0.09852267801761627
72,0.210194393992424
73,0.17389026284217834
74,0.1416303664445877
75,0.0953729972243309
76,0.09468212723731995
77,0.12451708316802979
78,0.12586137652397156
79,0.11138767004013062
80,0.1689571738243103
81,0.14895915985107422
82,0.1643204540014267
83,0.14377731084823608
84,0.12711985409259796
85,0.1842576265335083
86,0.13751022517681122
87,0.16353432834148407
88,0.15929383039474487
89,0.2049342393875122
90,0.12273164838552475
91,0.13029029965400696
92,0.12561556696891785
93,0.11252513527870178
94,0.15520262718200684
95,0.11265593767166138
96,0.12029165774583817
97,0.16344252228736877
98,0.11621928215026855
99,0.16538874804973602
100,0.11266101896762848
