epoch,mape
1,0.4428425431251526
2,0.3543875813484192
3,0.30327922105789185
4,0.3604408800601959
5,0.21608798205852509
6,0.2733019292354584
7,0.33768630027770996
8,0.1788770705461502
9,0.431892067193985
10,0.3636098802089691
11,0.19858810305595398
12,0.1967402994632721
13,0.2888326942920685
14,0.17355464398860931
15,0.1935824602842331
16,0.17925448715686798
17,0.2630450129508972
18,0.14267730712890625
19,0.14818328619003296
20,0.2637574076652527
21,0.14705081284046173
22,0.2896687090396881
23,0.20412936806678772
24,0.1350766271352768
25,0.20231755077838898
26,0.18625539541244507
27,0.15918892621994019
28,0.15347138047218323
29,0.3282073438167572
30,0.34425345063209534
31,0.13111132383346558
32,0.10911856591701508
33,0.14299163222312927
34,0.19009563326835632
35,0.18888074159622192
36,0.3034284710884094
37,0.2611863613128662
38,0.21248118579387665
39,0.29541832208633423
40,0.16812671720981598
41,0.17525538802146912
42,0.19452615082263947
43,0.11243780702352524
44,0.10448888689279556
45,0.1967470943927765
46,0.17299498617649078
47,0.16435673832893372
48,0.4643222987651825
49,0.21927344799041748
50,0.1677400767803192
51,0.12279251962900162
52,0.12312084436416626
53,0.1322098970413208
54,0.22853389382362366
55,0.12229477614164352
56,0.16184242069721222
57,0.3681631088256836
58,0.20782414078712463
59,0.16072532534599304
60,0.15242286026477814
61,0.1989268958568573
62,0.2123512625694275
63,0.23818933963775635
64,0.1422279328107834
65,0.16552415490150452
66,0.12820257246494293
67,0.12339293956756592
68,0.3394571542739868
69,0.21779055893421173
70,0.10167478770017624
71,0.19020982086658478
72,0.14814990758895874
73,0.1149449422955513
74,0.15795254707336426
75,0.2037115842103958
76,0.18054445087909698
77,0.17126376926898956
78,0.13495390117168427
79,0.15799979865550995
80,0.2655690312385559
81,0.1887967884540558
82,0.14271782338619232
83,0.12246629595756531
84,0.07266775518655777
85,0.11117327958345413
86,0.2347363829612732
87,0.13141891360282898
88,0.1531030237674713
89,0.06698229908943176
90,0.08597065508365631
91,0.08288618922233582
92,0.07485080510377884
93,0.1414974331855774
94,0.08738166838884354
95,0.11544030159711838
96,0.09916893392801285
97,0.11397522687911987
98,0.12855076789855957
99,0.10082954913377762
100,0.18113265931606293
