seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
12,390,1,0.01,100,11891,0.5,0.999363124370575,0.0006476459093391895,0.025448888174912268,0.15096509456634521
13,390,1,0.01,100,11891,0.5,0.9977396130561829,0.002298492705449462,0.0479425980256542,0.2663668096065521
14,390,1,0.01,100,11891,0.5,0.9993556141853333,0.0006552683771587908,0.025598210428832535,0.12107495963573456
15,390,1,0.01,100,11891,0.5,0.9989361763000488,0.0010817854199558496,0.032890506532369634,0.13346271216869354
16,390,1,0.01,100,11891,0.5,0.9995892643928528,0.0004176948859822005,0.020437585130885706,0.11352331191301346
17,390,1,0.01,100,11891,0.5,0.9994626045227051,0.0005464758141897619,0.023376822157636437,0.11811807751655579
18,390,1,0.01,100,11891,0.5,0.9990037679672241,0.0010130183072760701,0.0318279485244662,0.13213235139846802
19,390,1,0.01,100,11891,0.5,0.9989248514175415,0.0010932601289823651,0.03306448440520984,0.1555231511592865
20,390,1,0.01,100,11891,0.5,0.9991775751113892,0.0008362816297449172,0.02891853436370725,0.15301518142223358
21,390,1,0.01,100,11891,0.5,0.9995543956756592,0.000453117216238752,0.02128655012534328,0.15730616450309753
22,390,1,0.01,100,11891,0.5,0.9987965226173401,0.0012237700866535306,0.03498242539695512,0.12259188294410706
23,390,1,0.01,100,11891,0.5,0.9993248581886292,0.0006865269388072193,0.026201659085012523,0.14490924775600433
24,390,1,0.01,100,11891,0.5,0.9994488954544067,0.0005603769677691162,0.023672282690292378,0.1273140013217926
25,390,1,0.01,100,11891,0.5,0.9967809319496155,0.0032733683474361897,0.05721335812060143,0.27469152212142944
26,390,1,0.01,100,11891,0.5,0.9994324445724487,0.0005771052092313766,0.024023014157914836,0.0778593122959137
27,390,1,0.01,100,11891,0.5,0.9993708729743958,0.0006397638935595751,0.025293554387621663,0.101572684943676
28,390,1,0.01,100,11891,0.5,0.9994906187057495,0.0005179597646929324,0.02275872941736714,0.18328185379505157
29,390,1,0.01,100,11891,0.5,0.9991252422332764,0.0008895077626220882,0.02982461672213221,0.15032729506492615
30,390,1,0.01,100,11891,0.5,0.9991636276245117,0.0008504955912940204,0.02916325755628168,0.1901112198829651
1,390,1,0.01,100,23783,1.0,0.9995791912078857,0.0004279370477888733,0.020686639354638377,0.11007368564605713
2,390,1,0.01,100,23783,1.0,0.9995716214179993,0.0004356055869720876,0.020871166401811077,0.14040324091911316
3,390,1,0.01,100,23783,1.0,0.9995274543762207,0.00048051177873276174,0.021920578886807752,0.10776364058256149
4,390,1,0.01,100,23783,1.0,0.9995898008346558,0.0004170912434346974,0.020422811839575308,0.13227607309818268
5,390,1,0.01,100,23783,1.0,0.9996910691261292,0.00031415533157996833,0.01772442753885068,0.06355781853199005
6,390,1,0.01,100,23783,1.0,0.9995341300964355,0.00047373451525345445,0.021765443143971466,0.08318420499563217
7,390,1,0.01,100,23783,1.0,0.999674916267395,0.00033055030507966876,0.018181042464052187,0.10126960277557373
8,390,1,0.01,100,23783,1.0,0.9993374347686768,0.0006737549556419253,0.02595679016446227,0.07804780453443527
9,390,1,0.01,100,23783,1.0,0.9996840953826904,0.00032123905839398503,0.017923143094724904,0.10044196248054504
10,390,1,0.01,100,23783,1.0,0.9992885589599609,0.0007234208169393241,0.026896483356366945,0.175311878323555
11,390,1,0.01,100,23783,1.0,0.9996055364608765,0.0004010922275483608,0.020027287074098697,0.06992046535015106
12,390,1,0.01,100,23783,1.0,0.9968937039375305,0.0031586831901222467,0.05620216357154097,0.22304977476596832
13,390,1,0.01,100,23783,1.0,0.9990289807319641,0.0009873784147202969,0.03142257810429146,0.13910086452960968
14,390,1,0.01,100,23783,1.0,0.9995462894439697,0.000461344956420362,0.021478942162507956,0.09007135778665543
15,390,1,0.01,100,23783,1.0,0.999451756477356,0.0005575122777372599,0.02361169790034719,0.11120207607746124
