seed,max_neurons,layers,lr,epoch,Jou_score,Jou_mse,Jou_rmse,Jou_mape
1,390,1,0.01,50,0.9995083212852478,0.0004999650409445167,0.02235989805308863,0.13543100655078888
1,390,1,0.01,51,0.9993185997009277,0.0006928766379132867,0.02632254998880782,0.12940849363803864
1,390,1,0.01,52,0.9993261694908142,0.0006852262886241078,0.026176827321585553,0.20219197869300842
1,390,1,0.01,53,0.9993714094161987,0.0006391697097569704,0.025281805903791178,0.10595070570707321
1,390,1,0.01,54,0.999609649181366,0.00039695441955700517,0.019923715003909416,0.09661975502967834
1,390,1,0.01,55,0.9996253252029419,0.0003809754562098533,0.019518592577587486,0.12725131213665009
1,390,1,0.01,56,0.9993998408317566,0.000610259419772774,0.024703429311995814,0.15899062156677246
1,390,1,0.01,57,0.9996087551116943,0.0003978519234806299,0.019946225795388708,0.14267674088478088
1,390,1,0.01,58,0.9995306730270386,0.0004772349784616381,0.021845708467835005,0.13766837120056152
1,390,1,0.01,59,0.9995129704475403,0.0004952746676281095,0.022254767301144927,0.15194159746170044
1,390,1,0.01,60,0.9992696046829224,0.0007427140953950584,0.027252781424930893,0.1592077612876892
1,390,1,0.01,61,0.9995582103729248,0.0004492216103244573,0.021194848674252368,0.13058961927890778
1,390,1,0.01,62,0.9988978505134583,0.0011207148199900985,0.03347707902416366,0.13140253722667694
1,390,1,0.01,63,0.9993709325790405,0.0006396945100277662,0.0252921827849588,0.16287632286548615
1,390,1,0.01,64,0.9993350505828857,0.0006761932745575905,0.026003716552785112,0.14095574617385864
1,390,1,0.01,65,0.9994664788246155,0.0005425115232355893,0.023291876764992323,0.16115061938762665
1,390,1,0.01,66,0.9989534020423889,0.0010642479173839092,0.03262281283678508,0.1723596304655075
1,390,1,0.01,67,0.9986759424209595,0.0013463817304000258,0.03669307469264501,0.16351991891860962
1,390,1,0.01,68,0.9994810819625854,0.0005276801530271769,0.022971289755413755,0.23557409644126892
1,390,1,0.01,69,0.9995560646057129,0.00045142884482629597,0.021246854939644504,0.12578053772449493
1,390,1,0.01,70,0.9989646673202515,0.001052824198268354,0.0324472525534652,0.13424454629421234
1,390,1,0.01,71,0.9988889098167419,0.001129823736846447,0.03361285076940733,0.1963525116443634
