seed,max_neurons,layers,lr,unlock_layers,epoch,Hys_score,Hys_mse,Hys_rmse,Hys_mape
1,400,1,0.01,3,1,0.9909217953681946,0.009221942164003849,0.09603094378378174,0.5576485991477966
1,400,1,0.01,3,2,0.9958885908126831,0.004176488146185875,0.06462575451154033,0.37834876775741577
1,400,1,0.01,3,3,0.9967418313026428,0.0033097704872488976,0.0575306047877901,0.3762926757335663
1,400,1,0.01,3,4,0.9971756339073181,0.0028690581675618887,0.05356358994281366,0.2901822030544281
1,400,1,0.01,3,5,0.997649610042572,0.0023875744082033634,0.04886281211927291,0.23775982856750488
1,400,1,0.01,3,6,0.99788898229599,0.002144430996850133,0.046308001434418794,0.3553345799446106
1,400,1,0.01,3,7,0.9982670545578003,0.001760377548635006,0.041956853416754286,0.29583433270454407
1,400,1,0.01,3,8,0.9985294342041016,0.0014938436215743423,0.03865027324061684,0.2628384530544281
1,400,1,0.01,3,9,0.998462975025177,0.0015613738214597106,0.03951422302740762,0.2735021412372589
1,400,1,0.01,3,10,0.9988829493522644,0.0011347195832058787,0.03368559904775153,0.22447732090950012
1,400,1,0.01,3,11,0.9987609386444092,0.0012586641823872924,0.03547765750986517,0.2227565497159958
1,400,1,0.01,3,12,0.9989181160926819,0.0010989941656589508,0.033151080912376764,0.19725531339645386
1,400,1,0.01,3,13,0.9991037845611572,0.0009104031487368047,0.030172887643326495,0.21039386093616486
1,400,1,0.01,3,14,0.9989224076271057,0.0010946789989247918,0.033085933550752226,0.2567984163761139
1,400,1,0.01,3,15,0.9988038539886475,0.001215092372149229,0.03485817511214879,0.19016560912132263
1,400,1,0.01,3,16,0.9990667104721069,0.0009480882436037064,0.030791041612841005,0.1833983212709427
1,400,1,0.01,3,17,0.997927188873291,0.00210561603307724,0.045886991981140365,0.1964804083108902
1,400,1,0.01,3,18,0.9990676641464233,0.000947122520301491,0.03077535572989354,0.19160792231559753
1,400,1,0.01,3,19,0.9989868998527527,0.001029130769893527,0.03208006810924077,0.21898967027664185
1,400,1,0.01,3,20,0.9988887906074524,0.0011287982342764735,0.033597592685733806,0.19232013821601868
1,400,1,0.01,3,21,0.9990004897117615,0.0010153255425393581,0.03186417333839618,0.16010044515132904
1,400,1,0.01,3,22,0.9991946816444397,0.0008180885342881083,0.028602247014668417,0.17834247648715973
1,400,1,0.01,3,23,0.9990987777709961,0.0009155012667179108,0.030257251473290014,0.16655586659908295
1,400,1,0.01,3,24,0.9992892146110535,0.0007220358238555491,0.026870724289746063,0.14014342427253723
1,400,1,0.01,3,25,0.9990782737731934,0.000936304044444114,0.03059908567987145,0.16144907474517822
1,400,1,0.01,3,26,0.9993422031402588,0.0006682091043330729,0.025849740894892406,0.13141505420207977
1,400,1,0.01,3,27,0.9987645149230957,0.0012550700921565294,0.03542696843023023,0.2049793154001236
1,400,1,0.01,3,28,0.9993990659713745,0.0006104380008764565,0.024707043547872263,0.14782953262329102
1,400,1,0.01,3,29,0.9991078972816467,0.000906249275431037,0.030103974412542887,0.11385305970907211
1,400,1,0.01,3,30,0.9993296265602112,0.0006809612386859953,0.026095234022441634,0.11158100515604019
1,400,1,0.01,3,31,0.9993664622306824,0.0006435649120248854,0.025368581198499954,0.13392798602581024
1,400,1,0.01,3,32,0.999122142791748,0.000891776813659817,0.02986263239668963,0.15049101412296295
1,400,1,0.01,3,33,0.9991167187690735,0.0008972923387773335,0.029954838319999885,0.22613070905208588
1,400,1,0.01,3,34,0.9992561936378479,0.0007555586053058505,0.02748742631287714,0.13542160391807556
1,400,1,0.01,3,35,0.9994513988494873,0.0005572719383053482,0.023606607937299,0.11915428191423416
1,400,1,0.01,3,36,0.9991411566734314,0.0008724135113880038,0.029536646921883396,0.20328867435455322
1,400,1,0.01,3,37,0.9991559386253357,0.0008574477396905422,0.029282208586282256,0.11697645485401154
1,400,1,0.01,3,38,0.9992803931236267,0.0007310197106562555,0.027037376179212647,0.13383880257606506
1,400,1,0.01,3,39,0.9990338087081909,0.000981479068286717,0.031328566329896376,0.15308122336864471
1,400,1,0.01,3,40,0.9990294575691223,0.0009859276469796896,0.031399484820291076,0.1556558459997177
1,400,1,0.01,3,41,0.9992467761039734,0.0007651315536350012,0.02766101143550252,0.13770978152751923
1,400,1,0.01,3,42,0.9993736147880554,0.0006363026914186776,0.025225040959702672,0.16189412772655487
1,400,1,0.01,3,43,0.9992612600326538,0.0007504339446313679,0.027394049438361025,0.1316274106502533
