seed,max_neurons,layers,learn_rate,epoch,Hys_score,Hys_mse,Hys_rmse,Hys_mape
1,400,2,0.01,1,0.9913263916969299,0.008454510010778904,0.09194840950652113,2.916980266571045
1,400,2,0.01,2,0.9940293431282043,0.005819805432111025,0.07628764927634764,1.1209760904312134
1,400,2,0.01,3,0.9960856437683105,0.0038154488429427147,0.061769319592680595,1.2614027261734009
1,400,2,0.01,4,0.9946190714836121,0.005245029926300049,0.07242257884320365,2.182048797607422
1,400,2,0.01,5,0.9967495799064636,0.003168318886309862,0.05628782182950289,0.47763344645500183
1,400,2,0.01,6,0.9921224117279053,0.007678613997995853,0.08762770108815963,2.289350986480713
1,400,2,0.01,7,0.9720931053161621,0.0272019412368536,0.16493011015837467,2.567746877670288
1,400,2,0.01,8,0.9957275986671448,0.004164476413279772,0.06453275457687957,1.0737813711166382
1,400,2,0.01,9,0.9975385069847107,0.002399301854893565,0.048982668923748585,0.7708535194396973
1,400,2,0.01,10,0.9942653179168701,0.005589799955487251,0.07476496475948645,1.0585323572158813
1,400,2,0.01,11,0.9977940917015076,0.0021501595620065928,0.046369813046923024,0.5500400066375732
1,400,2,0.01,12,0.9828879237174988,0.0166797935962677,0.12915027524658126,2.2286808490753174
1,400,2,0.01,13,0.9980431795120239,0.0019073747098445892,0.043673501231806335,1.2752742767333984
1,400,2,0.01,14,0.9977708458900452,0.0021728656720370054,0.04661400725143683,0.718700647354126
1,400,2,0.01,15,0.9980932474136353,0.0018585796933621168,0.04311124787526008,0.9759277105331421
1,400,2,0.01,16,0.9978222846984863,0.002122719306498766,0.04607297805111762,1.1595582962036133
1,400,2,0.01,17,0.9971472024917603,0.0027807364240288734,0.05273268838233903,1.8889422416687012
1,400,2,0.01,18,0.9957170486450195,0.004174740985035896,0.06461223556754477,0.5240921378135681
1,400,2,0.01,19,0.9833400249481201,0.01623910665512085,0.12743275346283955,2.107639789581299
1,400,2,0.01,20,0.997804582118988,0.0021399392280727625,0.04625947717033519,0.8226120471954346
1,400,2,0.01,21,0.9982205033302307,0.0017345556989312172,0.041647997538071586,0.7428820729255676
1,400,2,0.01,22,0.9985336065292358,0.0014293493004515767,0.037806736178247084,0.6461148262023926
1,400,2,0.01,23,0.9984853267669678,0.0014764342922717333,0.03842439709704933,1.2833690643310547
1,400,2,0.01,24,0.9980350136756897,0.0019153280882164836,0.04376446147522535,1.1593379974365234
1,400,2,0.01,25,0.9961836338043213,0.003719980362802744,0.06099164174542889,0.8851232528686523
1,400,2,0.01,26,0.9983946681022644,0.0015647578984498978,0.0395570208490212,0.8820009231567383
