seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
21,350,1,0.01,100,2304,0.1,0.9932162165641785,0.00661994656547904,0.08136305405697994,0.2631485164165497
22,350,1,0.01,100,2304,0.1,0.7948177456855774,0.20022746920585632,0.44746784153261376,1.0223263502120972
23,350,1,0.01,100,2304,0.1,0.9905434846878052,0.009228158742189407,0.09606330590912124,0.36571216583251953
24,350,1,0.01,100,2304,0.1,0.9824967384338379,0.01708061620593071,0.13069283150169603,0.3500511348247528
25,350,1,0.01,100,2304,0.1,0.991923987865448,0.007880979217588902,0.08877487942874888,0.3735055923461914
26,350,1,0.01,100,2304,0.1,0.9934839606285095,0.006358707323670387,0.07974150314403652,0.31854963302612305
27,350,1,0.01,100,2304,0.1,0.9762588739395142,0.02316783182322979,0.152209828274096,0.7829549312591553
28,350,1,0.01,100,2304,0.1,0.9913688898086548,0.0084226680919528,0.09177509516177469,0.37051844596862793
29,350,1,0.01,100,2304,0.1,0.8507395386695862,0.14565609395503998,0.3816491765418078,0.9029774069786072
30,350,1,0.01,100,2304,0.1,0.9921953678131104,0.007616151124238968,0.08727056275880755,0.3483755588531494
1,350,1,0.01,100,5761,0.25,0.9966654181480408,0.003254058538004756,0.05704435588210946,0.21871493756771088
2,350,1,0.01,100,5761,0.25,0.9970701336860657,0.0028591295704245567,0.053470829154077616,0.18499121069908142
3,350,1,0.01,100,5761,0.25,0.9957724809646606,0.004125453066080809,0.06422968991113696,0.23745384812355042
4,350,1,0.01,100,5761,0.25,0.9961708188056946,0.003736738581210375,0.06112886864003271,0.19891676306724548
5,350,1,0.01,100,5761,0.25,0.9971132874488831,0.002816977212205529,0.053075203364711936,0.19100156426429749
6,350,1,0.01,100,5761,0.25,0.9963714480400085,0.0035409408155828714,0.059505804889799375,0.24284912645816803
7,350,1,0.01,100,5761,0.25,0.996503472328186,0.0034120657946914434,0.058412890655157985,0.2204255610704422
8,350,1,0.01,100,5761,0.25,0.9964287877082825,0.003484994638711214,0.059033843163995466,0.19811782240867615
9,350,1,0.01,100,5761,0.25,0.9967254400253296,0.0031954690348356962,0.056528479856048634,0.21371474862098694
10,350,1,0.01,100,5761,0.25,0.9969363808631897,0.00298962346278131,0.05467744930756473,0.19859592616558075
11,350,1,0.01,100,5761,0.25,0.9970657229423523,0.0028634238988161087,0.05351096989231375,0.20790891349315643
12,350,1,0.01,100,5761,0.25,0.9957123398780823,0.004184110555797815,0.06468470109537351,0.24775967001914978
13,350,1,0.01,100,5761,0.25,0.9956769943237305,0.004218633286654949,0.06495100681786964,0.2438717484474182
14,350,1,0.01,100,5761,0.25,0.9959554076194763,0.003946899902075529,0.06282435755402142,0.24993768334388733
15,350,1,0.01,100,5761,0.25,0.9968471527099609,0.0030767309945076704,0.05546828818800586,0.19661179184913635
16,350,1,0.01,100,5761,0.25,0.9941638112068176,0.00569524709135294,0.0754668608817999,0.3277657628059387
17,350,1,0.01,100,5761,0.25,0.9967273473739624,0.003193630836904049,0.05651221847445072,0.22377657890319824
18,350,1,0.01,100,5761,0.25,0.9968194365501404,0.0031037323642522097,0.05571115116610147,0.21080999076366425
19,350,1,0.01,100,5761,0.25,0.9966841340065002,0.0032357885502278805,0.05688399203842748,0.18385618925094604
20,350,1,0.01,100,5761,0.25,0.9970791339874268,0.002850329503417015,0.05338847725321462,0.21664562821388245
21,350,1,0.01,100,5761,0.25,0.9964086413383484,0.0035046390257775784,0.05919999177176952,0.25101104378700256
22,350,1,0.01,100,5761,0.25,0.9966835379600525,0.0032363852951675653,0.05688923707668758,0.22439129650592804
23,350,1,0.01,100,5761,0.25,0.9969223737716675,0.003003310179337859,0.05480246508450016,0.18605075776576996
24,350,1,0.01,100,5761,0.25,0.9968082308769226,0.003114686580374837,0.05580937717243256,0.214115172624588
25,350,1,0.01,100,5761,0.25,0.996860146522522,0.003064039396122098,0.0553537658711862,0.19836312532424927
26,350,1,0.01,100,5761,0.25,0.9951971769332886,0.004686839412897825,0.06846049527207516,0.2739415168762207
27,350,1,0.01,100,5761,0.25,0.9973961710929871,0.0025409257505089045,0.05040759615880234,0.20527875423431396
28,350,1,0.01,100,5761,0.25,0.9964409470558167,0.003473130753263831,0.05893327373618261,0.2336781769990921
29,350,1,0.01,100,5761,0.25,0.9959385395050049,0.003963381052017212,0.06295538938023663,0.22835305333137512
30,350,1,0.01,100,5761,0.25,0.9964171648025513,0.00349630368873477,0.05912955004678092,0.24375349283218384
1,350,1,0.01,100,11523,0.5,0.9971319437026978,0.0027987929061055183,0.052903619026542205,0.22082708775997162
2,350,1,0.01,100,11523,0.5,0.9972444176673889,0.0026890416629612446,0.05185597036948826,0.2204229235649109
3,350,1,0.01,100,11523,0.5,0.9968469142913818,0.0030769372824579477,0.05547014766933605,0.21517467498779297
4,350,1,0.01,100,11523,0.5,0.9964905381202698,0.003424721537157893,0.05852112043662436,0.22697439789772034
5,350,1,0.01,100,11523,0.5,0.9969251155853271,0.0030006442684680223,0.05477813677433746,0.25692859292030334
6,350,1,0.01,100,11523,0.5,0.9962802529335022,0.0036299400962889194,0.06024898419300461,0.21745017170906067
7,350,1,0.01,100,11523,0.5,0.9980306625366211,0.001921795541420579,0.04383828853206497,0.1447935402393341
8,350,1,0.01,100,11523,0.5,0.9971309900283813,0.0027997377328574657,0.052912547971700113,0.1860978752374649
9,350,1,0.01,100,11523,0.5,0.9573096036911011,0.04165948927402496,0.20410656352509823,0.6124951839447021
10,350,1,0.01,100,11523,0.5,0.9975689053535461,0.0023723705671727657,0.04870698684144571,0.21061477065086365
11,350,1,0.01,100,11523,0.5,0.9974145293235779,0.0025230529718101025,0.05023000071481288,0.20053400099277496
12,350,1,0.01,100,11523,0.5,0.9975113272666931,0.0024285665713250637,0.049280488748845254,0.1954382061958313
