seed,max_neurons,layers,lr,unlock_layers,epoch,Jou_score,Jou_mse,Jou_rmse,Jou_mape
1,400,2,0.01,4,36,0.99729323387146,0.0026414089370518923,0.05139463918592962,0.18369357287883759
1,400,2,0.01,4,37,0.9971697330474854,0.002761922776699066,0.0525539986746876,0.2061445713043213
1,400,2,0.01,4,38,0.9969940185546875,0.0029333706479519606,0.05416060051321404,0.19597303867340088
1,400,2,0.01,4,39,0.9963406920433044,0.003570938715711236,0.05975733189920075,0.19563956558704376
1,400,2,0.01,4,40,0.9949375987052917,0.0049401335418224335,0.07028608355729059,0.23108462989330292
1,400,2,0.01,4,41,0.994499146938324,0.00536800641566515,0.07326668011903603,0.27171561121940613
1,400,2,0.01,4,42,0.9959225058555603,0.003979006316512823,0.06307936521964075,0.18491080403327942
1,400,2,0.01,4,43,0.9975098371505737,0.0024300178047269583,0.04929521076866351,0.2195015847682953
1,400,2,0.01,4,44,0.9974080920219421,0.002529297024011612,0.05029211691718308,0.1883687674999237
1,400,2,0.01,4,45,0.9830089807510376,0.016580691561102867,0.12876603419032082,0.2973121106624603
1,400,2,0.01,4,46,0.9872118830680847,0.012479296885430813,0.11171077336331896,0.3487018346786499
1,400,2,0.01,4,47,0.9953683614730835,0.004519813694059849,0.06722955967474314,0.2399907112121582
1,400,2,0.01,4,48,0.9975702166557312,0.0023711170069873333,0.04869411675949502,0.17969952523708344
1,400,2,0.01,4,49,0.9969260096549988,0.0029997695237398148,0.05477015175932795,0.18097300827503204
1,400,2,0.01,4,50,0.9966359734535217,0.0032827716786414385,0.05729547694749943,0.17290657758712769
1,400,2,0.01,4,51,0.9963254332542419,0.0035858096089214087,0.05988162997882914,0.2642306685447693
1,400,2,0.01,4,52,0.9964221119880676,0.003491482464596629,0.05908876766862404,0.1834033727645874
1,400,2,0.01,4,53,0.9944027066230774,0.005462116561830044,0.07390613345203526,0.29683002829551697
1,400,2,0.01,4,54,0.9977927803993225,0.0021539225708693266,0.04641037137181006,0.1591293066740036
1,400,2,0.01,4,55,0.9952375888824463,0.004647432826459408,0.0681720824565262,0.26257088780403137
1,400,2,0.01,4,56,0.9978651404380798,0.0020832945592701435,0.04564312170820641,0.17431296408176422
1,400,2,0.01,4,57,0.9970950484275818,0.0028348006308078766,0.05324284581808035,0.17410457134246826
1,400,2,0.01,4,58,0.9969470500946045,0.002979249693453312,0.054582503546954604,0.18457303941249847
1,400,2,0.01,4,59,0.9956969022750854,0.00419915746897459,0.06480090639006982,0.209378182888031
1,400,2,0.01,4,60,0.9972397685050964,0.0026935518253594637,0.05189943954764313,0.19608359038829803
1,400,2,0.01,4,61,0.9971307516098022,0.0027999444864690304,0.05291450166512986,0.17892855405807495
1,400,2,0.01,4,62,0.9969503879547119,0.002975954208523035,0.0545523070870796,0.1910150945186615
1,400,2,0.01,4,63,0.9968860149383545,0.0030387609731405973,0.05512495780624777,0.18934598565101624
1,400,2,0.01,4,64,0.9956244230270386,0.004269912373274565,0.0653445665168464,0.2953645884990692
1,400,2,0.01,4,65,0.9938186407089233,0.0060321008786559105,0.07766660079246362,0.2283906638622284
1,400,2,0.01,4,66,0.9751378893852234,0.02426171861588955,0.15576173668744692,0.32865047454833984
1,400,2,0.01,4,67,0.9816248416900635,0.017931414768099785,0.1339082326375036,0.2821635603904724
1,400,2,0.01,4,68,0.9975413084030151,0.0023993325885385275,0.0489829826423272,0.1881071925163269
1,400,2,0.01,4,69,0.9971739053726196,0.002757837064564228,0.05251511272542627,0.18041041493415833
1,400,2,0.01,4,70,0.9977312684059143,0.00221392884850502,0.04705240534239477,0.16693270206451416
1,400,2,0.01,4,71,0.9944261908531189,0.005439196713268757,0.07375090991485296,0.19866685569286346
1,400,2,0.01,4,72,0.9980286955833435,0.0019236907828599215,0.04385989948529204,0.17559288442134857
1,400,2,0.01,4,73,0.9973177909851074,0.002617462305352092,0.05116114057907712,0.16902101039886475
1,400,2,0.01,4,74,0.997799813747406,0.002147028921172023,0.04633604343458797,0.16633763909339905
1,400,2,0.01,4,75,0.9974358677864075,0.0025022397749125957,0.05002239273478025,0.21802617609500885
1,400,2,0.01,4,76,0.9970986843109131,0.0028312704525887966,0.05320968382342444,0.20395801961421967
1,400,2,0.01,4,77,0.9963507056236267,0.003561194986104965,0.05967574872680665,0.20140421390533447
1,400,2,0.01,4,78,0.997005045413971,0.002922604326158762,0.05406111658261196,0.19697889685630798
1,400,2,0.01,4,79,0.9976803660392761,0.0022636461071670055,0.047577790061824075,0.18848741054534912
1,400,2,0.01,4,80,0.9968302845954895,0.0030931944493204355,0.05561649439977708,0.20432136952877045
1,400,2,0.01,4,81,0.9968949556350708,0.003030052874237299,0.05504591605412067,0.1878814697265625
1,400,2,0.01,4,82,0.995881199836731,0.004019340965896845,0.06339827257817712,0.23009061813354492
1,400,2,0.01,4,83,0.9978490471839905,0.0020990357734262943,0.04581523516720496,0.17734558880329132
1,400,2,0.01,4,84,0.9922985434532166,0.0075154691003263,0.08669180526627819,0.26716601848602295
1,400,2,0.01,4,85,0.9979380369186401,0.002012182492762804,0.04485735717541554,0.15818700194358826
1,400,2,0.01,4,86,0.9968937039375305,0.00303126173093915,0.055056895398661466,0.2047860324382782
1,400,2,0.01,4,87,0.9963518381118774,0.003560066921636462,0.05966629636265739,0.22385358810424805
1,400,2,0.01,4,88,0.9968908429145813,0.0030340789817273617,0.055082474360974035,0.1567613035440445
1,400,2,0.01,4,89,0.9977695941925049,0.002176540670916438,0.046653410067394194,0.18493907153606415
1,400,2,0.01,4,90,0.9953563809394836,0.004531471524387598,0.06731620551091393,0.19300417602062225
1,400,2,0.01,4,91,0.997445285320282,0.002493039472028613,0.04993034620377284,0.1642230600118637
1,400,2,0.01,4,92,0.99732506275177,0.002610332565382123,0.05109141381271537,0.19316139817237854
1,400,2,0.01,4,93,0.9968096613883972,0.0031132944859564304,0.05579690391013135,0.18922829627990723
1,400,2,0.01,4,94,0.9980000853538513,0.0019516373286023736,0.04417733953739602,0.18117156624794006
1,400,2,0.01,4,95,0.9965310096740723,0.003385240212082863,0.05818281715492008,0.19638724625110626
1,400,2,0.01,4,96,0.9977041482925415,0.002240385627374053,0.04733271202217398,0.1820889115333557
1,400,2,0.01,4,97,0.997689425945282,0.0022547708358615637,0.047484427298447686,0.16947975754737854
1,400,2,0.01,4,98,0.9928796291351318,0.006948431022465229,0.08335724936959729,0.27228760719299316
1,400,2,0.01,4,99,0.9975515604019165,0.0023893176112324,0.0488806465917995,0.20865240693092346
1,400,2,0.01,4,100,0.9976699352264404,0.0022738270927220583,0.04768466307652869,0.17161068320274353
2,400,2,0.01,4,1,0.9487595558166504,0.05000310391187668,0.22361373820022035,0.732405424118042
2,400,2,0.01,4,2,0.9903689026832581,0.00939854048192501,0.09694606996637363,0.43365320563316345
2,400,2,0.01,4,3,0.9933334589004517,0.006505550350993872,0.08065699195354283,0.3937268853187561
2,400,2,0.01,4,4,0.9941955804824829,0.005664242897182703,0.07526116460155731,0.32086727023124695
2,400,2,0.01,4,5,0.9886596202850342,0.011066526174545288,0.1051975578354616,0.3151317536830902
2,400,2,0.01,4,6,0.9945948123931885,0.005274656228721142,0.07262682857402726,0.31236153841018677
2,400,2,0.01,4,7,0.9953635334968567,0.004524523857980967,0.06726458100650719,0.2585398852825165
2,400,2,0.01,4,8,0.9956232309341431,0.004271065350621939,0.0653533882107266,0.2709016501903534
2,400,2,0.01,4,9,0.9950374364852905,0.004842706955969334,0.0695895606823993,0.2651655972003937
2,400,2,0.01,4,10,0.9942087531089783,0.005651377607136965,0.07517564503971326,0.2954493761062622
2,400,2,0.01,4,11,0.9954800605773926,0.004410801455378532,0.06641386493329937,0.23361371457576752
2,400,2,0.01,4,12,0.9954161643981934,0.004473159555345774,0.06688168325741939,0.2227325737476349
2,400,2,0.01,4,13,0.9848424792289734,0.014791518449783325,0.12162038665364999,0.31283804774284363
2,400,2,0.01,4,14,0.9950454235076904,0.004834937397390604,0.06953371410611262,0.2466013878583908
2,400,2,0.01,4,15,0.9955678582191467,0.004325122572481632,0.06576566408454819,0.2256605178117752
2,400,2,0.01,4,16,0.9925920367240906,0.0072290534153580666,0.08502384027646638,0.23546476662158966
2,400,2,0.01,4,17,0.996277391910553,0.003632740583270788,0.060272220659859446,0.21687589585781097
2,400,2,0.01,4,18,0.9942957162857056,0.0055665248073637486,0.07460914694167028,0.21608363091945648
2,400,2,0.01,4,19,0.9936560392379761,0.006190772633999586,0.0786814630901052,0.2405785769224167
2,400,2,0.01,4,20,0.9956822991371155,0.004213416017591953,0.06491083128101159,0.23245297372341156
2,400,2,0.01,4,21,0.9957444071769714,0.004152812995016575,0.06444232301070915,0.26980552077293396
2,400,2,0.01,4,22,0.9969402551651001,0.0029858755879104137,0.054643165976272036,0.1899023801088333
2,400,2,0.01,4,23,0.9931948781013489,0.00664080586284399,0.08149113978123014,0.23581479489803314
2,400,2,0.01,4,24,0.9957621097564697,0.004135553725063801,0.06430827104707294,0.22683259844779968
2,400,2,0.01,4,25,0.9964863061904907,0.003428815631195903,0.05855608961667354,0.23751577734947205
2,400,2,0.01,4,26,0.9956201314926147,0.004274092148989439,0.06537654127429379,0.25023597478866577
2,400,2,0.01,4,27,0.989496111869812,0.010250246152281761,0.10124349930875444,0.2948543429374695
2,400,2,0.01,4,28,0.9868156313896179,0.012865996919572353,0.11342837792886026,0.3061744272708893
2,400,2,0.01,4,29,0.9954670667648315,0.004423488862812519,0.06650931410571394,0.22737137973308563
2,400,2,0.01,4,30,0.9967674016952515,0.0031545558013021946,0.05616543244115721,0.20762953162193298
2,400,2,0.01,4,31,0.9967362880706787,0.0031849101651459932,0.056435008329458,0.231130912899971
2,400,2,0.01,4,32,0.9970160722732544,0.002911874558776617,0.05396178795014688,0.2243284434080124
2,400,2,0.01,4,33,0.9964717626571655,0.003443040419369936,0.058677426829829,0.24415312707424164
2,400,2,0.01,4,34,0.996530294418335,0.003385902149602771,0.058188505304765915,0.2103797197341919
2,400,2,0.01,4,35,0.9959896802902222,0.003913496155291796,0.06255794238377567,0.24478381872177124
2,400,2,0.01,4,36,0.9961362481117249,0.0037704554852098227,0.06140403476327775,0.26336240768432617
2,400,2,0.01,4,37,0.9969091415405273,0.0030162010807543993,0.05491995157276087,0.21168731153011322
2,400,2,0.01,4,38,0.9970523118972778,0.0028765336610376835,0.053633326029975836,0.20476655662059784
2,400,2,0.01,4,39,0.9964776635169983,0.0034372592344880104,0.058628143706653466,0.2093546837568283
2,400,2,0.01,4,40,0.9970696568489075,0.0028595977928489447,0.05347520727261321,0.18507172167301178
2,400,2,0.01,4,41,0.9965991973876953,0.0033186592627316713,0.05760780557122161,0.23300248384475708
2,400,2,0.01,4,42,0.9969879388809204,0.0029393385630100965,0.05421566713607882,0.26527005434036255
2,400,2,0.01,4,43,0.9957075715065002,0.004188796505331993,0.06472091242660283,0.21821121871471405
2,400,2,0.01,4,44,0.9971140027046204,0.0028162782546132803,0.05306861835975457,0.20074236392974854
2,400,2,0.01,4,45,0.9952300786972046,0.004654735792428255,0.0682256241629804,0.2567930519580841
2,400,2,0.01,4,46,0.9960374236106873,0.0038669011555612087,0.06218441248063061,0.20626519620418549
2,400,2,0.01,4,47,0.996715247631073,0.003205458400771022,0.0566167678410824,0.20664794743061066
2,400,2,0.01,4,48,0.9968640804290771,0.003060168121010065,0.05531878632987229,0.22315777838230133
2,400,2,0.01,4,49,0.996608555316925,0.0033095611725002527,0.057528785599039484,0.23380771279335022
2,400,2,0.01,4,50,0.9973136186599731,0.002621515654027462,0.051200738803531556,0.19208842515945435
2,400,2,0.01,4,51,0.9962369799613953,0.0036721352953463793,0.060598145972846226,0.20299161970615387
2,400,2,0.01,4,52,0.9946499466896057,0.005220833700150251,0.07225533682815583,0.21863658726215363
2,400,2,0.01,4,53,0.9532905220985413,0.04558151587843895,0.21349828073883628,0.5917931795120239
2,400,2,0.01,4,54,0.9966086149215698,0.00330947688780725,0.05752805305072691,0.25007668137550354
2,400,2,0.01,4,55,0.9969784617424011,0.0029485623817890882,0.05430066649488833,0.20309597253799438
2,400,2,0.01,4,56,0.9934883117675781,0.006354450713843107,0.07971480862326089,0.21547116339206696
2,400,2,0.01,4,57,0.9964168071746826,0.0034966859966516495,0.0591327827575504,0.21383680403232574
2,400,2,0.01,4,58,0.9960213899612427,0.003882557386532426,0.06231017081129232,0.20647549629211426
2,400,2,0.01,4,59,0.9968585968017578,0.003065561642870307,0.05536751432808147,0.21055354177951813
2,400,2,0.01,4,60,0.9930194616317749,0.0068119848147034645,0.0825347491345522,0.29031264781951904
2,400,2,0.01,4,61,0.997157633304596,0.002773728221654892,0.052666196195044236,0.18174795806407928
2,400,2,0.01,4,62,0.9960148930549622,0.003888886421918869,0.06236093666646508,0.2079470008611679
2,400,2,0.01,4,63,0.9969027042388916,0.0030225173104554415,0.05497742546223351,0.19492319226264954
2,400,2,0.01,4,64,0.9966701865196228,0.0032494140323251486,0.05700363174680319,0.2097533792257309
2,400,2,0.01,4,65,0.9953507781028748,0.004536958411335945,0.06735694775846027,0.21344180405139923
2,400,2,0.01,4,66,0.9959187507629395,0.003982683178037405,0.06310850321499793,0.21382489800453186
2,400,2,0.01,4,67,0.9954525828361511,0.004437624476850033,0.06661549727240676,0.2386377602815628
2,400,2,0.01,4,68,0.9968786835670471,0.0030459431000053883,0.05519006341729812,0.22268909215927124
2,400,2,0.01,4,69,0.9957268238067627,0.004169994965195656,0.06457549818000366,0.21420715749263763
2,400,2,0.01,4,70,0.9944542646408081,0.005411797668784857,0.07356492145571052,0.21981874108314514
2,400,2,0.01,4,71,0.9968100190162659,0.0031129701528698206,0.05579399746271834,0.21739596128463745
2,400,2,0.01,4,72,0.9965639114379883,0.0033530890941619873,0.05790586407404683,0.2293253242969513
2,400,2,0.01,4,73,0.996296226978302,0.003614346729591489,0.0601194372028838,0.1829710602760315
2,400,2,0.01,4,74,0.9943604469299316,0.00550335505977273,0.07418460123079944,0.25164175033569336
2,400,2,0.01,4,75,0.9967544078826904,0.0031672280747443438,0.05627813140771772,0.20065072178840637
2,400,2,0.01,4,76,0.9922938942909241,0.007519989740103483,0.08671787439797797,0.22810733318328857
2,400,2,0.01,4,77,0.9956971406936646,0.004198960494250059,0.06479938652680331,0.22851406037807465
2,400,2,0.01,4,78,0.9962483048439026,0.0036611228715628386,0.06050721338454481,0.229971244931221
2,400,2,0.01,4,79,0.997296929359436,0.0026378007605671883,0.051359524536031174,0.19042205810546875
2,400,2,0.01,4,80,0.9974312782287598,0.0025066938251256943,0.050066893503848374,0.21116578578948975
2,400,2,0.01,4,81,0.9971723556518555,0.002759387716650963,0.05252987451585015,0.20167770981788635
2,400,2,0.01,4,82,0.9968780279159546,0.0030465610325336456,0.05519566135606716,0.21434654295444489
2,400,2,0.01,4,83,0.9932761192321777,0.006561519578099251,0.08100320720872262,0.23072052001953125
2,400,2,0.01,4,84,0.9959275126457214,0.0039741662330925465,0.06304098851614358,0.217206209897995
2,400,2,0.01,4,85,0.9966523051261902,0.003266853978857398,0.05715639928177245,0.19914206862449646
2,400,2,0.01,4,86,0.996286153793335,0.0036241908092051744,0.06020125255511861,0.20638631284236908
2,400,2,0.01,4,87,0.9968423247337341,0.0030814220663160086,0.05551055815172469,0.21419166028499603
2,400,2,0.01,4,88,0.9942539930343628,0.005607247352600098,0.07488155548998764,0.23242823779582977
2,400,2,0.01,4,89,0.9968246817588806,0.003098628716543317,0.055665327777201824,0.2176380455493927
2,400,2,0.01,4,90,0.9864906072616577,0.013183186762034893,0.11481805938977933,0.22775205969810486
2,400,2,0.01,4,91,0.9971868395805359,0.0027452006470412016,0.05239466239075505,0.20346024632453918
2,400,2,0.01,4,92,0.996631383895874,0.0032872874289751053,0.05733487096850489,0.19345909357070923
2,400,2,0.01,4,93,0.994499921798706,0.005367284640669823,0.07326175428332182,0.2715980112552643
2,400,2,0.01,4,94,0.9960490465164185,0.0038555390201509,0.06209298688379308,0.20677097141742706
2,400,2,0.01,4,95,0.9969078302383423,0.0030174842104315758,0.05493163214789431,0.1841708868741989
2,400,2,0.01,4,96,0.9958134889602661,0.004085439722985029,0.06391744459054217,0.18356944620609283
2,400,2,0.01,4,97,0.9972526431083679,0.002681004349142313,0.051778415861653326,0.20434021949768066
2,400,2,0.01,4,98,0.995357871055603,0.004530047066509724,0.06730562433043559,0.20322322845458984
2,400,2,0.01,4,99,0.9971073865890503,0.0028227476868778467,0.05312953685924475,0.2090296447277069
2,400,2,0.01,4,100,0.9958059191703796,0.004092795308679342,0.06397495845000091,0.19354836642742157
3,400,2,0.01,4,1,0.9869444370269775,0.012740311212837696,0.1128729870821079,0.37704673409461975
3,400,2,0.01,4,2,0.9913540482521057,0.008437160402536392,0.09185401680131573,0.333682656288147
3,400,2,0.01,4,3,0.9942149519920349,0.005645334720611572,0.07513544250626046,0.31210222840309143
3,400,2,0.01,4,4,0.9863938093185425,0.013277646154165268,0.11522866897680138,0.29823920130729675
3,400,2,0.01,4,5,0.9922183752059937,0.007593692280352116,0.08714179410794866,0.36472612619400024
3,400,2,0.01,4,6,0.992591917514801,0.007229182403534651,0.08502459881431168,0.2864139974117279
3,400,2,0.01,4,7,0.989669680595398,0.010080885142087936,0.1004036112004341,0.2858336865901947
3,400,2,0.01,4,8,0.9938130974769592,0.006037523504346609,0.07770150258744428,0.28126731514930725
3,400,2,0.01,4,9,0.9956622123718262,0.004233032930642366,0.06506176243111131,0.23655495047569275
3,400,2,0.01,4,10,0.9945964813232422,0.005273016635328531,0.07261553990247908,0.2227289229631424
3,400,2,0.01,4,11,0.99537193775177,0.004516321700066328,0.06720358398230207,0.2384045422077179
3,400,2,0.01,4,12,0.9956563711166382,0.004238741938024759,0.06510562140111066,0.27561521530151367
3,400,2,0.01,4,13,0.9967848658561707,0.0031374713871628046,0.05601313584475346,0.22709260880947113
3,400,2,0.01,4,14,0.995857298374176,0.004042634274810553,0.06358171336800034,0.2106974571943283
3,400,2,0.01,4,15,0.9966078996658325,0.003310213563963771,0.057534455450310565,0.23460468649864197
3,400,2,0.01,4,16,0.99372398853302,0.006124476902186871,0.07825903719179575,0.27339330315589905
3,400,2,0.01,4,17,0.9521545171737671,0.04669012501835823,0.2160789786590964,0.6148548722267151
3,400,2,0.01,4,18,0.9927050471305847,0.007118795532733202,0.08437295498400658,0.2650512754917145
3,400,2,0.01,4,19,0.980247437953949,0.01927555352449417,0.13883642722460907,0.38462725281715393
3,400,2,0.01,4,20,0.9811349511146545,0.018409498035907745,0.13568160537046922,0.4161263406276703
3,400,2,0.01,4,21,0.9951814413070679,0.004702217411249876,0.06857271623065457,0.21204961836338043
3,400,2,0.01,4,22,0.9969286918640137,0.0029971387702971697,0.054746130185586356,0.19501392543315887
3,400,2,0.01,4,23,0.9969731569290161,0.00295373541302979,0.05434827884146645,0.2141217589378357
3,400,2,0.01,4,24,0.99715256690979,0.002778679598122835,0.05271318239418708,0.19696898758411407
3,400,2,0.01,4,25,0.9952701330184937,0.004615642596036196,0.06793852070833009,0.2110079973936081
3,400,2,0.01,4,26,0.9970489740371704,0.0028797355480492115,0.05366316751785354,0.2106398046016693
3,400,2,0.01,4,27,0.9887550473213196,0.010973426513373852,0.10475412408766469,0.26230698823928833
3,400,2,0.01,4,28,0.9967446327209473,0.003176730824634433,0.0563624948404028,0.18347978591918945
3,400,2,0.01,4,29,0.9843388795852661,0.015282933600246906,0.12362416268774849,0.25428467988967896
3,400,2,0.01,4,30,0.9948489665985107,0.005026618018746376,0.07089864609952982,0.24174116551876068
3,400,2,0.01,4,31,0.9946480393409729,0.005222740117460489,0.07226852784899171,0.29182717204093933
3,400,2,0.01,4,32,0.9973388910293579,0.002596853766590357,0.05095933444022162,0.18515801429748535
3,400,2,0.01,4,33,0.997327446937561,0.0026079933159053326,0.05106851589683543,0.18998973071575165
3,400,2,0.01,4,34,0.996902585029602,0.003022600896656513,0.05497818564354878,0.183939591050148
3,400,2,0.01,4,35,0.9974602460861206,0.002478443318977952,0.049783966484983413,0.17338301241397858
3,400,2,0.01,4,36,0.9944738745689392,0.005392687860876322,0.07343492262456822,0.22307349741458893
3,400,2,0.01,4,37,0.9969504475593567,0.0029759355820715427,0.05455213636578812,0.21372729539871216
3,400,2,0.01,4,38,0.9967954754829407,0.003127156523987651,0.055920984647873026,0.200914204120636
3,400,2,0.01,4,39,0.9928296804428101,0.006997171323746443,0.08364909637136819,0.22749832272529602
3,400,2,0.01,4,40,0.9974834322929382,0.0024557928554713726,0.04955595681117834,0.19059859216213226
3,400,2,0.01,4,41,0.9948602318763733,0.0050156256183981895,0.07082108173699544,0.20100343227386475
3,400,2,0.01,4,42,0.9974424839019775,0.0024957829155027866,0.04995781135621122,0.18285806477069855
3,400,2,0.01,4,43,0.997406542301178,0.00253083324059844,0.05030738753501756,0.2062469720840454
3,400,2,0.01,4,44,0.997419536113739,0.002518142107874155,0.050181093131518716,0.1559264063835144
3,400,2,0.01,4,45,0.9966473579406738,0.0032716956920921803,0.05719873855332983,0.23363929986953735
3,400,2,0.01,4,46,0.9947011470794678,0.005170917138457298,0.07190908940083512,0.203872948884964
3,400,2,0.01,4,47,0.9921425580978394,0.007667685393244028,0.08756532072255561,0.23397523164749146
3,400,2,0.01,4,48,0.9977842569351196,0.0021622306667268276,0.04649979211487754,0.18260590732097626
3,400,2,0.01,4,49,0.9974071383476257,0.002530251396819949,0.050301604316561804,0.16397662460803986
3,400,2,0.01,4,50,0.9971401691436768,0.0027907832991331816,0.05282786479816482,0.1560753732919693
3,400,2,0.01,4,51,0.9808556437492371,0.018682043999433517,0.13668227390350776,0.3495038151741028
3,400,2,0.01,4,52,0.9971550703048706,0.0027762146200984716,0.05268979616679563,0.18872015178203583
3,400,2,0.01,4,53,0.9966838955879211,0.003236002055928111,0.05688586868395446,0.1608983874320984
3,400,2,0.01,4,54,0.9962292909622192,0.003679672721773386,0.06066030598153446,0.1680765002965927
3,400,2,0.01,4,55,0.9963619112968445,0.0035502412356436253,0.059583900809225515,0.19505807757377625
3,400,2,0.01,4,56,0.9950907230377197,0.004790707491338253,0.0692149369091546,0.202163428068161
3,400,2,0.01,4,57,0.9966891407966614,0.003230902599170804,0.05684102918817361,0.21100769937038422
3,400,2,0.01,4,58,0.9921630620956421,0.007647668477147818,0.08745094897797175,0.3195433020591736
3,400,2,0.01,4,59,0.9977328777313232,0.002212373772636056,0.04703587750468844,0.1710103303194046
3,400,2,0.01,4,60,0.9968999028205872,0.0030252067372202873,0.055001879397165034,0.17258356511592865
3,400,2,0.01,4,61,0.9968433380126953,0.0030804399866610765,0.05550171156514974,0.20331020653247833
3,400,2,0.01,4,62,0.9975108504295349,0.0024290448054671288,0.04928534067516556,0.17247501015663147
3,400,2,0.01,4,63,0.997586727142334,0.0023550104815512896,0.04852845022820417,0.16343103349208832
3,400,2,0.01,4,64,0.9886186122894287,0.011106543242931366,0.10538758581033805,0.2490236759185791
3,400,2,0.01,4,65,0.9976341128349304,0.002308749360963702,0.048049447041185626,0.17825154960155487
3,400,2,0.01,4,66,0.9942620396614075,0.0055994135327637196,0.07482922913383326,0.20341168344020844
3,400,2,0.01,4,67,0.9971027970314026,0.002827240154147148,0.05317179848516644,0.2480515092611313
3,400,2,0.01,4,68,0.9974775910377502,0.002461520489305258,0.04961371271438228,0.16141749918460846
3,400,2,0.01,4,69,0.997670590877533,0.002273137914016843,0.047677436109934045,0.16511890292167664
3,400,2,0.01,4,70,0.9969938397407532,0.00293356622569263,0.05416240601831338,0.18149399757385254
3,400,2,0.01,4,71,0.9969040155410767,0.0030212353449314833,0.054965765208277444,0.18757373094558716
3,400,2,0.01,4,72,0.9972873330116272,0.0026471654418855906,0.05145061167649604,0.17699642479419708
3,400,2,0.01,4,73,0.997736930847168,0.0022084442898631096,0.04699408781818314,0.16426098346710205
3,400,2,0.01,4,74,0.9976264834403992,0.0023162004072219133,0.048126919777001245,0.193131685256958
3,400,2,0.01,4,75,0.9980154633522034,0.0019366131164133549,0.044006966680439984,0.16540199518203735
3,400,2,0.01,4,76,0.996441125869751,0.0034729167819023132,0.058931458338499595,0.2108999639749527
