seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Hys_score,Hys_mse,Hys_rmse,Hys_mape
20,380,2,0.01,100,5761,0.25,0.9977403283119202,0.002202618634328246,0.046932064032260995,0.6902204751968384
21,380,2,0.01,100,5761,0.25,0.9982538819313049,0.0017020374070852995,0.04125575604791772,1.1499953269958496
22,380,2,0.01,100,5761,0.25,0.9981499314308167,0.0018033143132925034,0.04246544846451646,0.6608085036277771
23,380,2,0.01,100,5761,0.25,0.9984213709831238,0.001538760494440794,0.03922703779844706,1.0048021078109741
24,380,2,0.01,100,5761,0.25,0.9976630806922913,0.0022778878919780254,0.047727223803381076,0.4499867260456085
25,380,2,0.01,100,5761,0.25,0.9972251653671265,0.0027047130279242992,0.05200685558581964,1.1797927618026733
26,380,2,0.01,100,5761,0.25,0.997673511505127,0.00226770993322134,0.04762047808686238,0.6786522269248962
27,380,2,0.01,100,5761,0.25,0.9979724287986755,0.001976369647309184,0.04445637915203154,0.9518837928771973
28,380,2,0.01,100,5761,0.25,0.9984001517295837,0.0015594346914440393,0.039489678289953686,0.32914212346076965
29,380,2,0.01,100,5761,0.25,0.9986270070075989,0.0013383247423917055,0.03658312100397813,0.5472379326820374
30,380,2,0.01,100,5761,0.25,0.9981004595756531,0.0018515553092584014,0.043029702639669744,0.9571018218994141
1,380,2,0.01,100,11523,0.5,0.9929185509681702,0.006902575027197599,0.08308173702563999,3.2747912406921387
2,380,2,0.01,100,11523,0.5,0.9940308928489685,0.005818319506943226,0.076277909691753,1.2916769981384277
3,380,2,0.01,100,11523,0.5,0.9987256526947021,0.001242143101990223,0.03524405058999636,0.3350367248058319
4,380,2,0.01,100,11523,0.5,0.9978978633880615,0.0020490556489676237,0.04526649587683614,0.7708461880683899
5,380,2,0.01,100,11523,0.5,0.9984002709388733,0.001559302443638444,0.03948800379404414,0.37705913186073303
6,380,2,0.01,100,11523,0.5,0.997978687286377,0.001970244338735938,0.04438743446895684,0.6133636832237244
7,380,2,0.01,100,11523,0.5,0.9932717084884644,0.006558333057910204,0.08098353572122055,2.4198966026306152
8,380,2,0.01,100,11523,0.5,0.9964941740036011,0.0034172884188592434,0.05845757794212179,0.6058642268180847
9,380,2,0.01,100,11523,0.5,0.9965878129005432,0.0033259904012084007,0.057671400201559184,1.1025961637496948
10,380,2,0.01,100,11523,0.5,0.9984571933746338,0.0015038523124530911,0.0387795347116632,0.609941303730011
11,380,2,0.01,100,11523,0.5,0.9920771718025208,0.007722688838839531,0.08787883043622924,1.2329633235931396
12,380,2,0.01,100,11523,0.5,0.9861773252487183,0.013473482802510262,0.11607533244626207,2.464667558670044
13,380,2,0.01,100,11523,0.5,0.9970684051513672,0.002857556799426675,0.05345612031775852,1.2538914680480957
14,380,2,0.01,100,11523,0.5,0.9985396265983582,0.0014234932605177164,0.03772920964607815,0.4479522407054901
15,380,2,0.01,100,11523,0.5,0.9990541934967041,0.0009218944469466805,0.030362714749288814,0.3395478427410126
16,380,2,0.01,100,11523,0.5,0.9988604784011841,0.0011107248719781637,0.03332753924276684,0.5832746624946594
17,380,2,0.01,100,11523,0.5,0.9981822371482849,0.0017718288581818342,0.04209309751232183,0.40318071842193604
18,380,2,0.01,100,11523,0.5,0.9981896281242371,0.0017646363703534007,0.042007575154409955,0.3468649387359619
19,380,2,0.01,100,11523,0.5,0.9981912970542908,0.0017630154034122825,0.04198827697598798,1.3024115562438965
20,380,2,0.01,100,11523,0.5,0.9973382353782654,0.0025945024099200964,0.05093625830309973,0.4737522006034851
21,380,2,0.01,100,11523,0.5,0.9985955953598022,0.0013689041370525956,0.036998704532085924,0.3206082284450531
22,380,2,0.01,100,11523,0.5,0.9985260963439941,0.0014366876566782594,0.03790366283986627,0.2810817062854767
23,380,2,0.01,100,11523,0.5,0.9868815541267395,0.012787055224180222,0.11307986215140263,1.061421513557434
24,380,2,0.01,100,11523,0.5,0.9984526038169861,0.001508289366029203,0.03883670127635975,0.5639767050743103
25,380,2,0.01,100,11523,0.5,0.998289942741394,0.0016668668249621987,0.040827280401248854,1.0256041288375854
26,380,2,0.01,100,11523,0.5,0.9923285245895386,0.007477711886167526,0.0864737641494085,0.9036887884140015
27,380,2,0.01,100,11523,0.5,0.9978431463241577,0.002102391794323921,0.045851846138666226,0.919548749923706
28,380,2,0.01,100,11523,0.5,0.9981110692024231,0.00184118770994246,0.04290906326106945,1.8579049110412598
