seed,max_neurons,layers,lr,epoch,Hys_score,Hys_mse,Hys_rmse,Hys_mape
1,380,2,0.01,32,0.9981396794319153,0.0018133424455299973,0.042583358786385056,0.7099074125289917
1,380,2,0.01,33,0.9947620034217834,0.005105684045702219,0.07145406948314574,0.39063119888305664
1,380,2,0.01,34,0.9988588690757751,0.0011122905416414142,0.0333510200989627,0.4355250895023346
1,380,2,0.01,35,0.9989061951637268,0.001066157827153802,0.032652072325563074,0.3445926308631897
1,380,2,0.01,36,0.9972518086433411,0.002678797347471118,0.05175709948858338,0.8266664147377014
1,380,2,0.01,37,0.9956238269805908,0.004265615716576576,0.06531168131794324,1.4365843534469604
1,380,2,0.01,38,0.9991229772567749,0.0008548519690521061,0.02923785164905428,0.4926089346408844
1,380,2,0.01,39,0.9987994432449341,0.001170241623185575,0.034208794529851164,0.7609841823577881
1,380,2,0.01,40,0.9978482723236084,0.0020973605569452047,0.04579694921002058,0.8011449575424194
1,380,2,0.01,41,0.9988865852355957,0.0010852818377315998,0.03294361603909929,0.9667591452598572
1,380,2,0.01,42,0.9986563920974731,0.0013096584007143974,0.03618920281954823,0.42257145047187805
1,380,2,0.01,43,0.9985959529876709,0.0013685629237443209,0.03699409309260494,0.743851900100708
1,380,2,0.01,44,0.9965580701828003,0.0033550101798027754,0.057922449704780055,1.9560827016830444
1,380,2,0.01,45,0.9971140027046204,0.002813095459714532,0.05303862233989993,1.419447660446167
1,380,2,0.01,46,0.9987730383872986,0.0011959475232288241,0.034582474220749795,0.5230647325515747
1,380,2,0.01,47,0.9984603524208069,0.0015007428592070937,0.0387394225461234,1.1248584985733032
1,380,2,0.01,48,0.9977254271507263,0.0022171305026859045,0.047086415266888865,0.6900420188903809
1,380,2,0.01,49,0.9973140358924866,0.0026181319262832403,0.05116768439438354,0.7814533114433289
1,380,2,0.01,50,0.9990692138671875,0.0009073022520169616,0.030121458331511135,0.6897786855697632
1,380,2,0.01,51,0.9975178837776184,0.002419418655335903,0.04918758639469824,1.2207751274108887
1,380,2,0.01,52,0.9989267587661743,0.0010461525525897741,0.032344281605714696,0.2690396010875702
1,380,2,0.01,53,0.9987941980361938,0.0011753669241443276,0.03428362472295378,0.4098517894744873
1,380,2,0.01,54,0.9967836737632751,0.003135098610073328,0.055991951297247426,1.5635348558425903
1,380,2,0.01,55,0.9987038969993591,0.0012633632868528366,0.035543822063093276,0.38911423087120056
1,380,2,0.01,56,0.9984667897224426,0.00149445456918329,0.03865817596813499,0.8447534441947937
1,380,2,0.01,57,0.9971615076065063,0.0027667824178934097,0.052600213097414444,0.5791779160499573
1,380,2,0.01,58,0.9933270812034607,0.0065043335780501366,0.08064944871510367,2.6602723598480225
1,380,2,0.01,59,0.9959061145782471,0.003990469966083765,0.06317016674098434,0.43345320224761963
1,380,2,0.01,60,0.9986469149589539,0.0013189221499487758,0.036316967796730715,0.5402241945266724
1,380,2,0.01,61,0.9972909092903137,0.0026406338438391685,0.05138709802897191,0.4700157344341278
1,380,2,0.01,62,0.995042622089386,0.00483216205611825,0.06951375443837177,1.2648987770080566
1,380,2,0.01,63,0.9978095293045044,0.0021351196337491274,0.046207354758188955,0.7721127867698669
1,380,2,0.01,64,0.9990273118019104,0.0009481223532930017,0.03079159549768413,0.8215650916099548
1,380,2,0.01,65,0.999070942401886,0.0009055655682459474,0.030092616507142535,0.6860177516937256
1,380,2,0.01,66,0.9968265295028687,0.0030933006200939417,0.055617448881569005,1.4343889951705933
1,380,2,0.01,67,0.9988797307014465,0.00109197071287781,0.03304498014642784,0.7362610101699829
1,380,2,0.01,68,0.9959042072296143,0.003992333076894283,0.0631849117819617,1.447404146194458
1,380,2,0.01,69,0.9978995323181152,0.002047398593276739,0.04524818883973964,0.5185038447380066
1,380,2,0.01,70,0.9985978007316589,0.001366790966130793,0.03697013613892696,1.0691859722137451
1,380,2,0.01,71,0.9989579916000366,0.0010157047072425485,0.03187012248552786,0.9881515502929688
1,380,2,0.01,72,0.9982167482376099,0.001738190883770585,0.04169161646866892,0.503397524356842
1,380,2,0.01,73,0.9984208345413208,0.0015392950735986233,0.039233851118627434,0.900736391544342
1,380,2,0.01,74,0.9988628029823303,0.001108441618271172,0.03329326686090105,0.6259846091270447
1,380,2,0.01,75,0.9982850551605225,0.0016716427635401487,0.04088572811556802,0.44486600160598755
1,380,2,0.01,76,0.9973609447479248,0.002572379307821393,0.050718628804625555,1.4789503812789917
1,380,2,0.01,77,0.9986526966094971,0.0013132928870618343,0.03623938309438827,0.4597261846065521
1,380,2,0.01,78,0.9980158805847168,0.0019340014550834894,0.04397728339817603,0.31624504923820496
1,380,2,0.01,79,0.9992448687553406,0.000736055604647845,0.027130344720402006,0.35306882858276367
1,380,2,0.01,80,0.9992440342903137,0.0007368565420620143,0.027145101621876725,0.3356185853481293
1,380,2,0.01,81,0.9965864419937134,0.0033273266162723303,0.057682983767072336,0.6463338136672974
1,380,2,0.01,82,0.9990236163139343,0.0009517151629552245,0.03084988108494463,0.32828500866889954
1,380,2,0.01,83,0.9948353171348572,0.005034207832068205,0.07095215170851554,1.0663645267486572
1,380,2,0.01,84,0.9983493685722351,0.0016089475248008966,0.040111688132025765,0.4781861901283264
1,380,2,0.01,85,0.9987689852714539,0.0011999428970739245,0.03464019193182862,0.3210233449935913
1,380,2,0.01,86,0.9986920952796936,0.0012748463777825236,0.035704990936597694,1.2081905603408813
1,380,2,0.01,87,0.998493492603302,0.001468468806706369,0.03832060551069579,0.8862179517745972
1,380,2,0.01,88,0.995937705039978,0.003959673922508955,0.06292593998113143,0.6094428300857544
1,380,2,0.01,89,0.9992789030075073,0.0007028953987173736,0.026512174537698215,0.5110441446304321
1,380,2,0.01,90,0.9982038736343384,0.0017507373122498393,0.041841812965618966,1.0821102857589722
1,380,2,0.01,91,0.9991824626922607,0.000796890293713659,0.02822924536210026,0.6766662001609802
1,380,2,0.01,92,0.9986148476600647,0.001350177451968193,0.0367447608778203,0.5274187326431274
1,380,2,0.01,93,0.9989718198776245,0.0010022142669185996,0.03165776787644068,1.0717403888702393
1,380,2,0.01,94,0.9991733431816101,0.0008057880913838744,0.02838640680649586,0.37758496403694153
1,380,2,0.01,95,0.9975283741950989,0.002409205073490739,0.04908365383190965,0.5357791781425476
1,380,2,0.01,96,0.9964759945869446,0.003435006132349372,0.05860892536422564,0.551021158695221
1,380,2,0.01,97,0.9980396032333374,0.0019108644919469953,0.0437134360574297,0.7085243463516235
1,380,2,0.01,98,0.9985846877098083,0.0013795801205560565,0.03714269942473294,0.3338945508003235
1,380,2,0.01,99,0.999081552028656,0.0008952505304478109,0.029920737464972532,0.2846447825431824
1,380,2,0.01,100,0.998508095741272,0.0014542096760123968,0.03813410122203481,0.40552079677581787
2,380,2,0.01,1,0.9927312135696411,0.007085179910063744,0.08417351073861505,1.6946295499801636
2,380,2,0.01,2,0.9950709342956543,0.004804573487490416,0.06931503074723704,1.2888522148132324
2,380,2,0.01,3,0.9964874982833862,0.0034237494692206383,0.05851281457271252,0.8569623827934265
2,380,2,0.01,4,0.9970166683197021,0.0029079518280923367,0.053925428399710804,0.8095558881759644
2,380,2,0.01,5,0.9972625374794006,0.002668294357135892,0.05165553559044657,0.7128841876983643
2,380,2,0.01,6,0.9956750273704529,0.004215730354189873,0.06492865587850924,1.1334712505340576
2,380,2,0.01,7,0.9971170425415039,0.002810135716572404,0.053010713224520986,1.1368952989578247
2,380,2,0.01,8,0.9972421526908875,0.0026881953235715628,0.051847809245633154,0.6757124662399292
2,380,2,0.01,9,0.9971028566360474,0.002823930699378252,0.05314066897751902,1.403277039527893
2,380,2,0.01,10,0.9968149662017822,0.003104561474174261,0.055718591817940456,0.6826934218406677
2,380,2,0.01,11,0.9979062080383301,0.002040926367044449,0.045176613054150584,1.2643184661865234
2,380,2,0.01,12,0.9949533939361572,0.004919141530990601,0.07013659195448978,0.7629626989364624
2,380,2,0.01,13,0.9978046417236328,0.0021399217657744884,0.04625928842702283,1.7218536138534546
2,380,2,0.01,14,0.9954327940940857,0.004451842047274113,0.06672212562017275,0.7886014580726624
2,380,2,0.01,15,0.9974666833877563,0.0024693296290934086,0.049692349804506215,0.6438650488853455
2,380,2,0.01,16,0.9698976874351501,0.02934190258383751,0.1712947827105003,1.2028608322143555
2,380,2,0.01,17,0.9968231916427612,0.0030965334735810757,0.055646504594458364,0.8031017780303955
2,380,2,0.01,18,0.996905505657196,0.003016298171132803,0.05492083549194061,0.722682535648346
2,380,2,0.01,19,0.9980795979499817,0.0018719031941145658,0.04326549657769532,0.548898458480835
2,380,2,0.01,20,0.9978319406509399,0.002113306662067771,0.04597071526600136,0.48599451780319214
2,380,2,0.01,21,0.9978135228157043,0.002131267450749874,0.04616565228337919,1.2402591705322266
2,380,2,0.01,22,0.9930256009101868,0.006798220798373222,0.08245132381213308,0.7316662073135376
2,380,2,0.01,23,0.9980513453483582,0.0018994519487023354,0.043582702402470815,0.34640589356422424
2,380,2,0.01,24,0.9832524061203003,0.016324542462825775,0.1277675328979384,2.0128262042999268
2,380,2,0.01,25,0.9974219799041748,0.002512905513867736,0.05012888901489575,0.638763427734375
2,380,2,0.01,26,0.9983543157577515,0.0016040903283283114,0.04005109646849024,0.40528494119644165
2,380,2,0.01,27,0.9978786706924438,0.00206776917912066,0.04547273006012131,0.8341996073722839
2,380,2,0.01,28,0.994960367679596,0.004912320524454117,0.07008794849654337,0.6003544330596924
2,380,2,0.01,29,0.9984800815582275,0.0014814954483881593,0.038490199380987355,0.3098304569721222
2,380,2,0.01,30,0.9982782006263733,0.0016783057944849133,0.040967130659650956,0.5000041127204895
2,380,2,0.01,31,0.9983174800872803,0.0016400364693254232,0.04049736373303111,0.4493010640144348
2,380,2,0.01,32,0.9851014614105225,0.014522192068397999,0.12050805810566362,2.8412842750549316
2,380,2,0.01,33,0.9986749887466431,0.001291549182496965,0.03593812992487178,0.7542117238044739
2,380,2,0.01,34,0.9955778121948242,0.004310465417802334,0.06565413481116276,1.2074792385101318
2,380,2,0.01,35,0.9984947443008423,0.0014672304969280958,0.038304444871686834,0.6052791476249695
2,380,2,0.01,36,0.998212993144989,0.0017418498173356056,0.041735474327430445,0.7046749591827393
2,380,2,0.01,37,0.9988698959350586,0.0011015624040737748,0.03318979367326309,0.43450626730918884
2,380,2,0.01,38,0.9988874197006226,0.001084494753740728,0.03293166794653329,0.5334953665733337
2,380,2,0.01,39,0.9936856627464294,0.006154847797006369,0.07845283804303302,1.0277795791625977
2,380,2,0.01,40,0.9982703328132629,0.0016859974712133408,0.04106089954218418,0.8969380259513855
2,380,2,0.01,41,0.9983415603637695,0.001616551075130701,0.0402063561533584,0.5221229195594788
2,380,2,0.01,42,0.9980788230895996,0.0018726375419646502,0.04327398227531931,0.3970116376876831
2,380,2,0.01,43,0.9969929456710815,0.0029310768004506826,0.05413942002322044,0.3510436415672302
2,380,2,0.01,44,0.998605489730835,0.001359277404844761,0.03686837947136761,0.888207197189331
2,380,2,0.01,45,0.9990090131759644,0.0009659783681854606,0.031080192537779758,0.21634440124034882
2,380,2,0.01,46,0.998493492603302,0.0014684749767184258,0.0383206860157595,0.4091240465641022
2,380,2,0.01,47,0.9976052641868591,0.0023342163767665625,0.04831372865725189,0.8052074909210205
2,380,2,0.01,48,0.997944712638855,0.002003340981900692,0.04475869727662649,0.8019939661026001
2,380,2,0.01,49,0.9990062713623047,0.0009686279809102416,0.031122788771417026,0.7395209670066833
2,380,2,0.01,50,0.9985054135322571,0.0014568379847332835,0.03816854706081021,0.9764740467071533
2,380,2,0.01,51,0.9977700710296631,0.002173606539145112,0.046621953403360436,0.8846107125282288
2,380,2,0.01,52,0.9982573390007019,0.0016986298142001033,0.04121443696327906,0.9351576566696167
2,380,2,0.01,53,0.9948937892913818,0.0049772001802921295,0.07054927483888215,0.8073353171348572
2,380,2,0.01,54,0.9971811771392822,0.002747591817751527,0.052417476262707714,0.42973417043685913
2,380,2,0.01,55,0.9986307621002197,0.0013346560299396515,0.03653294444661765,0.5780392289161682
2,380,2,0.01,56,0.9964203834533691,0.0034892114344984293,0.05906954743773165,1.8762962818145752
2,380,2,0.01,57,0.9970024228096008,0.002921883948147297,0.05405445354591328,0.5868521928787231
2,380,2,0.01,58,0.9983364343643188,0.0016215596115216613,0.04026859336408042,0.7315490245819092
2,380,2,0.01,59,0.9982662796974182,0.0016899284673854709,0.04110873954994815,0.9850862622261047
2,380,2,0.01,60,0.9976049065589905,0.002334587974473834,0.04831757417828252,0.935684084892273
2,380,2,0.01,61,0.9985726475715637,0.0013913215370848775,0.037300422746731406,0.48340702056884766
2,380,2,0.01,62,0.9978485703468323,0.002097065094858408,0.04579372331289964,0.5269795060157776
2,380,2,0.01,63,0.9975343346595764,0.0024033698718994856,0.04902417640205173,0.5594207048416138
2,380,2,0.01,64,0.997314989566803,0.0026171919889748096,0.05115849869742866,0.7189990878105164
2,380,2,0.01,65,0.9983710050582886,0.0015878466656431556,0.039847793736205214,0.5519912838935852
2,380,2,0.01,66,0.9985021352767944,0.0014600245049223304,0.03821026700930432,0.7367497682571411
2,380,2,0.01,67,0.9987995624542236,0.0011701002949848771,0.03420672879690306,0.8784410953521729
2,380,2,0.01,68,0.9983720183372498,0.0015868635382503271,0.03983545579317911,0.9246952533721924
2,380,2,0.01,69,0.9967821836471558,0.0031365249305963516,0.05600468668420842,0.5935155749320984
2,380,2,0.01,70,0.9990984201431274,0.000878787599503994,0.029644351898869267,0.6645689010620117
2,380,2,0.01,71,0.9982103109359741,0.0017444789409637451,0.04176695992005817,1.0838518142700195
2,380,2,0.01,72,0.9901701211929321,0.009581559337675571,0.09788543986556719,2.1975231170654297
2,380,2,0.01,73,0.9933712482452393,0.0064613185822963715,0.08038232754963227,0.6446179747581482
2,380,2,0.01,74,0.998737096786499,0.0012310125166550279,0.0350857879583034,0.5508080124855042
2,380,2,0.01,75,0.998709499835968,0.0012579014291986823,0.03546690611258166,0.7925102114677429
2,380,2,0.01,76,0.9978302121162415,0.0021149616222828627,0.045988711900670394,0.6554526090621948
2,380,2,0.01,77,0.9988335967063904,0.0011369222775101662,0.033718278092307236,0.7488043308258057
2,380,2,0.01,78,0.9989541172981262,0.0010194879723712802,0.03192942173562309,0.3821014165878296
2,380,2,0.01,79,0.9914733171463013,0.008311289362609386,0.09116627316397982,1.359299659729004
2,380,2,0.01,80,0.9975106120109558,0.0024264969397336245,0.0492594857842997,0.40892255306243896
2,380,2,0.01,81,0.9988232851028442,0.0011470046592876315,0.033867457230911675,0.6931712031364441
2,380,2,0.01,82,0.9984875321388245,0.001474251039326191,0.03839597686380945,0.7060437798500061
2,380,2,0.01,83,0.9980059862136841,0.0019436305155977607,0.04408662513277423,0.2847181260585785
2,380,2,0.01,84,0.998941957950592,0.001031332416459918,0.032114364643565936,0.4895218312740326
2,380,2,0.01,85,0.999013364315033,0.0009616967290639877,0.03101123552946557,0.28830012679100037
2,380,2,0.01,86,0.9990684390068054,0.0009080084273591638,0.03013317818218257,0.8724657893180847
2,380,2,0.01,87,0.9979197382926941,0.002027736743912101,0.04503039799859758,0.41509905457496643
2,380,2,0.01,88,0.9983553886413574,0.0016030537663027644,0.04003815388230037,0.8281934261322021
2,380,2,0.01,89,0.9988844990730286,0.0010873250430449843,0.03297461209847637,0.4539106488227844
2,380,2,0.01,90,0.9986603260040283,0.0013058617478236556,0.0361367091449077,0.4443828761577606
2,380,2,0.01,91,0.9887362718582153,0.01097919326275587,0.10478164563870845,1.459146499633789
2,380,2,0.01,92,0.9975685477256775,0.0023700438905507326,0.04868309655877215,0.37995973229408264
2,380,2,0.01,93,0.9975353479385376,0.0024024047888815403,0.04901433248430035,0.6725635528564453
2,380,2,0.01,94,0.9986699223518372,0.0012965014902874827,0.036006964469217376,0.4867449998855591
2,380,2,0.01,95,0.9992150068283081,0.0007651448831893504,0.027661252379264218,0.31521496176719666
2,380,2,0.01,96,0.999210774898529,0.0007692602812312543,0.027735541841313546,0.44091203808784485
2,380,2,0.01,97,0.998843252658844,0.0011275073047727346,0.03357837555291701,0.4068121612071991
2,380,2,0.01,98,0.9990001320838928,0.0009745837887749076,0.0312183245670697,0.36579200625419617
2,380,2,0.01,99,0.9969193935394287,0.0030027718748897314,0.05479755354839969,1.3860931396484375
2,380,2,0.01,100,0.999270498752594,0.0007110741571523249,0.026665973770937466,0.4796096682548523
3,380,2,0.01,1,0.9857524633407593,0.013887620531022549,0.11784574888820788,0.9814293384552002
3,380,2,0.01,2,0.9934832453727722,0.00635216198861599,0.07970045162115451,0.9506252408027649
3,380,2,0.01,3,0.9947544932365417,0.005113018210977316,0.07150537190293689,3.2287659645080566
3,380,2,0.01,4,0.9963757395744324,0.003532690228894353,0.059436438561663106,1.2292845249176025
3,380,2,0.01,5,0.990372359752655,0.00938443373888731,0.09687328702427367,3.966092586517334
3,380,2,0.01,6,0.9943814277648926,0.005476649850606918,0.07400439075221765,0.9294396042823792
3,380,2,0.01,7,0.9972459673881531,0.0026844763197004795,0.05181193221354015,1.574365496635437
3,380,2,0.01,8,0.996357262134552,0.003550701541826129,0.05958776335646547,0.8582559823989868
3,380,2,0.01,9,0.9964572787284851,0.0034532356075942516,0.058764237488410004,2.726491689682007
3,380,2,0.01,10,0.9942511916160583,0.005603614263236523,0.07485729265232963,0.9588146805763245
3,380,2,0.01,11,0.9967337250709534,0.003183741122484207,0.05642464995446766,0.6103496551513672
3,380,2,0.01,12,0.9961817264556885,0.0037218215875327587,0.06100673395234955,2.022742509841919
3,380,2,0.01,13,0.9956751465797424,0.004215602297335863,0.06492766973591355,1.4270981550216675
3,380,2,0.01,14,0.9969401359558105,0.0029825761448591948,0.054612966819787355,1.0325335264205933
3,380,2,0.01,15,0.9966472387313843,0.003268050029873848,0.05716686129108234,1.2949801683425903
3,380,2,0.01,16,0.996290922164917,0.003615412162616849,0.06012829751969408,1.1329057216644287
3,380,2,0.01,17,0.9937044382095337,0.006136546842753887,0.0783361145497649,2.398646116256714
3,380,2,0.01,18,0.9980932474136353,0.0018585645593702793,0.043111072352358386,0.9907485842704773
3,380,2,0.01,19,0.9977924823760986,0.0021517423447221518,0.046386876858893526,1.5015138387680054
3,380,2,0.01,20,0.9968740940093994,0.0030469167977571487,0.05519888402637456,0.6695218682289124
3,380,2,0.01,21,0.995128870010376,0.004748087842017412,0.0689063701120398,1.4579546451568604
3,380,2,0.01,22,0.9974802136421204,0.002456140471622348,0.04955946399651986,1.840809941291809
3,380,2,0.01,23,0.9971265196800232,0.002800879767164588,0.052923338586719826,1.9353735446929932
3,380,2,0.01,24,0.9968110918998718,0.003108328441157937,0.05575238507147418,1.0511997938156128
3,380,2,0.01,25,0.9956623315811157,0.004228096455335617,0.06502381452464641,1.058748483657837
3,380,2,0.01,26,0.9979201555252075,0.002027284586802125,0.04502537714225307,0.6083691120147705
3,380,2,0.01,27,0.9964938163757324,0.003417604137212038,0.05846027828544813,0.5006352066993713
3,380,2,0.01,28,0.9981261491775513,0.0018264885293319821,0.04273743709363001,0.8234315514564514
3,380,2,0.01,29,0.9970492720603943,0.00287618744187057,0.053630098283245484,0.5680497884750366
3,380,2,0.01,30,0.950725793838501,0.04802950471639633,0.21915634765252942,2.759453296661377
3,380,2,0.01,31,0.9951654672622681,0.004712424706667662,0.06864710268225209,1.0474987030029297
3,380,2,0.01,32,0.9979064464569092,0.0020406674593687057,0.04517374745766291,0.6754975914955139
3,380,2,0.01,33,0.9971089363098145,0.002818056382238865,0.0530853688151346,0.8753747344017029
3,380,2,0.01,34,0.997519850730896,0.0024175236467272043,0.04916831954345404,1.1690161228179932
3,380,2,0.01,35,0.9967560768127441,0.003161970991641283,0.05623140574128734,1.4156829118728638
3,380,2,0.01,36,0.9979748725891113,0.0019739805720746517,0.04442950114591263,1.0706428289413452
3,380,2,0.01,37,0.998528003692627,0.0014348335098475218,0.03787919626717972,0.6570050120353699
3,380,2,0.01,38,0.998210072517395,0.0017447033897042274,0.0417696467510108,0.4215562641620636
3,380,2,0.01,39,0.9985389113426208,0.0014242088655009866,0.03773869188910748,0.5486185550689697
3,380,2,0.01,40,0.998515248298645,0.0014472182374447584,0.03804232166212728,0.5911999940872192
3,380,2,0.01,41,0.9989079833030701,0.0010644029825925827,0.032625189387842375,0.5305740833282471
3,380,2,0.01,42,0.998429000377655,0.0015313284238800406,0.039132191656998216,0.4783157706260681
3,380,2,0.01,43,0.9972496628761292,0.0026808681432157755,0.05177710056787436,0.42521968483924866
3,380,2,0.01,44,0.9948158860206604,0.005053166765719652,0.07108562981165499,2.345670700073242
3,380,2,0.01,45,0.9977108240127563,0.0022313205990940332,0.04723685636337407,0.35888004302978516
3,380,2,0.01,46,0.9913304448127747,0.008450552821159363,0.09192688845576882,2.085064649581909
3,380,2,0.01,47,0.9960185885429382,0.0038808274548500776,0.0622962876490251,0.7016345262527466
3,380,2,0.01,48,0.9977562427520752,0.002187053207308054,0.046765940675966886,1.24295175075531
3,380,2,0.01,49,0.9953967928886414,0.0044869231060147285,0.06698449899801243,1.8777925968170166
3,380,2,0.01,50,0.9983726739883423,0.0015862192958593369,0.03982736867857751,0.483949214220047
3,380,2,0.01,51,0.9916132688522339,0.008174854330718517,0.09041490104356979,0.6181213855743408
3,380,2,0.01,52,0.9913562536239624,0.00842541828751564,0.09179007728243636,0.7355380058288574
3,380,2,0.01,53,0.998809278011322,0.001160643296316266,0.03406821533799894,0.8284708857536316
3,380,2,0.01,54,0.9965785145759583,0.0033350493758916855,0.0577498863712448,1.0947951078414917
3,380,2,0.01,55,0.9896340370178223,0.01010412722826004,0.10051928784198604,2.203052043914795
3,380,2,0.01,56,0.9971292018890381,0.002798258326947689,0.05289856639784947,1.0372357368469238
3,380,2,0.01,57,0.9971959590911865,0.0027332331519573927,0.05228033236272884,0.8171555995941162
3,380,2,0.01,58,0.9970877766609192,0.0028386579360812902,0.05327905719962855,1.08613920211792
3,380,2,0.01,59,0.9987835884094238,0.0011856590863317251,0.0344334007372453,0.3035183250904083
3,380,2,0.01,60,0.9985834956169128,0.0013806936331093311,0.0371576860569833,0.8395694494247437
3,380,2,0.01,61,0.9986193776130676,0.0013457598397508264,0.03668459949012428,0.6210346221923828
3,380,2,0.01,62,0.9983454346656799,0.0016127495327964425,0.04015905293699595,0.8448681831359863
3,380,2,0.01,63,0.9975569248199463,0.0023813783191144466,0.04879936801962139,0.6815481781959534
3,380,2,0.01,64,0.9979263544082642,0.002021291758865118,0.04495877844053504,0.6872984766960144
3,380,2,0.01,65,0.9981505274772644,0.0018027796177193522,0.04245915234339179,0.899269163608551
3,380,2,0.01,66,0.9981423616409302,0.0018107254290953279,0.04255261953270712,0.977165937423706
3,380,2,0.01,67,0.9981852173805237,0.0017689522355794907,0.04205891386590351,0.46630382537841797
3,380,2,0.01,68,0.998832106590271,0.0011384142562747002,0.033740395022505296,0.5550571084022522
3,380,2,0.01,69,0.9981725811958313,0.0017812770092859864,0.04220517751752723,0.8669997453689575
3,380,2,0.01,70,0.9964293241500854,0.00348050519824028,0.05899580661572719,0.8927068710327148
3,380,2,0.01,71,0.9985247254371643,0.0014380349311977625,0.0379214310278207,0.9101907014846802
3,380,2,0.01,72,0.9953626990318298,0.004520139656960964,0.06723198388387007,0.3423559367656708
3,380,2,0.01,73,0.9983241558074951,0.0016334961401298642,0.04041653300482198,0.9077160358428955
3,380,2,0.01,74,0.9984467029571533,0.001514032599516213,0.03891057182201532,0.8282402753829956
3,380,2,0.01,75,0.9962243437767029,0.0036802529357373714,0.06066508827766899,1.5640311241149902
3,380,2,0.01,76,0.9961179494857788,0.003783981781452894,0.06151407791272575,1.4539623260498047
3,380,2,0.01,77,0.9980869293212891,0.001864764140918851,0.04318291491919982,0.45330139994621277
3,380,2,0.01,78,0.9967352747917175,0.0031822428572922945,0.05641137170192101,0.4939099848270416
3,380,2,0.01,79,0.9958450794219971,0.004049965180456638,0.06363933673803207,0.6928884387016296
3,380,2,0.01,80,0.9979941844940186,0.001955172047019005,0.04421732745224438,0.8286106586456299
3,380,2,0.01,81,0.9985732436180115,0.0013907235115766525,0.03729240554827018,0.44999921321868896
3,380,2,0.01,82,0.9985914826393127,0.0013729308266192675,0.037053081202772696,0.590944766998291
3,380,2,0.01,83,0.998737096786499,0.0012310079764574766,0.03508572325686727,0.4345320761203766
3,380,2,0.01,84,0.9975622296333313,0.0023762118071317673,0.04874640301736906,0.4670681953430176
3,380,2,0.01,85,0.9988523125648499,0.0011186957126483321,0.03344690886536949,0.517808198928833
3,380,2,0.01,86,0.9963942170143127,0.003514714539051056,0.059285027950158345,0.8870159387588501
3,380,2,0.01,87,0.9974210858345032,0.002513761632144451,0.05013742745838134,0.9233184456825256
3,380,2,0.01,88,0.9983058571815491,0.0016513265436515212,0.04063651736617597,0.3337371051311493
