seed,max_neurons,layers,lr,epoch,Jou_score,Jou_mse,Jou_rmse,Jou_mape
1,350,1,0.01,1,0.9909412264823914,0.00884002074599266,0.09402138451433621,0.3865923285484314
1,350,1,0.01,2,0.9921316504478455,0.007678345777094364,0.08762617061754076,0.34399011731147766
1,350,1,0.01,3,0.9909581542015076,0.008823488838970661,0.09393342769733606,0.41175299882888794
1,350,1,0.01,4,0.991951048374176,0.007854596711695194,0.08862616268176793,0.3663429319858551
1,350,1,0.01,5,0.981998085975647,0.01756720058619976,0.13254131652507364,0.5041195154190063
1,350,1,0.01,6,0.9954074025154114,0.0044817025773227215,0.06694551947160259,0.24966131150722504
1,350,1,0.01,7,0.9926978349685669,0.00712585961446166,0.08441480684371469,0.3471311628818512
1,350,1,0.01,8,0.9955200552940369,0.004371767397969961,0.06611934208663878,0.3029317557811737
1,350,1,0.01,9,0.9866344928741455,0.013042757287621498,0.11420489169742905,0.429384708404541
1,350,1,0.01,10,0.9930699467658997,0.006762679200619459,0.08223551058161832,0.3226405382156372
1,350,1,0.01,11,0.9949437975883484,0.004934101365506649,0.07024315885199532,0.26062437891960144
1,350,1,0.01,12,0.9961848855018616,0.0037230062298476696,0.061016442290973257,0.23154187202453613
1,350,1,0.01,13,0.9497151374816895,0.049070585519075394,0.221518815271018,0.44126585125923157
1,350,1,0.01,14,0.9942225813865662,0.0056378827430307865,0.07508583583493485,0.3415440022945404
1,350,1,0.01,15,0.9938101172447205,0.006040396634489298,0.07771998864185004,0.23032943904399872
1,350,1,0.01,16,0.9953675866127014,0.004520551301538944,0.06723504518879231,0.2656436562538147
1,350,1,0.01,17,0.9254165291786194,0.07278240472078323,0.2697821430724859,0.7253015041351318
1,350,1,0.01,18,0.9964129328727722,0.0035004536621272564,0.05916463185153151,0.25043144822120667
1,350,1,0.01,19,0.9928516149520874,0.006975781172513962,0.08352114206902322,0.35245341062545776
1,350,1,0.01,20,0.9948469400405884,0.00502863759174943,0.07091288734602075,0.28212249279022217
1,350,1,0.01,21,0.9967877268791199,0.003134693019092083,0.05598832931149208,0.22660191357135773
1,350,1,0.01,22,0.9970780611038208,0.002851379569619894,0.053398310550240205,0.2380637526512146
1,350,1,0.01,23,0.9968766570091248,0.003047924255952239,0.0552080089837719,0.1956557333469391
1,350,1,0.01,24,0.9978598952293396,0.0020883993711322546,0.04569900842613825,0.18017929792404175
1,350,1,0.01,25,0.993660569190979,0.0061863381415605545,0.0786532780089969,0.2272767275571823
1,350,1,0.01,26,0.9962452054023743,0.0036641040351241827,0.06053184314990072,0.2433442622423172
1,350,1,0.01,27,0.9962316155433655,0.0036773618776351213,0.06064125557436226,0.23675034940242767
1,350,1,0.01,28,0.9966442584991455,0.0032747031655162573,0.057225022197603885,0.19580167531967163
1,350,1,0.01,29,0.9970496892929077,0.002879068721085787,0.05365695407946473,0.25001129508018494
1,350,1,0.01,30,0.997905433177948,0.002043999033048749,0.04521060752797676,0.1773940473794937
1,350,1,0.01,31,0.9980694651603699,0.001883905497379601,0.043403980202046,0.184474915266037
1,350,1,0.01,32,0.9980247020721436,0.0019276236416772008,0.04390471092806785,0.165780708193779
1,350,1,0.01,33,0.9947184920310974,0.005153989885002375,0.07179129393598067,0.2370886206626892
1,350,1,0.01,34,0.9933337569236755,0.006505259778350592,0.08065519064728935,0.287942111492157
1,350,1,0.01,35,0.9977647662162781,0.0021812384948134422,0.046703731058807735,0.19209899008274078
1,350,1,0.01,36,0.9952383637428284,0.0046466332860291,0.06816621807045702,0.21251153945922852
1,350,1,0.01,37,0.9965029358863831,0.0034126187674701214,0.05841762377459495,0.1716318577528
1,350,1,0.01,38,0.9977710843086243,0.002175074303522706,0.046637691876021334,0.21238967776298523
1,350,1,0.01,39,0.9974161386489868,0.0025214420165866613,0.05021396236692202,0.1927860528230667
1,350,1,0.01,40,0.9878924489021301,0.011815201491117477,0.10869775292579639,0.25649502873420715
1,350,1,0.01,41,0.9967642426490784,0.003157610073685646,0.056192615828822616,0.24524277448654175
1,350,1,0.01,42,0.9976126551628113,0.0023296866565942764,0.04826682770386175,0.19559846818447113
1,350,1,0.01,43,0.9984101057052612,0.0015514761907979846,0.0393887825503402,0.15735381841659546
1,350,1,0.01,44,0.9919835925102234,0.007822814397513866,0.08844667544636071,0.18810442090034485
1,350,1,0.01,45,0.9873887300491333,0.012306716293096542,0.1109356403194958,0.4223705530166626
1,350,1,0.01,46,0.9973286986351013,0.0026067737489938736,0.05105657400368609,0.1985011100769043
1,350,1,0.01,47,0.9656357765197754,0.03353436291217804,0.18312390043950583,0.4054385721683502
1,350,1,0.01,48,0.9936680793762207,0.0061789946630597115,0.07860658155052738,0.31732985377311707
1,350,1,0.01,49,0.9961932301521301,0.003714845050126314,0.06094952871127318,0.24848343431949615
1,350,1,0.01,50,0.9981508255004883,0.0018045399338006973,0.04247987681009324,0.20288947224617004
1,350,1,0.01,51,0.9979829788208008,0.0019683169666677713,0.0443657183720468,0.1895303577184677
1,350,1,0.01,52,0.9955978989601135,0.004295808263123035,0.0655424157559289,0.17840959131717682
1,350,1,0.01,53,0.9981778264045715,0.0017781698843464255,0.04216835169112525,0.18904940783977509
1,350,1,0.01,54,0.9967766404151917,0.003145497292280197,0.056084733147980625,0.1646275669336319
1,350,1,0.01,55,0.9970491528511047,0.0028795823454856873,0.05366174005271994,0.22280561923980713
1,350,1,0.01,56,0.9982808232307434,0.001677648164331913,0.04095910355869514,0.16358323395252228
1,350,1,0.01,57,0.9980112314224243,0.001940772170200944,0.04405419582969304,0.1472717821598053
1,350,1,0.01,58,0.9981988668441772,0.0017576368991285563,0.041924180363229,0.17129379510879517
1,350,1,0.01,59,0.9986050724983215,0.0013612654292955995,0.03689533072484375,0.14834797382354736
1,350,1,0.01,60,0.9973277449607849,0.0026077027432620525,0.05106567088820094,0.1596936285495758
1,350,1,0.01,61,0.9765462875366211,0.02288733422756195,0.15128560482597792,0.34079110622406006
1,350,1,0.01,62,0.9948104023933411,0.005064256954938173,0.07116359290352177,0.30459198355674744
1,350,1,0.01,63,0.9982127547264099,0.001744103734381497,0.04176246801114006,0.15302987396717072
1,350,1,0.01,64,0.9985139966011047,0.0014501154655590653,0.038080381636205606,0.16067315638065338
1,350,1,0.01,65,0.9981358647346497,0.001819130964577198,0.04265127154701485,0.16753259301185608
1,350,1,0.01,66,0.9981825351715088,0.001773592084646225,0.04211403667004892,0.18460527062416077
1,350,1,0.01,67,0.9982876777648926,0.0016709669725969434,0.04087746289334679,0.18253764510154724
1,350,1,0.01,68,0.9983269572257996,0.0016326331533491611,0.040405855433948694,0.15396073460578918
1,350,1,0.01,69,0.9982454180717468,0.0017122271237894893,0.04137906625081684,0.16952353715896606
1,350,1,0.01,70,0.9981337189674377,0.0018212200375273824,0.04267575468023246,0.1972912847995758
1,350,1,0.01,71,0.9958987832069397,0.004002163652330637,0.06326265606446378,0.19138693809509277
1,350,1,0.01,72,0.9984374046325684,0.0015248527051880956,0.03904936241717777,0.13032306730747223
1,350,1,0.01,73,0.9975706934928894,0.0023706573992967606,0.048689397195865555,0.1353326141834259
1,350,1,0.01,74,0.9942387938499451,0.005622074473649263,0.074980493954423,0.2128482460975647
1,350,1,0.01,75,0.9987431764602661,0.001226488035172224,0.035021251193699865,0.1515367478132248
1,350,1,0.01,76,0.9971296787261963,0.002801008289679885,0.05292455280566748,0.21083036065101624
1,350,1,0.01,77,0.9986333250999451,0.0013336935080587864,0.03651976872953588,0.12244347482919693
1,350,1,0.01,78,0.9987161159515381,0.0012528683291748166,0.03539588011583857,0.136070117354393
1,350,1,0.01,79,0.9976222515106201,0.0023203413002192974,0.04816992111493746,0.15521147847175598
1,350,1,0.01,80,0.9976733922958374,0.0022704224102199078,0.04764894972840333,0.16730418801307678
1,350,1,0.01,81,0.9959699511528015,0.003932708874344826,0.06271131376669464,0.23921141028404236
1,350,1,0.01,82,0.9984170198440552,0.0015447440091520548,0.03930323153574086,0.14370152354240417
1,350,1,0.01,83,0.9981390237808228,0.001816013129428029,0.04261470555369389,0.14126743376255035
1,350,1,0.01,84,0.9987202882766724,0.001248796470463276,0.035338314482488774,0.1285294145345688
1,350,1,0.01,85,0.9982860088348389,0.0016725906170904636,0.04089731796940312,0.21273601055145264
1,350,1,0.01,86,0.9972513318061829,0.0026822714135050774,0.05179064986563769,0.16575810313224792
1,350,1,0.01,87,0.998126208782196,0.0018285433761775494,0.04276147069708372,0.18660952150821686
1,350,1,0.01,88,0.9985376596450806,0.0014270086539909244,0.037775768079430554,0.17418265342712402
1,350,1,0.01,89,0.9979486465454102,0.0020018131472170353,0.044741626559804855,0.16656728088855743
1,350,1,0.01,90,0.9983690977096558,0.0015915107214823365,0.039893742886351696,0.1758844405412674
1,350,1,0.01,91,0.9976027607917786,0.0023393682204186916,0.048367015831232464,0.19091971218585968
1,350,1,0.01,92,0.9828596115112305,0.016726499423384666,0.12933096853957549,0.277210533618927
1,350,1,0.01,93,0.9982250332832336,0.0017321171471849084,0.04161871150317977,0.18456462025642395
1,350,1,0.01,94,0.9984517097473145,0.001510891830548644,0.03887019205700744,0.14756092429161072
1,350,1,0.01,95,0.9985834956169128,0.0013823221670463681,0.03717959342228433,0.17059163749217987
1,350,1,0.01,96,0.9978647828102112,0.0020836791954934597,0.04564733503166926,0.16961705684661865
1,350,1,0.01,97,0.9982001781463623,0.001756342826411128,0.04190874403285224,0.2006150186061859
1,350,1,0.01,98,0.9984280467033386,0.0015340220415964723,0.03916659343875176,0.18769852817058563
1,350,1,0.01,99,0.9986740350723267,0.0012939342996105552,0.035971298275299365,0.14786095917224884
1,350,1,0.01,100,0.9985540509223938,0.0014110584743320942,0.03756405827825442,0.15780918300151825
2,350,1,0.01,1,0.9907901883125305,0.008987432345747948,0.094802069311529,0.3198349177837372
2,350,1,0.01,2,0.99326092004776,0.006576361134648323,0.08109476638259909,0.2912992835044861
2,350,1,0.01,3,0.9941696524620056,0.005689537152647972,0.07542902062633434,0.275958776473999
2,350,1,0.01,4,0.9942857623100281,0.005576241761445999,0.0746742376020405,0.3468053936958313
2,350,1,0.01,5,0.9919018745422363,0.007902552373707294,0.08889630123749409,0.35501623153686523
2,350,1,0.01,6,0.9944152235984802,0.005449934396892786,0.07382367097952246,0.2819114625453949
2,350,1,0.01,7,0.9914727807044983,0.008321297354996204,0.09122114532824177,0.261408269405365
2,350,1,0.01,8,0.9953183531761169,0.0045686145313084126,0.06759152706743954,0.2740754187107086
