seed,max_neurons,layers,lr,unlock_layers,epoch,Hys_score,Hys_mse,Hys_rmse,Hys_mape
2,380,2,0.01,4,10,0.9923316836357117,0.007474616635590792,0.08645586524690382,1.254355549812317
2,380,2,0.01,4,11,0.9944644570350647,0.0053957183845341206,0.07345555380319531,0.992851734161377
2,380,2,0.01,4,12,0.9968200325965881,0.0030996492132544518,0.0556744933812105,0.35589599609375
2,380,2,0.01,4,13,0.9917855858802795,0.008006916381418705,0.08948137449446508,0.8103610873222351
2,380,2,0.01,4,14,0.9970493912696838,0.002876067301258445,0.05362897818585065,0.7214666604995728
2,380,2,0.01,4,15,0.9969574809074402,0.0029656700789928436,0.05445796616651088,0.8162915706634521
2,380,2,0.01,4,16,0.9966666102409363,0.0032491665333509445,0.05700146080014919,1.0123928785324097
2,380,2,0.01,4,17,0.997544527053833,0.0023934419732540846,0.04892281648938545,0.6766666173934937
2,380,2,0.01,4,18,0.9976935386657715,0.0022481700871139765,0.04741487200355998,0.3284633159637451
2,380,2,0.01,4,19,0.9974328279495239,0.0025023065973073244,0.05002306065513509,0.3988848328590393
2,380,2,0.01,4,20,0.997694730758667,0.00224702269770205,0.0474027709918107,0.4643380343914032
2,380,2,0.01,4,21,0.996581494808197,0.0033321711234748363,0.057724961008863714,0.43862184882164
2,380,2,0.01,4,22,0.9979913830757141,0.001957900123670697,0.04424816520117752,0.5458067059516907
2,380,2,0.01,4,23,0.9807849526405334,0.018729649484157562,0.13685630962494044,1.0231080055236816
2,380,2,0.01,4,24,0.9977338910102844,0.002208857564255595,0.04699848470169645,1.3280665874481201
2,380,2,0.01,4,25,0.9958186745643616,0.004075720440596342,0.06384136935088675,0.6194931864738464
2,380,2,0.01,4,26,0.9982315897941589,0.0017237544525414705,0.04151812197753495,0.33162686228752136
2,380,2,0.01,4,27,0.9963560104370117,0.003551964880898595,0.05959836307230757,0.8624303340911865
2,380,2,0.01,4,28,0.9972777366638184,0.0026535021606832743,0.05151215546531978,0.5637590289115906
2,380,2,0.01,4,29,0.9974112510681152,0.0025233756750822067,0.05023321286840218,0.8191214799880981
2,380,2,0.01,4,30,0.9966856837272644,0.003230584319680929,0.056838229385519475,0.7051063179969788
2,380,2,0.01,4,31,0.9964978098869324,0.0034137447364628315,0.05842726021698118,0.9707652926445007
2,380,2,0.01,4,32,0.9974115490913391,0.0025230436585843563,0.05022990800891792,0.592557430267334
2,380,2,0.01,4,33,0.9977953433990479,0.002148943254724145,0.046356695899558514,0.8149042725563049
2,380,2,0.01,4,34,0.9973629117012024,0.0025704489089548588,0.05069959476124892,0.4611459970474243
2,380,2,0.01,4,35,0.9980089068412781,0.0019407791551202536,0.04405427510605814,0.7157302498817444
2,380,2,0.01,4,36,0.9978653192520142,0.0020807438995689154,0.045615171813431936,0.47169461846351624
2,380,2,0.01,4,37,0.9975473880767822,0.002390665467828512,0.04889443186937049,1.2051113843917847
2,380,2,0.01,4,38,0.9980692863464355,0.001881953445263207,0.04338148735651196,0.3809165954589844
2,380,2,0.01,4,39,0.9971185326576233,0.00280868005938828,0.05299698160639226,1.090226173400879
2,380,2,0.01,4,40,0.9967716932296753,0.0031467739026993513,0.05609611308013552,0.43081820011138916
2,380,2,0.01,4,41,0.9962753057479858,0.0036306309048086405,0.060254716867716177,0.6531053781509399
2,380,2,0.01,4,42,0.9830654859542847,0.016506729647517204,0.12847851823366116,2.1590774059295654
2,380,2,0.01,4,43,0.9944145083427429,0.005444386508315802,0.07378608614309205,0.5581192374229431
2,380,2,0.01,4,44,0.9942992925643921,0.005556678865104914,0.07454313425866203,0.9213635325431824
2,380,2,0.01,4,45,0.9976420998573303,0.0022983630187809467,0.04794124548633407,0.35535505414009094
2,380,2,0.01,4,46,0.9972054958343506,0.002723884303122759,0.05219084501253796,0.7424612641334534
