seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
7,390,2,0.01,100,12080,0.5,0.9274210929870605,0.0835922434926033,0.2891232323639927,0.25184115767478943
8,390,2,0.01,100,12080,0.5,0.9302635192871094,0.08031848073005676,0.2834051529701899,0.10764338821172714
9,390,2,0.01,100,12080,0.5,0.9203497171401978,0.09173663705587387,0.30288056566223237,0.14188328385353088
10,390,2,0.01,100,12080,0.5,0.9170354008674622,0.09555388242006302,0.3091179102220753,0.10831789672374725
11,390,2,0.01,100,12080,0.5,0.9237977266311646,0.0877654105424881,0.2962522751684586,0.09715376794338226
12,390,2,0.01,100,12080,0.5,0.9196688532829285,0.09252085536718369,0.30417241059501715,0.13421842455863953
13,390,2,0.01,100,12080,0.5,0.9297574162483215,0.08090141415596008,0.28443173900948554,0.2286025434732437
14,390,2,0.01,100,12080,0.5,0.9241927266120911,0.08731052279472351,0.2954835406494303,0.11041118204593658
15,390,2,0.01,100,12080,0.5,0.9192261695861816,0.09303067624568939,0.30500930517885744,0.13839036226272583
16,390,2,0.01,100,12080,0.5,0.9307794570922852,0.0797242596745491,0.28235484708881675,0.11450035870075226
17,390,2,0.01,100,12080,0.5,0.9155976176261902,0.09720984101295471,0.3117849274948273,0.10605505853891373
18,390,2,0.01,100,12080,0.5,0.9215410351753235,0.09036456793546677,0.30060699914583955,0.09982175379991531
19,390,2,0.01,100,12080,0.5,0.9211769104003906,0.09078393131494522,0.30130371938451944,0.09874740242958069
20,390,2,0.01,100,12080,0.5,0.9248926639556885,0.08650431782007217,0.29411616381979444,0.1310952603816986
21,390,2,0.01,100,12080,0.5,0.9225713014602661,0.08917796611785889,0.29862680073606734,0.11319220811128616
22,390,2,0.01,100,12080,0.5,0.9253023862838745,0.08603246510028839,0.29331291328594516,0.09857846796512604
23,390,2,0.01,100,12080,0.5,0.9265705943107605,0.08457182347774506,0.2908123509717994,0.10118750482797623
24,390,2,0.01,100,12080,0.5,0.9220651388168335,0.08976089209318161,0.2996012217818572,0.11861345916986465
25,390,2,0.01,100,12080,0.5,0.9232962131500244,0.08834302425384521,0.29722554441676985,0.08622939139604568
26,390,2,0.01,100,12080,0.5,0.9265812635421753,0.08455953747034073,0.29079122660482853,0.10499273985624313
