epoch,mape_mean,mape_std
1,0.3722714041670164,0.06950341199159552
2,0.26427753220001854,0.0413792381080955
3,0.22132189696033797,0.033900063956050004
4,0.19738219380378724,0.027371793377135183
5,0.17709276924530665,0.029802361436098487
6,0.16784731646378834,0.025473021060168608
7,0.15674337570865948,0.02280560835848788
8,0.15411647856235505,0.024382505575064172
9,0.15190132856369018,0.02947997732733187
10,0.14838610365986823,0.027430269171095
11,0.14380305310090383,0.020032323944684082
12,0.13869169900814693,0.021528238882396605
13,0.13453525751829148,0.024591288251932904
14,0.13605902120471,0.023237306304606836
15,0.13714801147580147,0.019819734526034773
16,0.1314444343249003,0.02562925520409154
17,0.1344197228550911,0.02239734039905928
18,0.13710123027364413,0.030214737778854462
19,0.13547539512316387,0.02583193156699275
20,0.13914642110466957,0.02715987195360474
21,0.12884309267004332,0.026263906305695122
22,0.1330877386033535,0.023135645395921733
23,0.12502184982101122,0.018907426024188167
24,0.12308603102962176,0.02161123472646363
25,0.1274202808737755,0.022001486643874364
26,0.11943891594807307,0.018347784079098112
27,0.12488053465882937,0.02067684542324072
28,0.12898118868470193,0.02003013264458905
29,0.12238713726401329,0.01858256896210574
30,0.131467924763759,0.026073651347483736
31,0.12353514929612477,0.027018004940734953
32,0.12192458361387253,0.021205244111188248
33,0.11797997330625852,0.015518483904479682
34,0.12632598827282587,0.02349256171859922
35,0.12046468704938888,0.017886956333206656
36,0.1167466456691424,0.019610488793168457
37,0.12063582117358844,0.013405494162564622
38,0.11538370624184609,0.021568815107745463
39,0.11511233473817507,0.022552621928250575
40,0.11747223064303398,0.021947975243640727
41,0.11429519802331925,0.01844837757026549
42,0.11769712219635646,0.02200797624751146
43,0.11725731988747914,0.01941710600622469
44,0.11883966599901517,0.02005823862803671
45,0.11084561149279276,0.021247490573329905
46,0.1148801863193512,0.01192700117944937
47,0.12078048537174861,0.0289165204325956
48,0.1140987088282903,0.022077403937393495
49,0.11427860235174497,0.015707841176607215
50,0.12277457689245543,0.02560489187154706
51,0.11383148257931074,0.017684049114820837
52,0.11965022732814153,0.02508634603966899
53,0.11165778016050656,0.016373240088960454
54,0.12213664129376411,0.03298390218023576
55,0.11242909381786982,0.018477189645517204
56,0.11873680949211121,0.019042738687951526
57,0.11649297922849655,0.017671456939825827
58,0.11159646312395731,0.015103867556347373
59,0.1161295160651207,0.019245408755278255
60,0.11660472204287847,0.024908144800606578
61,0.1116816354294618,0.02356194009247356
62,0.11918274735411008,0.020015781584734514
63,0.11053672333558401,0.020958538796753228
64,0.10949480533599854,0.015067256240600813
65,0.11131631185611089,0.01767051600442587
66,0.11636608342329662,0.020310966335881905
67,0.11242341076334318,0.017874513968877532
68,0.11326616555452347,0.01679330967505235
69,0.10921802272399267,0.022323316215474204
70,0.11505567679802577,0.023618779050297935
71,0.11072850053509077,0.01579115334913323
72,0.1105459858973821,0.01745616164004176
73,0.11147458329796792,0.01676226734173307
74,0.11423720816771189,0.01505778940152734
75,0.10916967839002609,0.014814256465451198
76,0.11042887344956398,0.022697238866974452
77,0.10901640951633454,0.02008821184551903
78,0.11061163172125817,0.021933610869665394
79,0.10610832547148069,0.014730576895969133
80,0.11096093356609345,0.017753739084681565
81,0.10760122016072274,0.01986899371928017
82,0.11465153098106384,0.022126970477193055
83,0.11329794774452845,0.020401269927798598
84,0.11132174332936605,0.016724026535486814
85,0.11364773909250896,0.01956507742589241
86,0.1100472221771876,0.021049920382071118
87,0.10951047564546267,0.02071236460565787
88,0.11043654630581538,0.01932494040472937
89,0.1050406185289224,0.015728016967453327
90,0.10441651170452436,0.017954660895672714
91,0.11402996927499771,0.020314439270131275
92,0.1124668871363004,0.0169331347419914
93,0.11065078576405843,0.018462920552682095
94,0.11197112326820692,0.018013070161520057
95,0.10596698398391406,0.014065170483424608
96,0.10857904081543286,0.021044745578252304
97,0.1100555643439293,0.025076626147439156
98,0.10700093979636828,0.016782553894574684
99,0.11116320043802261,0.01834598054567737
100,0.10572959010799726,0.015392158684520669
