epoch,mape_mean,mape_std
1,0.2985995163520177,0.038299527185126345
2,0.18813948680957157,0.02331787899913898
3,0.1568289970358213,0.021358174926835876
4,0.13971269751588503,0.027454792430309613
5,0.12617432400584222,0.015961773751931786
6,0.1296036496758461,0.03210291386540014
7,0.11217604676882426,0.010634298553754041
8,0.10922144427895546,0.015736057782541786
9,0.1067282368739446,0.015858075579420185
10,0.1057386614382267,0.0236555169004511
11,0.10232979481418927,0.022062236947797437
12,0.09565188785394033,0.013460486019499217
13,0.09662605424722036,0.014205419535966848
14,0.0891607811053594,0.015051518607173102
15,0.09611977611978849,0.024872798422089597
16,0.09935006201267242,0.023732810027284033
17,0.09272612581650416,0.018169398409196486
18,0.09037703623374303,0.02530406552574231
19,0.0977542611459891,0.029076115236689532
20,0.09713848643004894,0.02517959992135357
21,0.09127152115106582,0.016146825851064434
22,0.09118503977855047,0.02395050778659057
23,0.08497387977937858,0.021358144477652493
24,0.09045717343688012,0.02018578161262672
25,0.08598193352421125,0.020982046988093958
26,0.0902247667312622,0.02670076813546901
27,0.08702031746506692,0.022287139690722338
28,0.08952223199109237,0.02781030804277549
29,0.08775001789132754,0.024980948840682502
30,0.08578108474612237,0.02113882417949187
31,0.0806388212988774,0.025852045640107284
32,0.09253314125041166,0.04331651608050314
33,0.07805406687160334,0.015414427323261114
34,0.08474741367002328,0.031963302183465186
35,0.08501369146009287,0.023511270573436844
36,0.08260215682288011,0.020598919337974593
37,0.07552983798086643,0.017022709178238376
38,0.07448304072022438,0.01581958731413541
39,0.08919011590381463,0.03416861921800812
40,0.07999772876501084,0.020232245626823832
41,0.07383489534258843,0.01788210410670439
42,0.08835729584097862,0.03472606261180306
43,0.07730062020321687,0.014660835029348791
44,0.0774244920661052,0.019156730725522087
45,0.07690419753392537,0.027502030539256758
46,0.08241359430054823,0.03226076541053589
47,0.07556948984662691,0.015504168314517803
48,0.0873282282302777,0.030043694178493435
49,0.08016496251026789,0.03015964930225568
50,0.0796003678192695,0.026509735028556764
51,0.07030370235443115,0.015654071444324128
52,0.06886335810025533,0.016044684201057483
53,0.07162645906209945,0.016557082946727125
54,0.07723594817022482,0.024918918635187994
55,0.07768683768808841,0.02439334652477316
56,0.06929653162757556,0.0149075928541832
57,0.07171354467670123,0.018588656678866115
58,0.08366205493609111,0.028830282165283168
59,0.06748217456042767,0.01833894431957285
60,0.07300205305218696,0.025514670038895577
61,0.08031424184640248,0.021890312691042572
62,0.06556015610694885,0.01615863268312241
63,0.06710565574467182,0.014548893480729908
64,0.06912776939570904,0.02801297409734188
65,0.0723002266138792,0.013081412651572715
66,0.07189849403997263,0.021410712986747363
67,0.063895483314991,0.015301508182390155
68,0.06613707492748896,0.01933371655735898
69,0.06938949612279734,0.01615395646997804
70,0.06661863066256046,0.01615959332722804
71,0.06600596668819586,0.01453640894765288
72,0.06764736299713453,0.016361096835032295
73,0.07468988274534544,0.020450155504413214
74,0.06816862237950166,0.01669196680441369
75,0.0666445189466079,0.011797109500027134
76,0.06925750548640887,0.017000481974919393
77,0.06489147879183292,0.015001468199972308
78,0.0670968558639288,0.015471186045667315
79,0.06807600197692712,0.014009536337970868
80,0.06743618113299212,0.027019732893727662
81,0.06954662837088108,0.016876783373157598
82,0.06560990897317727,0.012315029311344065
83,0.0669194594025612,0.015339103625280969
84,0.06517880087097486,0.014061157273250344
85,0.06570883393287659,0.01169161440942084
86,0.0695083258052667,0.020011323871031474
87,0.06258282028138637,0.014912121979524745
88,0.06566030333439508,0.015181611635525507
89,0.06458361782133579,0.014762868228672276
90,0.07072735875844956,0.02086542265407809
91,0.06652292683720588,0.01223006590638772
92,0.06993550571302573,0.025310346112009902
93,0.06462705781062444,0.012989026639803863
94,0.06944498134156069,0.017191345825470508
95,0.0649398636072874,0.018217143344061996
96,0.06869492183128993,0.011893652271109726
97,0.061636731028556824,0.013367296774457832
98,0.06678279712796212,0.019798165500828295
99,0.06246648728847504,0.011754900145969324
100,0.0638699027399222,0.010792453396673089
