epoch,rmse_mean,rmse_std
1,0.08004843804805896,0.005286166391960298
2,0.060052626239958586,0.005552770588507688
3,0.04864828599571532,0.0046653495918240005
4,0.04256390651045117,0.005066550015154245
5,0.041248148252851606,0.005228396869966524
6,0.037773176794334014,0.005877320389436933
7,0.037605478977845254,0.006440382779119112
8,0.034461108035901744,0.0031157340581911383
9,0.03368434872018202,0.004247977891151586
10,0.03532482688226816,0.007128129705297232
11,0.03612070803292866,0.007410958176105108
12,0.034343842674933636,0.006296434324159099
13,0.03561731927279888,0.00848535776806313
14,0.03354047601062467,0.007150702546709229
15,0.03403630219951479,0.007304856180958197
16,0.03431329241685874,0.00971527751533248
17,0.036002697410923504,0.01081732203945378
18,0.03478828028677593,0.010407975715800204
19,0.035044878821038634,0.009806883860855695
20,0.033385756086671985,0.011457639549900556
21,0.03404659872939704,0.009022200924336334
22,0.033092185797569444,0.008454784238366694
23,0.03069454047427287,0.007007245965925818
24,0.032758189119201406,0.009671282368309424
25,0.035094713517677914,0.012200038240296574
26,0.030529070104301493,0.007138507321785014
27,0.03373808833947205,0.010500611054752229
28,0.02997230128566634,0.006085201304609772
29,0.0274059161162117,0.005145823998154949
30,0.03323717774717512,0.010725891091203551
31,0.03085883677676262,0.0086249361273371
32,0.029953938724184274,0.0073056306462027645
33,0.02901992970452684,0.005796826009216189
34,0.031933708434426646,0.009534905792005105
35,0.030484072970692486,0.009806411421427696
36,0.028703078349231456,0.0059794278381741115
37,0.029300715088328044,0.009592521778099198
38,0.030981604827528354,0.012688551464614216
39,0.02866672066200435,0.005823686372087465
40,0.030671008057185048,0.0067470314988620815
41,0.030768685922761847,0.00994426936693444
42,0.030835752810697923,0.010307899977313273
43,0.03066806561349738,0.007035138021694931
44,0.027153862604930235,0.007301824526380984
45,0.026514009924528167,0.005426059024580836
46,0.027816761615017862,0.006768119625490944
47,0.028548879539021292,0.007195085883092485
48,0.031015343370437386,0.008290208130997945
49,0.02614000465415915,0.005149969942293594
50,0.029493336615002773,0.008471767778347563
51,0.028129818929331443,0.008207575373989355
52,0.0271884983964727,0.005914751696655822
53,0.027882598982899465,0.008299544057959537
54,0.026722374092042825,0.005080734953183349
55,0.02700183753340689,0.006657556233080063
56,0.031671484752047514,0.01380400839196186
57,0.026211142422419974,0.005704969614209441
58,0.02354528950304329,0.005476853852397895
59,0.027274080608228727,0.007772781758320685
60,0.030321658444857798,0.012094780716878237
61,0.024762872481282682,0.003693620817080241
62,0.028194023989090582,0.006385306002285751
63,0.02778665521634899,0.009279072032001252
64,0.025507440647081523,0.004750532419050511
65,0.02977041717405546,0.014016441621189731
66,0.02599605758276142,0.008973096030675816
67,0.023276511055860667,0.004623894600266897
68,0.026119873838390373,0.007339585798134351
69,0.02638385684310212,0.007951530854461432
70,0.02754920047863874,0.00795355779869896
71,0.025722850466227885,0.006452132777571517
72,0.024974687398857588,0.005831317704590329
73,0.0250992134832652,0.0035063050494705972
74,0.024047739092201544,0.005552252918413966
75,0.026265407876970896,0.006777338570970207
76,0.02523545386638323,0.007097606305270211
77,0.027270692781241328,0.007324348709404436
78,0.024798288599748215,0.006495166465654262
79,0.025501817229150556,0.00638926695201852
80,0.023768622150013692,0.0038082023582752056
81,0.02605428681818571,0.006629669550713985
82,0.024495776550583697,0.006548217693564842
83,0.02392099089835715,0.005081482565210822
84,0.02466371158035999,0.005983101734645213
85,0.024652697257515004,0.007043639522400107
86,0.023313211827032092,0.004271894964271346
87,0.024567430411041164,0.008010140055458966
88,0.0253647887881033,0.005544461739865129
89,0.025118708019585104,0.006704244028163504
90,0.024184108734371886,0.0044358179441674455
91,0.0246170652695018,0.0069014202247080145
92,0.02457108310328434,0.004226193543192619
93,0.02419858681214907,0.0064897579529529115
94,0.02397039451527143,0.004161817279538948
95,0.02300126225066651,0.004423312254860912
96,0.024470749576228776,0.006995368412757878
97,0.0262173017932404,0.006062841685569547
98,0.024942931028488775,0.007351224625577811
99,0.023102331360525623,0.004748133447600039
100,0.02263232542593174,0.004016423101974932
