seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
20,390,2,0.01,100,2304,0.1,0.9839586019515991,0.015654008835554123,0.12511598153535033,0.4947003126144409
21,390,2,0.01,100,2304,0.1,0.9733332395553589,0.026022812351584435,0.16131587755575838,0.4346201717853546
22,390,2,0.01,100,2304,0.1,0.9935893416404724,0.006255836226046085,0.07909384442575848,0.2861998677253723
23,390,2,0.01,100,2304,0.1,0.9936787486076355,0.006168608088046312,0.07854048693537818,0.33480557799339294
24,390,2,0.01,100,2304,0.1,0.9705145359039307,0.028773421421647072,0.1696273015220341,0.6838976144790649
25,390,2,0.01,100,2304,0.1,0.8835937976837158,0.11359518021345139,0.3370388408083724,1.503746747970581
26,390,2,0.01,100,2304,0.1,0.9931107759475708,0.006722885649651289,0.08199320489925546,0.33457887172698975
27,390,2,0.01,100,2304,0.1,0.98756343126297,0.01213623583316803,0.11016458520399389,0.49382588267326355
28,390,2,0.01,100,2304,0.1,0.9919905662536621,0.00781603716313839,0.08840835460033396,0.37513527274131775
29,390,2,0.01,100,2304,0.1,0.9916770458221436,0.008121947757899761,0.0901218495033239,0.3613053560256958
30,390,2,0.01,100,2304,0.1,0.9923998713493347,0.007416583597660065,0.08611958893109084,0.2952815890312195
1,390,2,0.01,100,5761,0.25,0.9949310421943665,0.004946536850184202,0.07033162055707377,0.3272114396095276
2,390,2,0.01,100,5761,0.25,0.996082067489624,0.003823318984359503,0.061832992684807866,0.21804332733154297
3,390,2,0.01,100,5761,0.25,0.9958153367042542,0.004083623643964529,0.0639032365687727,0.24841029942035675
4,390,2,0.01,100,5761,0.25,0.9960517287254333,0.003852922935038805,0.062071917442904925,0.23399607837200165
5,390,2,0.01,100,5761,0.25,0.9960411190986633,0.0038632743526250124,0.06215524396722301,0.20243240892887115
6,390,2,0.01,100,5761,0.25,0.9944482445716858,0.005417672451585531,0.07360483986522579,0.26463422179222107
7,390,2,0.01,100,5761,0.25,0.9954286813735962,0.00446090754121542,0.06679002576145199,0.29495012760162354
8,390,2,0.01,100,5761,0.25,0.9962794184684753,0.003630751743912697,0.060255719595011865,0.20757928490638733
9,390,2,0.01,100,5761,0.25,0.9963477253913879,0.003564055310562253,0.059699709467988644,0.20393387973308563
10,390,2,0.01,100,5761,0.25,0.9960458874702454,0.003858648706227541,0.062118022394692676,0.20491185784339905
11,390,2,0.01,100,5761,0.25,0.9960353970527649,0.003868876490741968,0.062200293333246975,0.2531435489654541
12,390,2,0.01,100,5761,0.25,0.9958404898643494,0.004059055354446173,0.06371071616648312,0.25849130749702454
13,390,2,0.01,100,5761,0.25,0.9937187433242798,0.006129581015557051,0.07829164077701431,0.2723470628261566
14,390,2,0.01,100,5761,0.25,0.9923708438873291,0.007444943301379681,0.0862840848672551,0.344184011220932
15,390,2,0.01,100,5761,0.25,0.9960866570472717,0.003818863769993186,0.061796955992938565,0.24167196452617645
16,390,2,0.01,100,5761,0.25,0.9958941340446472,0.0040067266672849655,0.0632987098390241,0.24116910994052887
17,390,2,0.01,100,5761,0.25,0.9942450523376465,0.005615972448140383,0.07493979215437138,0.3177289366722107
18,390,2,0.01,100,5761,0.25,0.9966781735420227,0.003241615602746606,0.05693518773787091,0.21170936524868011
19,390,2,0.01,100,5761,0.25,0.9956265687942505,0.004267826676368713,0.06532860534535169,0.20884864032268524
20,390,2,0.01,100,5761,0.25,0.9963948130607605,0.003518142504617572,0.05931393179192872,0.24121154844760895
21,390,2,0.01,100,5761,0.25,0.9959475994110107,0.003954515792429447,0.06288494090344243,0.2702232003211975
22,390,2,0.01,100,5761,0.25,0.9948841333389282,0.004992350470274687,0.07065656707111298,0.28763681650161743
23,390,2,0.01,100,5761,0.25,0.9966017007827759,0.003316236659884453,0.05758677504327233,0.19229617714881897
24,390,2,0.01,100,5761,0.25,0.9960945844650269,0.00381108489818871,0.06173398495309298,0.21640942990779877
25,390,2,0.01,100,5761,0.25,0.9945986270904541,0.005270946770906448,0.07260128628961368,0.2743286192417145
26,390,2,0.01,100,5761,0.25,0.9943462014198303,0.005517282988876104,0.07427841536325411,0.2685069143772125
27,390,2,0.01,100,5761,0.25,0.9954251646995544,0.0044643389992415905,0.06681570922501377,0.24775336682796478
