seed,max_neurons,layers,lr,unlock_layers,epoch,Jou_score,Jou_mse,Jou_rmse,Jou_mape
1,390,2,0.01,4,75,0.9975700974464417,0.00237121875397861,0.048695161504800556,0.1402553766965866
1,390,2,0.01,4,76,0.9975710511207581,0.0023702813778072596,0.04868553561179398,0.1557001918554306
1,390,2,0.01,4,77,0.997189462184906,0.0027426534797996283,0.052370349242673836,0.1945556104183197
1,390,2,0.01,4,78,0.9972107410430908,0.0027218773029744625,0.0521716139579222,0.196457639336586
1,390,2,0.01,4,79,0.9970412850379944,0.002887241542339325,0.053733058188970825,0.19384688138961792
1,390,2,0.01,4,80,0.9957885146141052,0.004109781701117754,0.06410757912382711,0.21896404027938843
1,390,2,0.01,4,81,0.9977962970733643,0.002150499727576971,0.046373480865436134,0.15007366240024567
1,390,2,0.01,4,82,0.9982718229293823,0.0016864673234522343,0.041066620550664186,0.13509055972099304
1,390,2,0.01,4,83,0.9969730377197266,0.0029538588132709265,0.05434941410237029,0.2036447525024414
1,390,2,0.01,4,84,0.9896597266197205,0.010090578347444534,0.10045187080111816,0.24293068051338196
1,390,2,0.01,4,85,0.9973386526107788,0.0025970858987420797,0.05096161201082713,0.15898624062538147
1,390,2,0.01,4,86,0.997974157333374,0.001976938219740987,0.04446277341485781,0.17803765833377838
1,390,2,0.01,4,87,0.9982889890670776,0.0016696822131052613,0.040861745105969974,0.14264227449893951
1,390,2,0.01,4,88,0.9977138042449951,0.002231000456959009,0.04723346755171601,0.14808091521263123
1,390,2,0.01,4,89,0.9967921376228333,0.0031303970608860254,0.055949951393062226,0.15101280808448792
1,390,2,0.01,4,90,0.9926266670227051,0.007195290643721819,0.08482505905522153,0.1816093474626541
1,390,2,0.01,4,91,0.9981926679611206,0.0017636900302022696,0.04199630972123943,0.1546850949525833
1,390,2,0.01,4,92,0.998254120349884,0.0017037083161994815,0.04127600169831717,0.16508454084396362
1,390,2,0.01,4,93,0.9975364804267883,0.0024040371645241976,0.04903098168020091,0.15891163051128387
1,390,2,0.01,4,94,0.9972161650657654,0.0027166095096617937,0.05212110426364539,0.17621153593063354
1,390,2,0.01,4,95,0.9973589181900024,0.00257730926387012,0.05076720657934726,0.15498816967010498
1,390,2,0.01,4,96,0.9967095851898193,0.0032109785825014114,0.0566654972845153,0.19093619287014008
1,390,2,0.01,4,97,0.9979833364486694,0.001967980293557048,0.04436192391631643,0.1764977127313614
1,390,2,0.01,4,98,0.9969881772994995,0.0029390687122941017,0.05421317840058911,0.21121016144752502
1,390,2,0.01,4,99,0.9977010488510132,0.002243463648483157,0.0473652155962913,0.17981022596359253
1,390,2,0.01,4,100,0.9977026581764221,0.002241875510662794,0.047348447816827045,0.19463755190372467
2,390,2,0.01,4,1,0.9889674186706543,0.010766137391328812,0.10375999899445264,0.400845468044281
2,390,2,0.01,4,2,0.9934130907058716,0.006427851039916277,0.08017388003530998,0.30775269865989685
2,390,2,0.01,4,3,0.9950430393218994,0.00483727315440774,0.06955050793781264,0.2646828591823578
2,390,2,0.01,4,4,0.9952381253242493,0.004646905232220888,0.06816821276974253,0.2687053978443146
2,390,2,0.01,4,5,0.9957868456840515,0.004111405927687883,0.06412024584862322,0.2474251389503479
2,390,2,0.01,4,6,0.9959380030632019,0.0039638918824493885,0.06295944633213818,0.23539377748966217
2,390,2,0.01,4,7,0.9896343946456909,0.010115282610058784,0.10057476129754812,0.25793707370758057
2,390,2,0.01,4,8,0.9959103465080261,0.003990900237113237,0.06317357229976185,0.2155713587999344
2,390,2,0.01,4,9,0.9965119361877441,0.003403856884688139,0.05834258208794104,0.19927704334259033
2,390,2,0.01,4,10,0.9885127544403076,0.011209852062165737,0.10587658882947512,0.3193960189819336
2,390,2,0.01,4,11,0.9966465830802917,0.0032724442426115274,0.057205281597170095,0.2153710126876831
2,390,2,0.01,4,12,0.9950060248374939,0.004873359575867653,0.06980945190923399,0.24346554279327393
2,390,2,0.01,4,13,0.9973181486129761,0.0026170925702899694,0.051157527014995256,0.21713300049304962
2,390,2,0.01,4,14,0.9961620569229126,0.0037452783435583115,0.06119867926318599,0.21775691211223602
2,390,2,0.01,4,15,0.9969510436058044,0.002975308336317539,0.05454638701433431,0.1824769228696823
2,390,2,0.01,4,16,0.9972267150878906,0.002706320723518729,0.05202230986335314,0.18744327127933502
2,390,2,0.01,4,17,0.993027925491333,0.006803690921515226,0.08248448897529297,0.2713325023651123
2,390,2,0.01,4,18,0.9964215159416199,0.003492082701995969,0.059093846566253994,0.20875349640846252
2,390,2,0.01,4,19,0.9888507723808289,0.010880020447075367,0.10430733649688964,0.34061378240585327
2,390,2,0.01,4,20,0.9941397905349731,0.005718679632991552,0.07562195205753124,0.24068215489387512
2,390,2,0.01,4,21,0.9974918961524963,0.002447540173307061,0.04947262044107893,0.23386365175247192
2,390,2,0.01,4,22,0.9975125193595886,0.002427410800009966,0.04926876089379523,0.18254706263542175
2,390,2,0.01,4,23,0.9959715008735657,0.003931217361241579,0.06269942074087749,0.18250493705272675
2,390,2,0.01,4,24,0.9967487454414368,0.0031727380119264126,0.056327062873244266,0.18833264708518982
2,390,2,0.01,4,25,0.9975839257240295,0.0023577080573886633,0.04855623602987224,0.18661810457706451
2,390,2,0.01,4,26,0.9946027994155884,0.0052668810822069645,0.07257328077334636,0.22370827198028564
2,390,2,0.01,4,27,0.99649977684021,0.0034157000482082367,0.05844399069372519,0.23885920643806458
2,390,2,0.01,4,28,0.997219443321228,0.002713433699682355,0.05209062967254624,0.19391776621341705
2,390,2,0.01,4,29,0.965256929397583,0.033904068171978,0.18413057370240826,0.3635612428188324
2,390,2,0.01,4,30,0.9901387691497803,0.0096230898052454,0.09809734861475819,0.3080132007598877
2,390,2,0.01,4,31,0.9963276386260986,0.0035836801398545504,0.059863846684410034,0.22056320309638977
2,390,2,0.01,4,32,0.9965611696243286,0.0033558181021362543,0.057929423457654526,0.21554163098335266
2,390,2,0.01,4,33,0.996295154094696,0.003615386551246047,0.06012808454662469,0.23109027743339539
2,390,2,0.01,4,34,0.9973636269569397,0.002572700846940279,0.05072179853810666,0.1665721833705902
2,390,2,0.01,4,35,0.9971369504928589,0.002793896710500121,0.05285732409515375,0.1955198049545288
2,390,2,0.01,4,36,0.9972394108772278,0.002693897346034646,0.051902768192406135,0.1739465445280075
2,390,2,0.01,4,37,0.9966898560523987,0.0032302297186106443,0.05683510991113366,0.194050133228302
2,390,2,0.01,4,38,0.9975432753562927,0.0023974101059138775,0.04896335472487437,0.1982259601354599
2,390,2,0.01,4,39,0.9918165802955627,0.007985786534845829,0.08936322809100972,0.23797063529491425
2,390,2,0.01,4,40,0.9972049593925476,0.002727541606873274,0.052225871049445156,0.16570216417312622
2,390,2,0.01,4,41,0.996882438659668,0.0030422531999647617,0.05515662426186688,0.15964296460151672
2,390,2,0.01,4,42,0.9975107908248901,0.002429093001410365,0.04928582962079836,0.1741666942834854
2,390,2,0.01,4,43,0.9965937733650208,0.003323999932035804,0.05765414063218533,0.21109388768672943
2,390,2,0.01,4,44,0.9973402619361877,0.0025955119635909796,0.05094616731012235,0.1914321780204773
2,390,2,0.01,4,45,0.997319221496582,0.002616017824038863,0.05114702165364923,0.17282287776470184
2,390,2,0.01,4,46,0.9949487447738647,0.004929297138005495,0.07020895340343349,0.21930034458637238
2,390,2,0.01,4,47,0.9970985651016235,0.0028313815128058195,0.05321072742225781,0.17002244293689728
2,390,2,0.01,4,48,0.996727466583252,0.003193519078195095,0.05651122966451089,0.1950743943452835
2,390,2,0.01,4,49,0.9976845383644104,0.002259574132040143,0.047534977985060047,0.18192848563194275
2,390,2,0.01,4,50,0.9980372786521912,0.0019153442699462175,0.043764646347779594,0.18575681746006012
2,390,2,0.01,4,51,0.998063862323761,0.0018894121749326587,0.04346736908225133,0.1543358415365219
2,390,2,0.01,4,52,0.9980567693710327,0.0018962763715535402,0.04354625553998346,0.16280397772789001
2,390,2,0.01,4,53,0.9956284165382385,0.004266020376235247,0.06531477915629239,0.19776947796344757
2,390,2,0.01,4,54,0.9974843859672546,0.002454844070598483,0.04954638302236081,0.207162007689476
2,390,2,0.01,4,55,0.9979732632637024,0.0019778211135417223,0.04447270076734403,0.17779000103473663
2,390,2,0.01,4,56,0.9978502988815308,0.00209778337739408,0.04580156522864781,0.18744736909866333
2,390,2,0.01,4,57,0.9934695959091187,0.006372715346515179,0.07982928877620782,0.20243126153945923
2,390,2,0.01,4,58,0.9978744983673096,0.0020741571206599474,0.045542915153291924,0.17923375964164734
2,390,2,0.01,4,59,0.9952742457389832,0.004611628595739603,0.06790897286618024,0.1889549046754837
2,390,2,0.01,4,60,0.998002827167511,0.001948961871676147,0.044147048278182166,0.1689838469028473
2,390,2,0.01,4,61,0.9974642395973206,0.00247449753805995,0.04974432166649727,0.18167434632778168
2,390,2,0.01,4,62,0.9968395829200745,0.0030841075349599123,0.05553474169346529,0.18664495646953583
2,390,2,0.01,4,63,0.9979548454284668,0.0019957711920142174,0.04467405502094272,0.16313715279102325
2,390,2,0.01,4,64,0.9956485629081726,0.004246351774781942,0.06516403743463063,0.19974596798419952
2,390,2,0.01,4,65,0.9836691617965698,0.01593649946153164,0.1262398489445058,0.3209170997142792
2,390,2,0.01,4,66,0.9973154664039612,0.00261972239241004,0.05118322373991345,0.1831197887659073
2,390,2,0.01,4,67,0.997957706451416,0.001992980483919382,0.04464280999130075,0.19799616932868958
2,390,2,0.01,4,68,0.9978722333908081,0.0020763876382261515,0.045567396658424006,0.17941676080226898
2,390,2,0.01,4,69,0.9980316162109375,0.0019208797020837665,0.04382784163159038,0.15166133642196655
2,390,2,0.01,4,70,0.9969899654388428,0.0029373690485954285,0.0541975003906585,0.1916753351688385
2,390,2,0.01,4,71,0.997502326965332,0.0024373705964535475,0.04936973360727752,0.21670587360858917
2,390,2,0.01,4,72,0.9977458119392395,0.002199743175879121,0.046901419764002035,0.18766117095947266
2,390,2,0.01,4,73,0.9982668161392212,0.0016913044964894652,0.041125472598980126,0.14988356828689575
2,390,2,0.01,4,74,0.9982705116271973,0.0016877310117706656,0.041082003502393424,0.15076330304145813
2,390,2,0.01,4,75,0.9944619536399841,0.005404340103268623,0.07351421701459265,0.23389312624931335
2,390,2,0.01,4,76,0.996161699295044,0.0037456089630723,0.06120138040168947,0.2173999696969986
2,390,2,0.01,4,77,0.9974102973937988,0.002527163363993168,0.050270899773061234,0.18352049589157104
2,390,2,0.01,4,78,0.9973565340042114,0.0025796168483793736,0.050789928611678255,0.16220107674598694
2,390,2,0.01,4,79,0.9981928467750549,0.0017635301919654012,0.041994406674763264,0.14929050207138062
2,390,2,0.01,4,80,0.9931513667106628,0.006683234591037035,0.08175105253779327,0.1953171193599701
2,390,2,0.01,4,81,0.997389018535614,0.0025479148607701063,0.050476874514673614,0.1860562413930893
2,390,2,0.01,4,82,0.9946850538253784,0.005186573602259159,0.07201787002028844,0.1811138093471527
2,390,2,0.01,4,83,0.9970592856407166,0.0028697296511381865,0.0535698576733053,0.18742330372333527
2,390,2,0.01,4,84,0.9966424703598022,0.0032764538191258907,0.057240316378632035,0.1833728700876236
2,390,2,0.01,4,85,0.9982731342315674,0.001685188733972609,0.04105105033945671,0.15022972226142883
2,390,2,0.01,4,86,0.9926090836524963,0.007212464231997728,0.08492622817479727,0.19404706358909607
2,390,2,0.01,4,87,0.9978877902030945,0.002061187056824565,0.04540029798167149,0.17848099768161774
2,390,2,0.01,4,88,0.9973002076148987,0.002634612377732992,0.05132847531081546,0.1689894050359726
2,390,2,0.01,4,89,0.9983066916465759,0.001652444712817669,0.040650273219471345,0.15851221978664398
2,390,2,0.01,4,90,0.9968043565750122,0.003118478925898671,0.055843342717809,0.15655839443206787
2,390,2,0.01,4,91,0.9979982972145081,0.001953380648046732,0.04419706605699899,0.17456014454364777
2,390,2,0.01,4,92,0.9976532459259033,0.002290059346705675,0.047854564533654206,0.185244619846344
2,390,2,0.01,4,93,0.9974868893623352,0.0024524182081222534,0.0495218962492578,0.18500785529613495
2,390,2,0.01,4,94,0.9960172772407532,0.003886518534272909,0.062341948431797585,0.17641067504882812
2,390,2,0.01,4,95,0.9966797828674316,0.003240018617361784,0.0569211614196494,0.17711110413074493
2,390,2,0.01,4,96,0.9984222650527954,0.0015396152157336473,0.039237930828901355,0.16473953425884247
2,390,2,0.01,4,97,0.9976729154586792,0.0022708948235958815,0.04765390669814891,0.17588764429092407
2,390,2,0.01,4,98,0.9968154430389404,0.003107664408162236,0.05574642955528395,0.22366510331630707
2,390,2,0.01,4,99,0.9976599812507629,0.00228348677046597,0.04778584278283653,0.1910729855298996
2,390,2,0.01,4,100,0.9972823262214661,0.0026520248502492905,0.05149781403369749,0.1955452263355255
3,390,2,0.01,4,1,0.9422534704208374,0.056352030485868454,0.2373858262109776,0.7693995833396912
3,390,2,0.01,4,2,0.9925965070724487,0.007224719505757093,0.0849983500178509,0.36898183822631836
3,390,2,0.01,4,3,0.9939348697662354,0.005918690003454685,0.07693302284100557,0.2935749888420105
3,390,2,0.01,4,4,0.9928056001663208,0.007020674180239439,0.08378946342016662,0.27137747406959534
3,390,2,0.01,4,5,0.9958592653274536,0.004040740896016359,0.06356682228974765,0.28071436285972595
3,390,2,0.01,4,6,0.9680786728858948,0.03115050494670868,0.17649505643702512,0.3966938853263855
3,390,2,0.01,4,7,0.9954965710639954,0.004394668620079756,0.06629229683816783,0.2362549751996994
3,390,2,0.01,4,8,0.9964547157287598,0.0034596456680446863,0.05881875269031711,0.21469800174236298
3,390,2,0.01,4,9,0.9960781335830688,0.003827143693342805,0.061863912690217106,0.20340318977832794
3,390,2,0.01,4,10,0.9972268342971802,0.0027061847504228354,0.05202100297401844,0.19878411293029785
3,390,2,0.01,4,11,0.996891975402832,0.003032992361113429,0.05507260989923602,0.17743927240371704
3,390,2,0.01,4,12,0.9953227639198303,0.004564270842820406,0.06755938752549794,0.18474598228931427
3,390,2,0.01,4,13,0.9910742044448853,0.008710281923413277,0.09332889115066823,0.32685860991477966
3,390,2,0.01,4,14,0.9959372282028198,0.003964637406170368,0.06296536671989109,0.24756823480129242
3,390,2,0.01,4,15,0.993878960609436,0.005973227322101593,0.07728665681798892,0.262447714805603
3,390,2,0.01,4,16,0.9970030784606934,0.002924533560872078,0.05407895672876908,0.19077225029468536
3,390,2,0.01,4,17,0.99740070104599,0.0025365252513438463,0.050363928076986274,0.17421036958694458
3,390,2,0.01,4,18,0.9965057969093323,0.003409851109609008,0.05839393041754432,0.19472086429595947
3,390,2,0.01,4,19,0.996623694896698,0.003294746857136488,0.05739988551501203,0.17236576974391937
3,390,2,0.01,4,20,0.9975407123565674,0.0023999048862606287,0.04898882409550803,0.1878122240304947
3,390,2,0.01,4,21,0.9969226121902466,0.003003066871315241,0.05480024517568549,0.17265404760837555
3,390,2,0.01,4,22,0.9967664480209351,0.0031554794404655695,0.05617365432714494,0.1768444925546646
3,390,2,0.01,4,23,0.9870026111602783,0.012683545239269733,0.11262124683766263,0.36551135778427124
3,390,2,0.01,4,24,0.9898092746734619,0.009944634512066841,0.09972278832878091,0.28015026450157166
3,390,2,0.01,4,25,0.9962947368621826,0.003615804947912693,0.06013156365763901,0.2680003345012665
3,390,2,0.01,4,26,0.9974120855331421,0.0025254322681576014,0.05025367915046222,0.17195449769496918
3,390,2,0.01,4,27,0.9973218441009521,0.0026134641375392675,0.05112205138234642,0.2107439935207367
3,390,2,0.01,4,28,0.9961760640144348,0.003731595817953348,0.06108678922609494,0.1924847513437271
3,390,2,0.01,4,29,0.9952086806297302,0.004675619769841433,0.06837850371163026,0.2030828893184662
3,390,2,0.01,4,30,0.997865617275238,0.002082840073853731,0.04563814275201973,0.17081187665462494
3,390,2,0.01,4,31,0.9933948516845703,0.006445621140301228,0.08028462580283492,0.20502667129039764
3,390,2,0.01,4,32,0.9978710412979126,0.002077554352581501,0.04558019693443087,0.14751245081424713
3,390,2,0.01,4,33,0.996354877948761,0.0035570848267525434,0.059641301350260155,0.21150605380535126
3,390,2,0.01,4,34,0.9952458739280701,0.0046393233351409435,0.06811257839151989,0.19755563139915466
3,390,2,0.01,4,35,0.9974392056465149,0.0024989410303533077,0.049989409181878795,0.20259883999824524
3,390,2,0.01,4,36,0.9956490397453308,0.0042458889074623585,0.06516048578289114,0.20530202984809875
3,390,2,0.01,4,37,0.9971321821212769,0.0027985647320747375,0.052901462475764674,0.16779707372188568
3,390,2,0.01,4,38,0.9974084496498108,0.0025289650075137615,0.05028881592873073,0.16791169345378876
3,390,2,0.01,4,39,0.9971901178359985,0.0027420055121183395,0.05236416247891624,0.18140967190265656
3,390,2,0.01,4,40,0.9970318675041199,0.0028964406810700893,0.05381859047829188,0.1973736584186554
3,390,2,0.01,4,41,0.9972493648529053,0.002684216946363449,0.05180942912601382,0.19914910197257996
3,390,2,0.01,4,42,0.9975301027297974,0.002410246292129159,0.04909425925838131,0.1616806536912918
3,390,2,0.01,4,43,0.9962372183799744,0.0036719441413879395,0.06059656872619059,0.19404593110084534
3,390,2,0.01,4,44,0.9972991943359375,0.0026355998124927282,0.05133809319104799,0.16382355988025665
3,390,2,0.01,4,45,0.996091902256012,0.003813699586316943,0.06175515837820306,0.198899045586586
3,390,2,0.01,4,46,0.9973570108413696,0.002579175867140293,0.05078558719893168,0.19248321652412415
3,390,2,0.01,4,47,0.9957748651504517,0.004123121500015259,0.06421153712546725,0.1959850937128067
3,390,2,0.01,4,48,0.9968097805976868,0.0031131948344409466,0.05579601091871127,0.18472842872142792
3,390,2,0.01,4,49,0.9963133931159973,0.0035975559148937464,0.05997962916602391,0.1826360523700714
3,390,2,0.01,4,50,0.9968096613883972,0.0031132949516177177,0.0557969080829549,0.16485993564128876
3,390,2,0.01,4,51,0.9973713159561157,0.0025651855394244194,0.05064766074977619,0.16234923899173737
3,390,2,0.01,4,52,0.9970658421516418,0.0028633081819862127,0.053509888637393116,0.19506996870040894
3,390,2,0.01,4,53,0.9977858662605286,0.0021606942173093557,0.04648326814359502,0.16815446317195892
3,390,2,0.01,4,54,0.9979230165481567,0.002026856178417802,0.04502061948060913,0.16130894422531128
3,390,2,0.01,4,55,0.996704638004303,0.0032157758250832558,0.0567078109706525,0.1756756752729416
3,390,2,0.01,4,56,0.9966142177581787,0.0033040058333426714,0.05748048219476479,0.18418018519878387
3,390,2,0.01,4,57,0.992777943611145,0.007047678343951702,0.08395045171975969,0.3190200626850128
3,390,2,0.01,4,58,0.9971781969070435,0.0027536486741155386,0.05247521961950744,0.17276595532894135
3,390,2,0.01,4,59,0.9975627660751343,0.002378379460424185,0.04876863193102904,0.1722833663225174
3,390,2,0.01,4,60,0.9979854226112366,0.0019659344106912613,0.044338858924100215,0.1467229574918747
3,390,2,0.01,4,61,0.9975259304046631,0.002414320595562458,0.049135736440623926,0.15469807386398315
3,390,2,0.01,4,62,0.997427761554718,0.002510096412152052,0.05010086238930476,0.1756850630044937
3,390,2,0.01,4,63,0.9889513254165649,0.010781888850033283,0.10383587458115467,0.2720891535282135
3,390,2,0.01,4,64,0.9979897141456604,0.0019617173820734024,0.04429127884892693,0.15563924610614777
3,390,2,0.01,4,65,0.9979891777038574,0.001962273148819804,0.04429755240213396,0.15348508954048157
3,390,2,0.01,4,66,0.9969235062599182,0.0030021804850548506,0.05479215714912902,0.1539793163537979
3,390,2,0.01,4,67,0.9947108030319214,0.005161446984857321,0.0718432111257377,0.2215145081281662
3,390,2,0.01,4,68,0.9974127411842346,0.0025247952435165644,0.05024734066113912,0.18622447550296783
3,390,2,0.01,4,69,0.9976063370704651,0.0023358319886028767,0.04833044577285499,0.16723161935806274
3,390,2,0.01,4,70,0.9941864013671875,0.005673200357705355,0.07532065027404738,0.29153814911842346
3,390,2,0.01,4,71,0.9976389408111572,0.0023040520027279854,0.04800054169202662,0.1877220869064331
3,390,2,0.01,4,72,0.9980344176292419,0.0019181369571015239,0.04379654046955677,0.1751382201910019
3,390,2,0.01,4,73,0.99786376953125,0.0020846256520599127,0.04565770090641789,0.17792096734046936
3,390,2,0.01,4,74,0.9981124997138977,0.0018419086700305343,0.04291746346221471,0.1658891886472702
3,390,2,0.01,4,75,0.9975249171257019,0.002415338298305869,0.04914609138381067,0.16744913160800934
3,390,2,0.01,4,76,0.9982463121414185,0.0017113557551056147,0.04136853581051201,0.1646784394979477
