seed,max_neurons,layers,learn_rate,epoch,Hys_score,Hys_mse,Hys_rmse,Hys_mape
0,360,2,0.01,1,0.9856438040733337,0.013993557542562485,0.11829436817770525,1.9370251893997192
0,360,2,0.01,2,0.9816896915435791,0.017847778275609016,0.1335955773055718,4.648921966552734
0,360,2,0.01,3,0.9943515658378601,0.005505756009370089,0.07420078173018185,2.3317220211029053
0,360,2,0.01,4,0.9833838939666748,0.016196349635720253,0.1272648798204762,3.9620654582977295
0,360,2,0.01,5,0.9945306777954102,0.005331175401806831,0.07301489849206688,1.094764232635498
0,360,2,0.01,6,0.9808038473129272,0.01871124655008316,0.13678905859052895,1.532575249671936
0,360,2,0.01,7,0.9825199842453003,0.017038455232977867,0.13053143388846178,2.3132879734039307
0,360,2,0.01,8,0.9976205825805664,0.002319291001185775,0.04815901785943911,2.514686346054077
0,360,2,0.01,9,0.995904803276062,0.003991726785898209,0.06318011384841127,2.8308520317077637
0,360,2,0.01,10,0.9975643754005432,0.0023740886244922876,0.048724620311422516,0.6302962303161621
0,360,2,0.01,11,0.9973475933074951,0.002585433656349778,0.050847159766793056,2.048410177230835
0,360,2,0.01,12,0.9966852068901062,0.0032310737296938896,0.056842534511524816,0.6830766797065735
0,360,2,0.01,13,0.9920453429222107,0.007753742393106222,0.0880553371074475,1.3834764957427979
0,360,2,0.01,14,0.9980670809745789,0.0018840731354430318,0.04340591129607846,1.2279493808746338
0,360,2,0.01,15,0.9954648613929749,0.004420566838234663,0.06648734344395678,2.569706439971924
0,360,2,0.01,16,0.9938098192214966,0.006033804267644882,0.07767756605124083,1.0526247024536133
0,360,2,0.01,17,0.9972919821739197,0.002639615209773183,0.05137718569339102,1.5499690771102905
0,360,2,0.01,18,0.9982786774635315,0.001677840482443571,0.04096145117599682,0.9731662273406982
0,360,2,0.01,19,0.9956145286560059,0.004274668172001839,0.06538094655174272,0.6106477975845337
0,360,2,0.01,20,0.9968758821487427,0.003045173129066825,0.055183087346276895,2.096511125564575
0,360,2,0.01,21,0.9950748085975647,0.004800761118531227,0.06928752498488619,2.5591788291931152
0,360,2,0.01,22,0.9978113174438477,0.002133409958332777,0.04618885101767284,0.8716439604759216
0,360,2,0.01,23,0.9980218410491943,0.0019281785935163498,0.04391103043104716,0.9637464284896851
0,360,2,0.01,24,0.9978040456771851,0.002140503376722336,0.04626557442334782,1.1590635776519775
0,360,2,0.01,25,0.9968461990356445,0.0030741605442017317,0.05544511289736663,0.5206922292709351
0,360,2,0.01,26,0.9964920878410339,0.003419293090701103,0.058474721809522984,0.9339607357978821
0,360,2,0.01,27,0.9985683560371399,0.0013954949099570513,0.0373563235605038,0.5586974620819092
0,360,2,0.01,28,0.995230495929718,0.004649002104997635,0.06818359117117281,0.7009541392326355
0,360,2,0.01,29,0.9952380061149597,0.004641690291464329,0.06812995150052822,1.9516682624816895
0,360,2,0.01,30,0.9975973963737488,0.0023419097997248173,0.04839328258885542,0.6524055600166321
0,360,2,0.01,31,0.9984429478645325,0.0015177329769358039,0.03895809257312021,0.8280095458030701
0,360,2,0.01,32,0.9980406761169434,0.0019098316552117467,0.04370162073895826,1.0250921249389648
0,360,2,0.01,33,0.9987207055091858,0.0012469516368582845,0.035312202379040085,1.00155770778656
0,360,2,0.01,34,0.9982812404632568,0.0016753243980929255,0.040930726820970646,0.6851044297218323
0,360,2,0.01,35,0.9914392232894897,0.008344524540007114,0.09134836911520158,2.3676533699035645
0,360,2,0.01,36,0.9974308609962463,0.0025042586494237185,0.0500425683735729,0.6907010078430176
0,360,2,0.01,37,0.9981346130371094,0.0018182739149779081,0.04264122318810646,0.8060576915740967
0,360,2,0.01,38,0.993524432182312,0.006311976816505194,0.0794479503606304,2.1174497604370117
0,360,2,0.01,39,0.9980642795562744,0.001886826939880848,0.043437621250257796,0.8604507446289062
0,360,2,0.01,40,0.9983823895454407,0.00157674471847713,0.039708244968483936,0.6472364068031311
0,360,2,0.01,41,0.9926815629005432,0.007133543491363525,0.08446030719434737,0.776721179485321
0,360,2,0.01,42,0.9981006383895874,0.0018514110706746578,0.04302802657192935,1.3319438695907593
0,360,2,0.01,43,0.9985541701316833,0.0014093155041337013,0.0375408511375768,0.41633865237236023
0,360,2,0.01,44,0.9983657598495483,0.0015929804649204016,0.03991215936178349,1.036572813987732
0,360,2,0.01,45,0.9982819557189941,0.0016746189212426543,0.04092210797652846,0.6496032476425171
0,360,2,0.01,46,0.9968858361244202,0.0030354789923876524,0.05509518120841107,1.782910943031311
0,360,2,0.01,47,0.9978266954421997,0.002118390519171953,0.046025976569454265,0.48720669746398926
0,360,2,0.01,48,0.9972656965255737,0.002665257314220071,0.051626130149567385,0.5701872706413269
0,360,2,0.01,49,0.9986414909362793,0.0013241865672171116,0.036389374372433385,0.9680871367454529
0,360,2,0.01,50,0.9979051351547241,0.0020419510547071695,0.045187952539445395,0.4830918312072754
0,360,2,0.01,51,0.9979363083839417,0.002011585747823119,0.04485070509839415,0.5052689909934998
0,360,2,0.01,52,0.9958335161209106,0.004061239305883646,0.06372785345422868,0.34158986806869507
0,360,2,0.01,53,0.9983314275741577,0.0016264384612441063,0.04032912671065549,0.5422306060791016
0,360,2,0.01,54,0.9926655292510986,0.007149199489504099,0.08455293897614735,0.8975722789764404
0,360,2,0.01,55,0.9983361959457397,0.001621763571165502,0.040271125774747125,0.3904455900192261
0,360,2,0.01,56,0.9986733794212341,0.0012931214878335595,0.03595999844039985,0.5140782594680786
0,360,2,0.01,57,0.997624933719635,0.00231505767442286,0.048115046237355526,0.5386883020401001
0,360,2,0.01,58,0.9962310194969177,0.0036737702321261168,0.06061163446176086,1.4248677492141724
0,360,2,0.01,59,0.9905461668968201,0.009214994497597218,0.09599476286546688,1.2240362167358398
0,360,2,0.01,60,0.9977036714553833,0.002238320652395487,0.04731089359117503,0.5802059769630432
0,360,2,0.01,61,0.9955450296401978,0.004342432599514723,0.06589713650466705,0.7000879049301147
0,360,2,0.01,62,0.9989330768585205,0.0010399488965049386,0.03224823865740482,0.40662023425102234
0,360,2,0.01,63,0.992431104183197,0.0073777055367827415,0.08589357098632436,0.8469793796539307
0,360,2,0.01,64,0.9973608255386353,0.0025725315790623426,0.05072012991961222,1.2895550727844238
0,360,2,0.01,65,0.9960482120513916,0.0038519701920449734,0.06206424245928547,1.0066787004470825
0,360,2,0.01,66,0.9988914132118225,0.0010806092759594321,0.03287262198181691,0.5150160789489746
0,360,2,0.01,67,0.9990125894546509,0.0009624827071093023,0.03102390541355653,0.3342120945453644
0,360,2,0.01,68,0.9885498881340027,0.011160893365740776,0.10564512939904412,0.9315279126167297
0,360,2,0.01,69,0.9983457922935486,0.0016124439425766468,0.04015524800790859,0.5665138959884644
