seed,max_neurons,layers,lr,epoch,Jou_score,Jou_mse,Jou_rmse,Jou_mape
1,390,2,0.01,21,0.9942958354949951,0.005566426087170839,0.07460848535636438,0.2669830024242401
1,390,2,0.01,22,0.9964684844017029,0.0034462595358490944,0.05870485104187809,0.18841636180877686
1,390,2,0.01,23,0.9966073632240295,0.0033107257913798094,0.057538906762118876,0.1788531392812729
1,390,2,0.01,24,0.9761390686035156,0.023284723982214928,0.15259332876051604,0.4630252718925476
1,390,2,0.01,25,0.992467999458313,0.007350090425461531,0.08573266836779041,0.34817641973495483
1,390,2,0.01,26,0.9961807727813721,0.0037269932217895985,0.06104910500400148,0.23241795599460602
1,390,2,0.01,27,0.9972018599510193,0.002730555599555373,0.052254718442982476,0.24433444440364838
1,390,2,0.01,28,0.9963105916976929,0.0036003259010612965,0.06000271578071526,0.1783197969198227
1,390,2,0.01,29,0.9941136240959167,0.005744245368987322,0.07579080002867974,0.20223267376422882
1,390,2,0.01,30,0.9735339879989624,0.025826921686530113,0.16070756574141154,0.2893896698951721
1,390,2,0.01,31,0.996894896030426,0.0030301285441964865,0.05504660338473652,0.236454039812088
1,390,2,0.01,32,0.9944454431533813,0.00542043661698699,0.07362361453356518,0.25461381673812866
1,390,2,0.01,33,0.9954645037651062,0.0044259787537157536,0.06652802983491811,0.22758948802947998
1,390,2,0.01,34,0.9924865365028381,0.007332008797675371,0.08562714988644297,0.3088422119617462
1,390,2,0.01,35,0.9977682828903198,0.002177814720198512,0.046667062476638835,0.1874496191740036
1,390,2,0.01,36,0.994388222694397,0.005476268008351326,0.0740018108450822,0.22331927716732025
1,390,2,0.01,37,0.9965860247612,0.00333152967505157,0.05771940466646871,0.2191450297832489
1,390,2,0.01,38,0.9979327321052551,0.002017325023189187,0.04491464152355206,0.17622235417366028
1,390,2,0.01,39,0.997286319732666,0.0026481724344193935,0.051460396757306424,0.20487149059772491
1,390,2,0.01,40,0.9973050951957703,0.002629806287586689,0.05128163694332201,0.1700160950422287
1,390,2,0.01,41,0.9975905418395996,0.0023512598127126694,0.04848979080912465,0.16675397753715515
1,390,2,0.01,42,0.9980372786521912,0.0019152966560795903,0.04376410236803207,0.16928358376026154
1,390,2,0.01,43,0.99674391746521,0.0031774374656379223,0.05636876320834015,0.19176407158374786
1,390,2,0.01,44,0.9941872358322144,0.005672394298017025,0.07531529922941968,0.30413714051246643
1,390,2,0.01,45,0.9971756935119629,0.0027561176102608442,0.05249873913020049,0.15257816016674042
1,390,2,0.01,46,0.9979207515716553,0.002029034309089184,0.045044803352764055,0.16257083415985107
1,390,2,0.01,47,0.9972321391105652,0.00270102615468204,0.051971397467087996,0.2365328073501587
1,390,2,0.01,48,0.9962647557258606,0.003645021468400955,0.06037401318780254,0.19831174612045288
1,390,2,0.01,49,0.9955066442489624,0.004384821280837059,0.06621798306228496,0.17647454142570496
1,390,2,0.01,50,0.9980348944664001,0.001917634392157197,0.04379080259777385,0.18443280458450317
1,390,2,0.01,51,0.9977543354034424,0.002191433683037758,0.04681275128677824,0.16472044587135315
1,390,2,0.01,52,0.9977359771728516,0.0022093309089541435,0.04700352017619684,0.22733570635318756
1,390,2,0.01,53,0.9962114691734314,0.0036970507353544235,0.06080337766402804,0.24289259314537048
1,390,2,0.01,54,0.9975950121879578,0.002346931491047144,0.04844513898263833,0.24982623755931854
1,390,2,0.01,55,0.9982901811599731,0.0016685392474755645,0.04084775694546231,0.21008862555027008
1,390,2,0.01,56,0.9957489371299744,0.004148381762206554,0.06440793244784802,0.20357690751552582
1,390,2,0.01,57,0.9931081533432007,0.006725408136844635,0.08200858575078974,0.19056272506713867
1,390,2,0.01,58,0.9979972243309021,0.001954385545104742,0.04420843296368626,0.15398938953876495
1,390,2,0.01,59,0.9692680835723877,0.02998979389667511,0.1731756157681419,0.25099748373031616
1,390,2,0.01,60,0.9939320683479309,0.005921386182308197,0.07695054374277155,0.23698103427886963
1,390,2,0.01,61,0.9976731538772583,0.002270644996315241,0.04765128535847948,0.1653614640235901
1,390,2,0.01,62,0.9982752203941345,0.0016831130487844348,0.04102576079470599,0.1445143222808838
1,390,2,0.01,63,0.9968685507774353,0.0030558276921510696,0.055279541352575186,0.16976656019687653
1,390,2,0.01,64,0.9972373843193054,0.002695915289223194,0.05192220420227934,0.18654032051563263
1,390,2,0.01,65,0.9949720501899719,0.0049065095372498035,0.07004648126244319,0.1888648271560669
1,390,2,0.01,66,0.9971713423728943,0.0027603721246123314,0.052539243662355205,0.17190220952033997
1,390,2,0.01,67,0.993398129940033,0.006442463956773281,0.08026496095291694,0.19860993325710297
1,390,2,0.01,68,0.9930311441421509,0.006800556555390358,0.08246548705604277,0.2611396908760071
1,390,2,0.01,69,0.9984778165817261,0.0014854340115562081,0.038541328616904326,0.18540064990520477
1,390,2,0.01,70,0.9986737370491028,0.0012942571192979813,0.03597578517972862,0.16396567225456238
1,390,2,0.01,71,0.9976588487625122,0.002284620888531208,0.04779770798407815,0.18860779702663422
1,390,2,0.01,72,0.9976610541343689,0.0022824627812951803,0.04777512722426996,0.17480652034282684
1,390,2,0.01,73,0.9972724318504333,0.0026617180556058884,0.051591840979033576,0.2066519856452942
1,390,2,0.01,74,0.9971573352813721,0.0027740388177335262,0.052669144835790965,0.20594707131385803
1,390,2,0.01,75,0.996373176574707,0.0035392537247389555,0.05949162734989652,0.1813488006591797
1,390,2,0.01,76,0.9972070455551147,0.0027255089953541756,0.05220640760820625,0.14390811324119568
1,390,2,0.01,77,0.9979947209358215,0.0019568358547985554,0.04423613743082182,0.207192063331604
1,390,2,0.01,78,0.9980716705322266,0.001881750300526619,0.04337914591744078,0.1828404814004898
1,390,2,0.01,79,0.995968759059906,0.003933882340788841,0.0627206691672597,0.21619507670402527
1,390,2,0.01,80,0.9981508851051331,0.001804465427994728,0.04247899984692116,0.14229446649551392
1,390,2,0.01,81,0.9974794983863831,0.0024596168659627438,0.04959452455627278,0.20444749295711517
1,390,2,0.01,82,0.9964172840118408,0.003496184479445219,0.05912854200337785,0.16911210119724274
1,390,2,0.01,83,0.9967132210731506,0.0032074120827019215,0.05663401877583756,0.1862393617630005
1,390,2,0.01,84,0.9983577728271484,0.0016025429358705878,0.040031774078481554,0.16184484958648682
1,390,2,0.01,85,0.9979381561279297,0.0020120381377637386,0.044855748101706415,0.16629420220851898
1,390,2,0.01,86,0.9961517453193665,0.0037553198635578156,0.061280664679471415,0.22622643411159515
1,390,2,0.01,87,0.9987878203392029,0.0011829114519059658,0.034393479787686004,0.14798349142074585
1,390,2,0.01,88,0.9973757266998291,0.0025609282311052084,0.05060561462036805,0.17674311995506287
1,390,2,0.01,89,0.9961451292037964,0.0037617753259837627,0.06133331334587887,0.23502303659915924
1,390,2,0.01,90,0.9986765384674072,0.0012914994731545448,0.03593743832209726,0.13148047029972076
1,390,2,0.01,91,0.9982370734214783,0.0017203667666763067,0.041477304235886726,0.20890401303768158
1,390,2,0.01,92,0.9980466365814209,0.001906170859001577,0.04365971666194797,0.19862185418605804
1,390,2,0.01,93,0.9856088757514954,0.014043614268302917,0.11850575626653297,0.24264471232891083
1,390,2,0.01,94,0.994279682636261,0.005582160782068968,0.07471385937072832,0.24259230494499207
1,390,2,0.01,95,0.9975703954696655,0.002370922826230526,0.04869212283553189,0.16097190976142883
1,390,2,0.01,96,0.9980446100234985,0.0019081700593233109,0.043682605912689215,0.1578393280506134
1,390,2,0.01,97,0.983436107635498,0.016163894906640053,0.12713730729663913,0.3275826871395111
1,390,2,0.01,98,0.9977745413780212,0.0021717443596571684,0.046601978065927294,0.1521172821521759
1,390,2,0.01,99,0.9982460737228394,0.001711599063128233,0.04137147644365902,0.16279236972332
1,390,2,0.01,100,0.9982852339744568,0.001673371996730566,0.04090686979873388,0.18223001062870026
2,390,2,0.01,1,0.9863491058349609,0.013321244157850742,0.11541769430139706,0.45073819160461426
2,390,2,0.01,2,0.9907926917076111,0.008984990417957306,0.09478918935172569,0.40589234232902527
2,390,2,0.01,3,0.9895097017288208,0.01023698877543211,0.10117800539362352,0.43125131726264954
2,390,2,0.01,4,0.9924384951591492,0.007378923241049051,0.0859006591421105,0.26013097167015076
2,390,2,0.01,5,0.9934946894645691,0.006348245777189732,0.07967587951939867,0.28206178545951843
2,390,2,0.01,6,0.9939008355140686,0.0059518963098526,0.07714853407455387,0.29184597730636597
2,390,2,0.01,7,0.9956159591674805,0.004278145264834166,0.06540753217202255,0.2552061975002289
2,390,2,0.01,8,0.9930703043937683,0.006762376986443996,0.08223367306915091,0.24426643550395966
2,390,2,0.01,9,0.9899587631225586,0.009798770770430565,0.09898874062453045,0.35988354682922363
2,390,2,0.01,10,0.9945656061172485,0.00530315563082695,0.07282276862923402,0.28461119532585144
2,390,2,0.01,11,0.9877907633781433,0.011914411559700966,0.1091531564348964,0.3482765257358551
2,390,2,0.01,12,0.9957172274589539,0.0041793594136834145,0.06464796527102315,0.2192537635564804
2,390,2,0.01,13,0.992617666721344,0.007204085122793913,0.08487688214581113,0.3170338571071625
2,390,2,0.01,14,0.995367705821991,0.0045204171910882,0.0672340478558907,0.2522992193698883
2,390,2,0.01,15,0.9825791716575623,0.017000140622258186,0.1303845873646812,0.35172584652900696
2,390,2,0.01,16,0.9914899468421936,0.008304530754685402,0.09112919814573923,0.27425095438957214
2,390,2,0.01,17,0.9960471391677856,0.0038574335630983114,0.062108240702005976,0.2607399523258209
2,390,2,0.01,18,0.9954603314399719,0.004430020693689585,0.06655840062448605,0.32494696974754333
2,390,2,0.01,19,0.9878844618797302,0.011822984553873539,0.10873354842859466,0.31115493178367615
2,390,2,0.01,20,0.9835799336433411,0.016023574396967888,0.12658425809304996,0.3123202919960022
2,390,2,0.01,21,0.9962183237075806,0.0036903691943734884,0.06074840898635526,0.2300039380788803
2,390,2,0.01,22,0.9684911966323853,0.0307479128241539,0.17535082783994463,0.3853912651538849
2,390,2,0.01,23,0.9965400695800781,0.0033763519022613764,0.058106384350270636,0.18509915471076965
2,390,2,0.01,24,0.996326208114624,0.003585072234272957,0.059875472726926816,0.19488579034805298
2,390,2,0.01,25,0.9974356889724731,0.0025024013593792915,0.050024007830033884,0.17595694959163666
2,390,2,0.01,26,0.9943517446517944,0.005511856637895107,0.0742418792723831,0.24672652781009674
2,390,2,0.01,27,0.9965510368347168,0.003365676151588559,0.05801444778319069,0.22852648794651031
2,390,2,0.01,28,0.9920616149902344,0.0077467006631195545,0.08801534333921304,0.3155645728111267
2,390,2,0.01,29,0.9933124780654907,0.006526051554828882,0.08078398080578156,0.312059611082077
2,390,2,0.01,30,0.9973005652427673,0.002634261269122362,0.05132505498411436,0.21153117716312408
2,390,2,0.01,31,0.9957674741744995,0.004130323883146048,0.06426759590295912,0.23331496119499207
2,390,2,0.01,32,0.9928703904151917,0.006957461591809988,0.08341139965142647,0.282576322555542
2,390,2,0.01,33,0.9968118667602539,0.0031111633870750666,0.055777803713260944,0.19143140316009521
2,390,2,0.01,34,0.9823858737945557,0.0171887818723917,0.13110599479959603,0.31536030769348145
2,390,2,0.01,35,0.9916333556175232,0.008164603263139725,0.09035819422243743,0.3403576612472534
2,390,2,0.01,36,0.9968073964118958,0.0031154972966760397,0.05581663996225534,0.17860594391822815
2,390,2,0.01,37,0.9944207668304443,0.00544453039765358,0.07378706118049139,0.19474761188030243
2,390,2,0.01,38,0.9961475133895874,0.003759431652724743,0.06131420433084607,0.23954321444034576
2,390,2,0.01,39,0.9965330362319946,0.0033832623157650232,0.05816581741680438,0.20109474658966064
2,390,2,0.01,40,0.993183434009552,0.006651964504271746,0.08155957641057085,0.24152399599552155
2,390,2,0.01,41,0.9968430399894714,0.003080719616264105,0.05550423061590985,0.2350412905216217
2,390,2,0.01,42,0.9932467937469482,0.0065901377238333225,0.0811796632404528,0.19149751961231232
2,390,2,0.01,43,0.9970325827598572,0.0028957317117601633,0.0538120034170831,0.19421368837356567
2,390,2,0.01,44,0.9976928234100342,0.0022514727897942066,0.047449686930413,0.1740243285894394
2,390,2,0.01,45,0.9856226444244385,0.01403014361858368,0.11844890720721606,0.40036705136299133
2,390,2,0.01,46,0.9922100901603699,0.007601786870509386,0.08718822667372807,0.26937901973724365
2,390,2,0.01,47,0.9877041578292847,0.011998921632766724,0.10953958933995837,0.31257036328315735
2,390,2,0.01,48,0.9962669014930725,0.0036429320462048054,0.06035670672099999,0.32408466935157776
2,390,2,0.01,49,0.997245728969574,0.00268775993026793,0.0518436103128238,0.243998721241951
2,390,2,0.01,50,0.996761679649353,0.0031601262744516134,0.05621500043984358,0.18401499092578888
2,390,2,0.01,51,0.9981573820114136,0.001798103330656886,0.04240404851729238,0.1669275164604187
2,390,2,0.01,52,0.9960126280784607,0.0038911020383238792,0.06237869859434292,0.2129967212677002
2,390,2,0.01,53,0.9980873465538025,0.0018664856906980276,0.043202843548752985,0.1413828432559967
2,390,2,0.01,54,0.9971628785133362,0.0027685819659382105,0.052617316217555325,0.15622830390930176
2,390,2,0.01,55,0.997084379196167,0.0028452130500227213,0.0533405385239287,0.17396338284015656
2,390,2,0.01,56,0.9944977164268494,0.005369400139898062,0.07327619081187328,0.282662957906723
2,390,2,0.01,57,0.994097888469696,0.00575959961861372,0.07589202605421547,0.26891377568244934
2,390,2,0.01,58,0.9946466088294983,0.005224091932177544,0.07227787996460289,0.21130400896072388
2,390,2,0.01,59,0.9979339241981506,0.002016209764406085,0.04490222449284762,0.15199793875217438
2,390,2,0.01,60,0.9965946078300476,0.0033231396228075027,0.05764667920017165,0.20283840596675873
2,390,2,0.01,61,0.9976195693016052,0.0023229308426380157,0.04819679286672523,0.1874724179506302
2,390,2,0.01,62,0.9978274703025818,0.0021200943738222122,0.04604448255570055,0.15622565150260925
2,390,2,0.01,63,0.994931697845459,0.004945917520672083,0.07032721749559044,0.21997860074043274
2,390,2,0.01,64,0.9973082542419434,0.0026267331559211016,0.05125166490877249,0.19645604491233826
2,390,2,0.01,65,0.9980546236038208,0.001898424350656569,0.043570911749199935,0.16110049188137054
2,390,2,0.01,66,0.998218297958374,0.0017387036932632327,0.04169776604643506,0.17327307164669037
2,390,2,0.01,67,0.9974225759506226,0.0025152007583528757,0.05015177722028279,0.19103533029556274
2,390,2,0.01,68,0.998097836971283,0.0018562350887805223,0.04308404680134542,0.17680972814559937
2,390,2,0.01,69,0.9962685704231262,0.00364130106754601,0.06034319404494603,0.21320882439613342
2,390,2,0.01,70,0.9981411695480347,0.0018139169551432133,0.0425901039578822,0.1743348091840744
2,390,2,0.01,71,0.9963579773902893,0.0035540873650461435,0.05961616697713921,0.2373892217874527
2,390,2,0.01,72,0.9980150461196899,0.0019370365189388394,0.04401177704818154,0.15290573239326477
2,390,2,0.01,73,0.9981745481491089,0.001781393657438457,0.04220655941247115,0.15187056362628937
2,390,2,0.01,74,0.9976881742477417,0.0022559883072972298,0.04749724526009092,0.16926336288452148
2,390,2,0.01,75,0.9977651834487915,0.0021808489691466093,0.04669956069543491,0.1581903100013733
2,390,2,0.01,76,0.9968473315238953,0.0030765291303396225,0.055466468522338996,0.204564169049263
2,390,2,0.01,77,0.9979651570320129,0.0019856798462569714,0.044560967743721314,0.1724414825439453
2,390,2,0.01,78,0.9959766864776611,0.003926134668290615,0.06265887541514462,0.1733713150024414
2,390,2,0.01,79,0.9961450099945068,0.003761916421353817,0.06133446356946327,0.19818398356437683
2,390,2,0.01,80,0.9983115792274475,0.0016476769233122468,0.04059158685383274,0.15513849258422852
2,390,2,0.01,81,0.9974390864372253,0.0024990993551909924,0.0499909927406027,0.20251533389091492
2,390,2,0.01,82,0.9974921345710754,0.002447290811687708,0.04947010017867063,0.16953063011169434
2,390,2,0.01,83,0.9980679750442505,0.001885385368950665,0.043421024503697114,0.156436026096344
2,390,2,0.01,84,0.9986056685447693,0.001360671827569604,0.036887285445931145,0.14567381143569946
2,390,2,0.01,85,0.9963234066963196,0.0035877947229892015,0.05989820300300504,0.188012033700943
2,390,2,0.01,86,0.9974291920661926,0.0025087553076446056,0.05008747655496936,0.19091132283210754
2,390,2,0.01,87,0.9977837204933167,0.0021627775859087706,0.04650567262075424,0.1662442982196808
2,390,2,0.01,88,0.9982808828353882,0.0016775804106146097,0.04095827646049831,0.13874849677085876
2,390,2,0.01,89,0.9955548048019409,0.0043378244154155254,0.06586216224370048,0.17754362523555756
2,390,2,0.01,90,0.9985506534576416,0.0014143344014883041,0.0376076375419715,0.1479462832212448
2,390,2,0.01,91,0.9928092956542969,0.00701708160340786,0.08376802255877752,0.2429571896791458
2,390,2,0.01,92,0.9971890449523926,0.002743057906627655,0.05237421031984783,0.164940744638443
2,390,2,0.01,93,0.9983444809913635,0.0016155646881088614,0.04019408772579447,0.16507349908351898
2,390,2,0.01,94,0.9969682097434998,0.002958564320579171,0.0543926862783883,0.1556004285812378
2,390,2,0.01,95,0.9935408234596252,0.006303197704255581,0.07939268041989501,0.26896271109580994
2,390,2,0.01,96,0.9985548853874207,0.0014102008426561952,0.03755264095448142,0.16117440164089203
2,390,2,0.01,97,0.9950595498085022,0.004821176175028086,0.06943468999734992,0.2584673762321472
2,390,2,0.01,98,0.9979020357131958,0.0020473047625273466,0.04524715198249882,0.18860533833503723
2,390,2,0.01,99,0.99699467420578,0.002932773670181632,0.05415508905155297,0.17013996839523315
2,390,2,0.01,100,0.994647741317749,0.005222985055297613,0.07227022246608636,0.1933123916387558
3,390,2,0.01,1,0.9900510907173157,0.009708690457046032,0.09853268725172389,0.3743624985218048
3,390,2,0.01,2,0.9789358377456665,0.02055549994111061,0.14337189383247545,0.5710722804069519
3,390,2,0.01,3,0.9797646999359131,0.019746629521250725,0.1405227010886523,0.5906942486763
3,390,2,0.01,4,0.9934671521186829,0.006375108379870653,0.07984427581154865,0.3244342803955078
3,390,2,0.01,5,0.9858006238937378,0.01385649386793375,0.11771360952724944,0.3874722719192505
3,390,2,0.01,6,0.9877070188522339,0.01199614442884922,0.10952691189314716,0.40380769968032837
3,390,2,0.01,7,0.994905948638916,0.004971014801412821,0.07050542391485085,0.30444812774658203
3,390,2,0.01,8,0.9209960103034973,0.07709619402885437,0.2776620140185805,0.9752035140991211
3,390,2,0.01,9,0.9838243126869202,0.01578509248793125,0.1256387380067599,0.45620083808898926
3,390,2,0.01,10,0.9935208559036255,0.006322706118226051,0.07951544578398621,0.2722179591655731
3,390,2,0.01,11,0.9915723204612732,0.008224142715334892,0.0906870592495693,0.3316182792186737
3,390,2,0.01,12,0.9902667999267578,0.009498132392764091,0.09745836235420792,0.35910770297050476
3,390,2,0.01,13,0.9963975548744202,0.003515435615554452,0.05929110907677855,0.22303250432014465
3,390,2,0.01,14,0.974900484085083,0.024493413046002388,0.1565037157578132,0.5571017861366272
3,390,2,0.01,15,0.9930534958839417,0.006778756622225046,0.0823332048582165,0.35209545493125916
3,390,2,0.01,16,0.9951357841491699,0.004746728111058474,0.0688965028942578,0.2681087255477905
3,390,2,0.01,17,0.996636152267456,0.003282618010416627,0.057294135916484745,0.1974637806415558
3,390,2,0.01,18,0.986521303653717,0.013153192587196827,0.11468736890868508,0.45270484685897827
3,390,2,0.01,19,0.9954155087471008,0.004473760724067688,0.06688617737670234,0.28731754422187805
3,390,2,0.01,20,0.9943505525588989,0.005513009615242481,0.07424964387283269,0.231617733836174
3,390,2,0.01,21,0.9964264631271362,0.0034872533287853003,0.05905297053311798,0.21992214024066925
3,390,2,0.01,22,0.9955211877822876,0.004370632581412792,0.06611075995186254,0.2490488886833191
3,390,2,0.01,23,0.9964644908905029,0.0034501422196626663,0.05873791126404365,0.21586208045482635
3,390,2,0.01,24,0.9965341091156006,0.003382198978215456,0.058156676127642096,0.22993072867393494
3,390,2,0.01,25,0.9957388639450073,0.004158221185207367,0.06448427083566478,0.24136455357074738
3,390,2,0.01,26,0.9940942525863647,0.0057631307281553745,0.07591528652488493,0.21745392680168152
3,390,2,0.01,27,0.9959216117858887,0.003979878965765238,0.06308628191425801,0.2968546450138092
3,390,2,0.01,28,0.9857088327407837,0.013946043327450752,0.11809336699176103,0.2704184651374817
3,390,2,0.01,29,0.9904500842094421,0.009319285862147808,0.09653644836095747,0.3489115834236145
