epoch,mape
1,1.17717707157135
2,0.9927799105644226
3,1.7377429008483887
4,0.9266151189804077
5,1.877467155456543
6,0.38947755098342896
7,0.5072739124298096
8,0.9824120402336121
9,1.7993587255477905
10,0.9287440180778503
11,1.3660000562667847
12,0.4251430332660675
13,1.9551582336425781
14,0.6829886436462402
15,1.8277891874313354
16,0.9271520972251892
17,1.2357770204544067
18,0.5276350378990173
19,0.5287443995475769
20,0.4702727794647217
21,0.3880753517150879
22,0.3151525557041168
23,0.8403384685516357
24,0.7680200338363647
25,0.6583250761032104
26,0.6714208722114563
27,1.0013277530670166
28,0.8994848132133484
29,0.7059764266014099
30,0.798317551612854
31,0.37683671712875366
32,1.015784740447998
33,0.405363529920578
34,0.550066351890564
35,0.33990219235420227
36,0.6268776059150696
37,0.5313673615455627
38,0.32225531339645386
39,0.7127300500869751
40,0.5438846945762634
41,0.6271784901618958
42,1.460375428199768
43,0.8826565146446228
44,0.535176157951355
45,0.4660155475139618
46,0.8279855251312256
47,0.40657976269721985
48,1.0443044900894165
49,0.8743127584457397
50,0.44854041934013367
51,1.3369625806808472
52,0.6369069814682007
53,0.6895567178726196
54,0.6037660837173462
55,0.751361608505249
56,0.5573735237121582
57,0.5115942358970642
58,0.4492845833301544
59,0.6202954053878784
60,1.1636605262756348
61,0.9961896538734436
62,0.3185640573501587
63,0.7041624784469604
64,0.4358244240283966
65,1.261286735534668
66,1.191538691520691
67,0.7767281532287598
68,0.29246070981025696
69,0.6574885845184326
70,0.8069295287132263
71,0.27549034357070923
72,0.6993899941444397
73,0.31555354595184326
74,0.6208467483520508
75,0.4788941442966461
76,0.8708295226097107
77,1.257448434829712
78,0.40416184067726135
79,0.3188362717628479
80,2.0170772075653076
81,0.22038456797599792
82,0.5110352635383606
83,0.7082306146621704
84,0.3463955521583557
85,0.6918293833732605
86,0.6572638154029846
87,1.1316546201705933
88,0.4820847809314728
89,0.9845027923583984
90,1.247300624847412
91,0.41422146558761597
92,0.8196377754211426
93,0.6317681074142456
94,0.47509416937828064
95,0.8751381039619446
96,0.61953204870224
97,0.9871805310249329
98,0.3642236888408661
99,0.617118239402771
100,0.41995975375175476
