epoch,rmse_mean,rmse_std
1,0.11842082735700774,0.038450809958454575
2,0.11170139636404695,0.049832714399057385
3,0.08527161019119722,0.019143762744635157
4,0.08124459130227737,0.017555510172142685
5,0.08245429146198498,0.029221363318556536
6,0.08038680956926507,0.028533044649138826
7,0.07445129752716842,0.026327932528570474
8,0.09730516996880029,0.05841376640797669
9,0.09507188427961148,0.08111239184187095
10,0.07260392249810141,0.023185992112990515
11,0.06974228764766748,0.023395244870184333
12,0.06644693382770125,0.010245020414705612
13,0.07377545213215647,0.031966853313454814
14,0.07933777597674428,0.0403096859648326
15,0.07095762609420835,0.03189004367203475
16,0.069435105421194,0.01903609284600977
17,0.06288520575737551,0.011837325267441754
18,0.07081016504203429,0.025905607693809545
19,0.06511591625995444,0.017801037520716725
20,0.06341390125404459,0.012679298188596491
21,0.07790695866331424,0.05502966267316893
22,0.061227715951303927,0.012806113346716563
23,0.06477545966372454,0.01933883060522354
24,0.06267971033025127,0.020517262909719638
25,0.06818080954311619,0.02825775010135653
26,0.07260541581052476,0.04974317208999344
27,0.060125844908545625,0.014436757908678327
28,0.07457841441223705,0.050700365988142246
29,0.06059630087244346,0.011902879749872667
30,0.061355397345671484,0.011694113366376487
31,0.05766699457405973,0.011840459511113816
32,0.06274136877047591,0.018773548716849994
33,0.059178577369566325,0.011867053370491642
34,0.06774356986150426,0.024580953791080898
35,0.05959513068669142,0.013201000315026737
36,0.06051431863688244,0.01390949821872615
37,0.059410458505998805,0.02221944683893291
38,0.05682575816154678,0.012031518964518494
39,0.0649477949493095,0.035649081609700206
40,0.07347673020397523,0.040089798748393544
41,0.05590388401754535,0.011106085572481035
42,0.06861470483209359,0.03354526222681734
43,0.060338667525269514,0.026757949242513648
44,0.06200601591307995,0.03136495972788772
45,0.06401274740615943,0.02622928569355309
46,0.057446833792314606,0.014438649258311741
47,0.05885057082631464,0.015347624092529715
48,0.0745334547553172,0.045329869429775564
49,0.05714245613928728,0.014059534488114613
50,0.06057159835546534,0.018428124244873362
51,0.054898797352235164,0.01600776173200358
52,0.05945797080827984,0.030515384887507935
53,0.05540449253259018,0.02356901936324178
54,0.060501408156005194,0.022139434684766642
55,0.0648875645403972,0.04288019857005596
56,0.06076746068560946,0.016752962215814342
57,0.0588588199131838,0.01946373279198302
58,0.056463782351021646,0.020209463072862595
59,0.06113280633726015,0.03042005741057072
60,0.05728059405516349,0.01963582688928996
61,0.06415388583940301,0.03790598326061303
62,0.06711122188794838,0.04299172722449819
63,0.05651439244097746,0.022178837679593843
64,0.05511510668772802,0.011296205823781403
65,0.06402354929280522,0.024130990385033683
66,0.05920231758589177,0.02464090113717057
67,0.06027833314683699,0.02138949223401612
68,0.05509819560327526,0.021029168826858333
69,0.05465799594083852,0.0140934219665689
70,0.05287896815333625,0.011522905515322597
71,0.059009374691990295,0.018848028020935957
72,0.052673705378870866,0.012286960317029428
73,0.058671549074826905,0.0214366889223196
74,0.05847914164116567,0.0191830761440753
75,0.06543411664702439,0.04209587642073366
76,0.05797525079805717,0.021029077757077037
77,0.05939718695205802,0.03426574961870717
78,0.05578973723241887,0.024430589290484514
79,0.056526184657120095,0.021037293204074364
80,0.06118615884787957,0.033534764320071984
81,0.05599205863824473,0.0194938580238862
82,0.0561268134484196,0.011340323882250281
83,0.05868603751257871,0.023474687276779267
84,0.05690239649345214,0.017222025995613757
85,0.06002123623095927,0.03706447702579981
86,0.056963366692827574,0.015054048654434639
87,0.055527100880580015,0.02491230019710429
88,0.04973953859556336,0.00776483444384637
89,0.056550458187604145,0.02120836080460652
90,0.05261234490678614,0.008716663308779541
91,0.06282300744418393,0.03537510365088845
92,0.04969782596192063,0.010477035972691527
93,0.05300909160037665,0.015033065354163247
94,0.04878442712853821,0.00760607572921456
95,0.05624777952810902,0.013595585749198516
96,0.048232523181139846,0.0061566905001426845
97,0.06062982572395018,0.03466749710946497
98,0.05428303356791846,0.02046536423050926
99,0.04997710543414248,0.01116559843401182
100,0.050403779901356936,0.00960903450664763
