epoch,rmse_mean,rmse_std
1,0.10487480286104732,0.004578703197535223
2,0.12114864860750545,0.0546394806091601
3,0.07665440442027284,0.003636684236540426
4,0.09037263367344213,0.03044088883182991
5,0.0686110522229703,0.004808351464697861
6,0.07786684951361927,0.02281971614124701
7,0.09813991550100382,0.03682137317710193
8,0.1412922743207373,0.12038693025629335
9,0.06691111329423884,0.011309961240963113
10,0.06843287908706167,0.005948080836162022
11,0.06445083933623162,0.00546146211685771
12,0.05783085555927978,0.0033149131708050277
13,0.06024019008651099,0.002191319594534322
14,0.1162503085746544,0.05330938010473808
15,0.062030187988375146,0.007151260725271847
16,0.0691051506638339,0.0209756565450106
17,0.05260495553625477,0.0045448493650320386
18,0.06646312207715444,0.012439566552211201
19,0.06032534318160236,0.005867282596109389
20,0.05881697162754246,0.006786548930740292
21,0.06619061438496263,0.01287074614812329
22,0.0640985828651474,0.015182627088505188
23,0.07646521744973972,0.03181980594271572
24,0.05354584797238114,0.005457521215547279
25,0.05766566927549907,0.011237221975940412
26,0.05754797148541406,0.007070363849290843
27,0.05524670769090373,0.008644028002118324
28,0.08769360553958672,0.02769100383368399
29,0.055448660402388834,0.004485178904429594
30,0.054900106805927065,0.003931456000463337
31,0.057119979951743276,0.005545023622086313
32,0.059433121384298924,0.013413706341113297
33,0.05980893093831095,0.009322270117906071
34,0.061969070032875447,0.014430925936700817
35,0.053402399099621134,0.0022363398942324827
36,0.05400917434588444,0.0018758025838734491
37,0.05102234036368898,0.004818115875042217
38,0.0735471119944946,0.020684538082249966
39,0.05321983773184597,0.004890502205059846
40,0.09493673725951647,0.05489828502252337
41,0.04823137083209031,0.0020473567869842154
42,0.052785461868216824,0.006006707431752469
43,0.08066970655954331,0.041729459723579734
44,0.05017079353879757,0.0018119102123184414
45,0.06189177839954071,0.01139373005819791
46,0.07047141467669954,0.03820367271948468
47,0.06256222047636276,0.011445734629668101
48,0.05919225387252724,0.011493293796188202
49,0.05124432676661406,0.003941928066620969
50,0.07498951633974132,0.033876692331065286
51,0.060778024564227526,0.017616394810367617
52,0.0866779826286614,0.03323457462212716
53,0.0927012152525722,0.06124338638304221
54,0.07114688513152047,0.029671244441901654
55,0.059598004537320025,0.01654800407944385
56,0.05060659131973334,0.005292873983133225
57,0.05589758554960917,0.012938821823298688
58,0.05522647668186624,0.007795300622841696
59,0.05939580973835208,0.014469590055624438
60,0.048379594145444044,0.0038248853675245716
61,0.05312402274699507,0.006221113202731967
62,0.05837841201896366,0.027920447606267412
63,0.052219223505114806,0.004353470781858211
64,0.05435420711261625,0.013912492202082852
65,0.047471562167871593,0.005236840484069968
66,0.04948486314024751,0.004122919957567489
67,0.06321592160201991,0.03678641366528921
68,0.044643509889858074,0.003759940305117244
69,0.05148310476815042,0.012136057793385759
70,0.05187732812109757,0.007719597029824024
71,0.06289847235899781,0.013673770086572464
72,0.043979793894092165,0.003870716092747076
73,0.07405956088004872,0.029929668103219367
74,0.045661193564730744,0.004443918016626369
75,0.058439529135839274,0.009030299759727379
76,0.0489035354196998,0.003950270426185812
77,0.08334973821798004,0.0616651753740376
78,0.04822834124552268,0.0062910701442951715
79,0.051265356134836765,0.0066484301793762095
80,0.04808321372236536,0.003821780340153613
81,0.047671698344760254,0.0059010269529245615
82,0.05376440387130475,0.00937659116650888
83,0.044633039158281734,0.0026723253362404913
84,0.08042342930223706,0.04866996087417758
85,0.07773224588573263,0.020125113881700817
86,0.04869876420252582,0.00517804602607264
87,0.044862709600356314,0.0033722345387651458
88,0.04467988675652944,0.003487290724581059
89,0.06412897263627891,0.025804529425530177
90,0.05408797524526228,0.011314969417184297
91,0.04318953822988755,0.005625854094989057
92,0.05338663758654282,0.006216918073927053
93,0.054487686746471226,0.02108404860425776
94,0.043762654650041796,0.003732762116955643
95,0.048336013642311604,0.005141223302101939
96,0.04270925643723931,0.0015384094976167726
97,0.049601951999829,0.007077653571446594
98,0.04109794891178971,0.0014589333492404848
99,0.05210461169563192,0.011724516153168814
100,0.05108999580764978,0.011477994307402498
