epoch,mape
1,1.5491451025009155
2,1.0552303791046143
3,0.7257636785507202
4,0.9213446378707886
5,0.5077123045921326
6,0.5275021195411682
7,0.6212928891181946
8,0.45264932513237
9,0.40072157979011536
10,0.6016116142272949
11,0.43394705653190613
12,0.815045952796936
13,0.4040277898311615
14,1.1886566877365112
15,0.6248071789741516
16,0.39138442277908325
17,0.7452808618545532
18,0.3887763023376465
19,0.4346398413181305
20,0.5784270167350769
21,0.7286977171897888
22,0.40690281987190247
23,0.6289232969284058
24,0.5621523261070251
25,0.4295355975627899
26,0.5182731747627258
27,0.860789954662323
28,0.4162634015083313
29,0.5992082357406616
30,0.5950154066085815
31,0.5148701667785645
32,0.7108938694000244
33,0.5307750701904297
34,1.3067649602890015
35,1.0042294263839722
36,0.8405340313911438
37,1.1820917129516602
38,0.4030880630016327
39,1.2644407749176025
40,0.3431793451309204
41,1.0573110580444336
42,0.8291728496551514
43,0.7381879687309265
44,0.5356295108795166
45,1.6269135475158691
46,0.43056800961494446
47,0.8665069341659546
48,0.5178446769714355
49,1.0158898830413818
50,0.49272218346595764
51,0.4677239656448364
52,0.32568031549453735
53,0.8180975914001465
54,0.9221019148826599
55,0.7831817269325256
56,0.5251230597496033
57,1.025681495666504
58,0.7323066592216492
59,0.369751900434494
60,1.223756194114685
61,1.0987052917480469
62,0.5811681747436523
63,0.5488252639770508
64,0.5304688811302185
65,0.6963638663291931
66,0.6513198614120483
67,0.7981346845626831
68,0.769601047039032
69,0.9262732267379761
70,0.8271881937980652
71,0.866960346698761
72,1.1602363586425781
73,1.5189768075942993
74,0.610146701335907
75,0.8229467272758484
76,0.7409916520118713
77,0.2970832586288452
78,0.4979993999004364
79,0.42807507514953613
80,1.014058232307434
81,0.9943065047264099
82,0.4543777108192444
83,0.858383059501648
84,0.9302774667739868
85,0.4700022339820862
86,0.7347034811973572
87,0.8048434257507324
88,0.6817161440849304
89,0.8644382357597351
90,0.6753832101821899
91,1.0499458312988281
92,0.6687673330307007
93,0.5818957686424255
94,0.3297351896762848
95,0.4618125855922699
96,0.4830353856086731
97,0.8907886743545532
98,0.8232118487358093
99,0.6322860717773438
100,0.39570721983909607
