epoch,rmse
1,0.3190715990627865
2,0.30454185868599615
3,0.3013805388919041
4,0.29794500167297927
5,0.2940951500906839
6,0.29611890278372693
7,0.2896581132421222
8,0.2899841616268165
9,0.2935290256230365
10,0.2897090382886766
11,0.2878573787959368
12,0.2945969035387625
13,0.29241100626382843
14,0.29079881054442797
15,0.29059719239786663
16,0.2892543439637835
17,0.2871654870871016
18,0.2905798471917402
19,0.29130839016300136
20,0.28980169633822356
21,0.2862758734516427
22,0.28719089933589764
23,0.2886576911012301
24,0.2934432827843858
25,0.291961374857863
26,0.2846539659147792
27,0.28644670838552105
28,0.2845352151207948
29,0.2858728914279011
30,0.2822359340920114
31,0.2852055885794966
32,0.2854993532769716
33,0.2831261892062174
34,0.28379922154221016
35,0.2924778322027777
36,0.2807580831541107
37,0.2839141207849489
38,0.28381645611255213
39,0.28306392010825077
40,0.2836495662438438
41,0.2831467934193315
42,0.2857294722548596
43,0.28167566565569285
44,0.28240409467979993
45,0.2893919613730463
46,0.2790786450789507
47,0.2782396166081664
48,0.28516046965102876
49,0.27901164075193524
50,0.27779185670035866
51,0.28110199583807965
52,0.2829616042930035
53,0.28267100097983333
54,0.28265571305290915
55,0.2809911039639474
56,0.29408012669725564
57,0.2820000713158916
58,0.2830115229203465
59,0.2759333869005432
60,0.274899918052582
61,0.274773250644305
62,0.2784189149966931
63,0.276855347648473
64,0.2735989230378744
65,0.28622229417042866
66,0.2793943728486845
67,0.28142755255167207
68,0.27087894691369613
69,0.27895017593218924
70,0.26396537269824366
71,0.2685458650006792
72,0.2680913361177137
73,0.2642768700741814
74,0.25893350564784046
75,0.2564385825070863
76,0.259421098588125
77,0.25706967353596477
78,0.25055431960357427
79,0.24656007121283516
80,0.24038152917384673
81,0.23929783233391302
82,0.237825685165659
83,0.23382003566260715
84,0.23158481272896045
85,0.22820269522255895
86,0.22863125117355568
87,0.23225126496033138
88,0.2216040780610375
89,0.21466232789404285
90,0.21253557959186314
91,0.20701292244742725
92,0.20414397606652188
93,0.20349148554059718
94,0.20428496885890132
95,0.21124020684978212
96,0.19170225377140973
97,0.1978805607353547
98,0.18517179222707014
99,0.20644005450262873
100,0.17962055410445885
