epoch,rmse
1,0.1067953566169098
2,0.07902022288747335
3,0.06681254158562917
4,0.06574732627776331
5,0.0616210681322773
6,0.05173542780224012
7,0.05266221504708733
8,0.04344607198948612
9,0.04759746594130736
10,0.05011147555732382
11,0.04358933299300651
12,0.044355331392969995
13,0.04292460498496491
14,0.046497659027293345
15,0.05186228285306384
16,0.0379521652413835
17,0.03934166218828744
18,0.04063955823307827
19,0.03910947448824117
20,0.038410807896349534
21,0.03930798226193346
22,0.04163539058473764
23,0.038577942728807095
24,0.04472218839837318
25,0.04710698588640959
26,0.04164190211448956
27,0.06523104305095617
28,0.04212064970962778
29,0.04307518045741299
30,0.05117257578202505
31,0.0455802020425841
32,0.043663542812914534
33,0.05114834404594958
34,0.060385165072589224
35,0.04805347360486498
36,0.04439330108119683
37,0.03512544408128049
38,0.04970113891721595
39,0.035796727262077194
40,0.05074902575772146
41,0.051597046387373745
42,0.03168279676372082
43,0.032599657381847565
44,0.034799929099826
45,0.04022403475375755
46,0.030485294432170608
47,0.03050329350895243
48,0.03977464088896578
49,0.03689162938866476
50,0.031796504681654465
51,0.034919494568044024
52,0.03732933714239059
53,0.02861674018530312
54,0.030868293621760794
55,0.034304472792076664
56,0.023593949153672248
57,0.040356880781036206
58,0.05520518540608651
59,0.03164583092706875
60,0.027722185858011457
61,0.034711486407564836
62,0.03483547957430135
63,0.030796288940992515
64,0.026297917592844982
65,0.027675924950242084
66,0.032338302690318566
67,0.021039372711580757
68,0.025234560052367377
69,0.02540906365000577
70,0.019537257969201655
71,0.021931280810725044
72,0.02452900412895334
73,0.02600344905828133
74,0.01872944257478922
75,0.016800738357494956
76,0.021930917196957046
77,0.02328759924106138
78,0.015840727789359185
79,0.02606267392212825
80,0.018013153172467527
81,0.01436677587991939
82,0.014821246187434982
83,0.01593922854760674
84,0.019047578382109943
85,0.029894105796822088
86,0.034588009674196535
87,0.022887161232049556
88,0.015528062006844342
89,0.014324899851345847
90,0.02298175124090114
91,0.01685714678517238
92,0.017762952570326628
93,0.031210006700286026
94,0.01881769784522805
95,0.04046850500575769
96,0.020354947941857254
97,0.015614255828417111
98,0.0196446249959711
99,0.037571405560455115
100,0.014608369606371366
