seed,max_neurons,layers,lr,unlock_layers,epoch,Jou_score,Jou_mse,Jou_rmse,Jou_mape
1,360,2,0.01,4,74,0.9986859560012817,0.001336221001110971,0.03655435680067386,0.1492622196674347
1,360,2,0.01,4,75,0.9994553923606873,0.0005538048571906984,0.023533058815009545,0.12996166944503784
1,360,2,0.01,4,76,0.9993867874145508,0.0006235336768440902,0.02497065631584581,0.12151428312063217
1,360,2,0.01,4,77,0.9991658329963684,0.0008482440607622266,0.029124629796140354,0.10683315992355347
1,360,2,0.01,4,78,0.9990323781967163,0.0009839411359280348,0.03136783600964585,0.13446404039859772
1,360,2,0.01,4,79,0.9991756081581116,0.000838299049064517,0.02895339443078336,0.10825572907924652
1,360,2,0.01,4,80,0.9994022846221924,0.0006078233127482235,0.02465407294440867,0.11451593786478043
1,360,2,0.01,4,81,0.999439001083374,0.0005704339710064232,0.023883759565998464,0.12119089812040329
1,360,2,0.01,4,82,0.9994563460350037,0.0005528413457795978,0.02351257845876538,0.11046089977025986
1,360,2,0.01,4,83,0.9992372393608093,0.0007756013073958457,0.02784961951976805,0.1518455445766449
1,360,2,0.01,4,84,0.9994274973869324,0.0005821425002068281,0.02412762939467589,0.16436439752578735
1,360,2,0.01,4,85,0.9993662238121033,0.0006444680038839579,0.025386374374533238,0.16722097992897034
1,360,2,0.01,4,86,0.9993278384208679,0.000683483318425715,0.026143513888261367,0.11382065713405609
1,360,2,0.01,4,87,0.999199628829956,0.0008138635894283652,0.028528294541180783,0.192686527967453
1,360,2,0.01,4,88,0.9988036751747131,0.0012164878426119685,0.03487818577007652,0.1758793741464615
1,360,2,0.01,4,89,0.9994269609451294,0.0005827085697092116,0.024139357276224477,0.13597486913204193
1,360,2,0.01,4,90,0.999534547328949,0.0004733320092782378,0.021756194733414155,0.08621522039175034
1,360,2,0.01,4,91,0.9993063807487488,0.000705342274159193,0.02655828070789209,0.11555742472410202
1,360,2,0.01,4,92,0.9993528723716736,0.0006580621702596545,0.02565272247266661,0.16318634152412415
1,360,2,0.01,4,93,0.999445378780365,0.0005640009767375886,0.02374870473810285,0.10359077900648117
1,360,2,0.01,4,94,0.9994056224822998,0.0006044143810868263,0.02458484047308069,0.12478341162204742
1,360,2,0.01,4,95,0.9985964894294739,0.0014271882828325033,0.03777814557164636,0.13092738389968872
1,360,2,0.01,4,96,0.9992725849151611,0.0007396742585115135,0.027196953110808452,0.12549340724945068
1,360,2,0.01,4,97,0.9992730617523193,0.0007392229745164514,0.027188655253918892,0.13159500062465668
1,360,2,0.01,4,98,0.9988247752189636,0.0011950808111578226,0.03456994086135848,0.14620846509933472
1,360,2,0.01,4,99,0.9992697834968567,0.0007425275980494916,0.027249359589713144,0.15682071447372437
1,360,2,0.01,4,100,0.9995147585868835,0.0004934411845169961,0.022213536065133713,0.11888475716114044
2,360,2,0.01,4,1,0.993454098701477,0.00665631890296936,0.08158626663213216,0.5789167881011963
2,360,2,0.01,4,2,0.9946187734603882,0.00547201419249177,0.07397306396582319,0.3945957124233246
2,360,2,0.01,4,3,0.9965188503265381,0.003539854660630226,0.05949667772767002,0.396487295627594
2,360,2,0.01,4,4,0.9972398281097412,0.0028067452367395163,0.05297872437818332,0.31923142075538635
2,360,2,0.01,4,5,0.9977348446846008,0.002303394256159663,0.047993689753546384,0.28028643131256104
2,360,2,0.01,4,6,0.998239278793335,0.0017904177075251937,0.042313327776543334,0.25330719351768494
2,360,2,0.01,4,7,0.9981498122215271,0.0018813800998032093,0.04337487867191341,0.22684313356876373
2,360,2,0.01,4,8,0.9981949329376221,0.0018355108331888914,0.04284286210314259,0.26976922154426575
2,360,2,0.01,4,9,0.9986262917518616,0.0013968789717182517,0.037374844102929065,0.16576029360294342
2,360,2,0.01,4,10,0.9987122416496277,0.0013094536261633039,0.03618637348731293,0.18186189234256744
2,360,2,0.01,4,11,0.9986426830291748,0.0013802123721688986,0.03715120956535465,0.18312475085258484
2,360,2,0.01,4,12,0.9983287453651428,0.0016994512407109141,0.04122440103519897,0.20466434955596924
2,360,2,0.01,4,13,0.9984561800956726,0.0015698480419814587,0.03962130792870749,0.13772369921207428
2,360,2,0.01,4,14,0.9989473223686218,0.001070417813025415,0.03271724030271219,0.1898072510957718
2,360,2,0.01,4,15,0.9986674785614014,0.0013550067087635398,0.03681041576461124,0.1362464874982834
2,360,2,0.01,4,16,0.9977526068687439,0.002285295631736517,0.047804765784767916,0.2758784890174866
2,360,2,0.01,4,17,0.9983853697776794,0.0016418901504948735,0.040520243712185065,0.14011052250862122
2,360,2,0.01,4,18,0.9988378882408142,0.0011817187769338489,0.034376136736606236,0.1579436957836151
2,360,2,0.01,4,19,0.9974290132522583,0.0026143365539610386,0.051130583352442194,0.21365021169185638
2,360,2,0.01,4,20,0.9992058873176575,0.0008075025980360806,0.02841659019017026,0.13490065932273865
2,360,2,0.01,4,21,0.9989117383956909,0.0011066185543313622,0.033265876725728456,0.15367108583450317
2,360,2,0.01,4,22,0.9990689158439636,0.0009467621566727757,0.030769500429366346,0.15951737761497498
2,360,2,0.01,4,23,0.9985294342041016,0.00149537343531847,0.038670058641259775,0.22749373316764832
2,360,2,0.01,4,24,0.9989557266235352,0.0010618690866976976,0.03258633282064273,0.14456486701965332
2,360,2,0.01,4,25,0.9992895722389221,0.0007224168512038887,0.02687781336351394,0.1554451733827591
2,360,2,0.01,4,26,0.9991747140884399,0.0008392103482037783,0.028969127501596907,0.11039678752422333
2,360,2,0.01,4,27,0.999036431312561,0.0009798392420634627,0.031302383967734194,0.2175673395395279
2,360,2,0.01,4,28,0.999149739742279,0.0008646174683235586,0.02940437838696065,0.12772640585899353
2,360,2,0.01,4,29,0.9993242025375366,0.000687170191667974,0.026213931251683215,0.13108913600444794
2,360,2,0.01,4,30,0.9993444085121155,0.0006666224799118936,0.02581903328771032,0.13653947412967682
2,360,2,0.01,4,31,0.9992783665657043,0.00073380081448704,0.027088758083142903,0.10974634438753128
2,360,2,0.01,4,32,0.9994063973426819,0.0006035894039086998,0.024568056575738743,0.10234588384628296
2,360,2,0.01,4,33,0.9992483258247375,0.0007643559365533292,0.027646987838701873,0.14240820705890656
2,360,2,0.01,4,34,0.9990125894546509,0.0010040864581242204,0.03168732330324258,0.1538519710302353
2,360,2,0.01,4,35,0.9984715580940247,0.0015542326727882028,0.03942375772029098,0.25898751616477966
2,360,2,0.01,4,36,0.998818039894104,0.0012018943671137094,0.03466834820284505,0.15773698687553406
2,360,2,0.01,4,37,0.9992857575416565,0.0007262745057232678,0.026949480620658866,0.13003672659397125
2,360,2,0.01,4,38,0.999192476272583,0.0008211300009861588,0.028655366006843444,0.11549936980009079
2,360,2,0.01,4,39,0.9992371201515198,0.000775762542616576,0.02785251411662107,0.13607339560985565
2,360,2,0.01,4,40,0.9993658661842346,0.0006448023486882448,0.025392958643849377,0.12643872201442719
2,360,2,0.01,4,41,0.9990028142929077,0.0010140242520719767,0.03184374745647843,0.19374588131904602
2,360,2,0.01,4,42,0.9991671442985535,0.0008469281601719558,0.029102030172686505,0.13791698217391968
2,360,2,0.01,4,43,0.9991896748542786,0.0008239922462962568,0.028705265131962407,0.14960414171218872
2,360,2,0.01,4,44,0.9994001388549805,0.0006099931197240949,0.02469803878294985,0.10933488607406616
2,360,2,0.01,4,45,0.9992489814758301,0.0007636871305294335,0.027634889732536177,0.128526508808136
2,360,2,0.01,4,46,0.9989000558853149,0.0011185151524841785,0.033444209550895034,0.1689305305480957
2,360,2,0.01,4,47,0.9991657733917236,0.0008483247947879136,0.029126015772637244,0.12359511107206345
2,360,2,0.01,4,48,0.9992263317108154,0.000786694698035717,0.02804807833053304,0.10763300955295563
2,360,2,0.01,4,49,0.9992656111717224,0.000746792764402926,0.027327509297462988,0.10946878790855408
2,360,2,0.01,4,50,0.9981824159622192,0.0018482430605217814,0.042991197477178764,0.18080279231071472
2,360,2,0.01,4,51,0.9992212057113647,0.0007919591735117137,0.02814176919654686,0.16607698798179626
2,360,2,0.01,4,52,0.9990769028663635,0.0009386836318299174,0.030637944314687915,0.15647892653942108
2,360,2,0.01,4,53,0.9991282224655151,0.0008864944102242589,0.029774055992159664,0.13318683207035065
2,360,2,0.01,4,54,0.999302327632904,0.0007094177999533713,0.02663489815924535,0.14974187314510345
2,360,2,0.01,4,55,0.9994765520095825,0.0005322721553966403,0.023071024151446774,0.10612720251083374
2,360,2,0.01,4,56,0.9993688464164734,0.0006417997647076845,0.025333767282180605,0.13292884826660156
2,360,2,0.01,4,57,0.999369204044342,0.0006414104718714952,0.025326082837096923,0.11039003729820251
2,360,2,0.01,4,58,0.9991412162780762,0.0008732576970942318,0.029550933946226335,0.11663349717855453
2,360,2,0.01,4,59,0.9992709159851074,0.0007413865532726049,0.027228414446541043,0.10370437800884247
2,360,2,0.01,4,60,0.9991324543952942,0.0008821888477541506,0.029701664056987626,0.15212450921535492
2,360,2,0.01,4,61,0.9992939233779907,0.0007179772946983576,0.026795098333433253,0.10495249927043915
2,360,2,0.01,4,62,0.9991685152053833,0.0008455130155198276,0.029077706503777556,0.13122761249542236
2,360,2,0.01,4,63,0.9989151358604431,0.001103137736208737,0.03321351737182825,0.11965172737836838
2,360,2,0.01,4,64,0.9992197155952454,0.0007934572640806437,0.028168373472400633,0.1875353753566742
2,360,2,0.01,4,65,0.9990622401237488,0.0009535760618746281,0.030880026908580053,0.1324593722820282
2,360,2,0.01,4,66,0.9989175200462341,0.0011007155990228057,0.03317703421077305,0.11424468457698822
2,360,2,0.01,4,67,0.9994549751281738,0.0005542313447222114,0.023542118526636707,0.11873135715723038
2,360,2,0.01,4,68,0.9990054965019226,0.0010113086318597198,0.03180107909898216,0.15488605201244354
2,360,2,0.01,4,69,0.999383807182312,0.0006265811971388757,0.025031603966563464,0.14415954053401947
2,360,2,0.01,4,70,0.9994891285896301,0.0005195201956667006,0.022792985668110718,0.08522530645132065
2,360,2,0.01,4,71,0.9994858503341675,0.0005227953079156578,0.022864717534132314,0.09945099800825119
2,360,2,0.01,4,72,0.9994628429412842,0.0005462063127197325,0.023371057158796487,0.10250148922204971
2,360,2,0.01,4,73,0.9994465708732605,0.0005627883365377784,0.02372316034043058,0.09166715294122696
2,360,2,0.01,4,74,0.9994314312934875,0.0005781861837022007,0.024045502359114908,0.12002940475940704
2,360,2,0.01,4,75,0.9993250370025635,0.0006863725720904768,0.026198713176232086,0.11214342713356018
2,360,2,0.01,4,76,0.9994865655899048,0.000522086804267019,0.022849218898400424,0.11175677925348282
2,360,2,0.01,4,77,0.9994092583656311,0.0006006921175867319,0.02450902114705383,0.10254717618227005
2,360,2,0.01,4,78,0.9993007183074951,0.000711086904630065,0.026666212791284498,0.14645637571811676
2,360,2,0.01,4,79,0.9995846152305603,0.0004223780706524849,0.020551838619755774,0.09492204338312149
2,360,2,0.01,4,80,0.9992309212684631,0.0007820496102795005,0.02796514992413773,0.15275493264198303
2,360,2,0.01,4,81,0.9993003606796265,0.000711429922375828,0.026672643708035917,0.11985143274068832
2,360,2,0.01,4,82,0.9994677305221558,0.0005412747850641608,0.02326531291567257,0.13553549349308014
2,360,2,0.01,4,83,0.9993286728858948,0.000682628306094557,0.02612715648696882,0.15089088678359985
2,360,2,0.01,4,84,0.9994649887084961,0.0005440424429252744,0.023324717424339236,0.11800970137119293
2,360,2,0.01,4,85,0.9995349645614624,0.00047288916539400816,0.021746014931338757,0.1207369714975357
2,360,2,0.01,4,86,0.9993150234222412,0.0006965204374864697,0.026391673639359625,0.09963900595903397
2,360,2,0.01,4,87,0.9993575811386108,0.0006532297120429575,0.025558358946594313,0.09743840247392654
2,360,2,0.01,4,88,0.9994867444038391,0.0005218873848207295,0.022844854668409024,0.1257699728012085
2,360,2,0.01,4,89,0.9992322325706482,0.0007807016372680664,0.02794103858606667,0.10987073928117752
2,360,2,0.01,4,90,0.9994316101074219,0.0005780044593848288,0.024041723303141745,0.1140957772731781
2,360,2,0.01,4,91,0.998810887336731,0.0012091526295989752,0.03477287203552469,0.1317681521177292
2,360,2,0.01,4,92,0.9994005560874939,0.0006095815915614367,0.024689706186211222,0.15826290845870972
2,360,2,0.01,4,93,0.9993152618408203,0.0006962727638892829,0.026386980954426806,0.12663668394088745
2,360,2,0.01,4,94,0.9994179010391235,0.0005919307586736977,0.024329627179093757,0.10261690616607666
2,360,2,0.01,4,95,0.9995861053466797,0.0004208841419313103,0.020515461046033315,0.0819895938038826
2,360,2,0.01,4,96,0.999212920665741,0.000800386187620461,0.02829109732089692,0.13092313706874847
2,360,2,0.01,4,97,0.998622715473175,0.0014005450066179037,0.037423856116358505,0.12694835662841797
2,360,2,0.01,4,98,0.9989094138145447,0.001108971075154841,0.03330121732241692,0.19527195394039154
2,360,2,0.01,4,99,0.9991589784622192,0.0008552246727049351,0.029244224604269047,0.1336037814617157
2,360,2,0.01,4,100,0.9995079636573792,0.0005003617843613029,0.0223687680564063,0.1293402910232544
3,360,2,0.01,4,1,0.9899861812591553,0.010182776488363743,0.10090974426864703,0.4949215054512024
3,360,2,0.01,4,2,0.9945709705352783,0.005520628299564123,0.07430093067764443,0.47535577416419983
3,360,2,0.01,4,3,0.9938054084777832,0.006299114320427179,0.07936695987895202,0.3181740939617157
3,360,2,0.01,4,4,0.9973999261856079,0.002643941668793559,0.051419273320356826,0.2782350182533264
3,360,2,0.01,4,5,0.9976836442947388,0.0023554388899356127,0.04853286401950345,0.37998634576797485
3,360,2,0.01,4,6,0.9972834587097168,0.002762390999123454,0.05255845316524692,0.2732048034667969
3,360,2,0.01,4,7,0.9977271556854248,0.0023111640475690365,0.04807456757547629,0.25265008211135864
3,360,2,0.01,4,8,0.9980787634849548,0.001953677274286747,0.04420042165281624,0.28074967861175537
3,360,2,0.01,4,9,0.9982136487960815,0.001816516392864287,0.04262060995415583,0.21443292498588562
3,360,2,0.01,4,10,0.9982702136039734,0.0017589934868738055,0.04194035630361055,0.3122694492340088
3,360,2,0.01,4,11,0.9982776045799255,0.0017514339415356517,0.04185013669673794,0.3353528380393982
3,360,2,0.01,4,12,0.9987943172454834,0.0012260398361831903,0.03501485165159479,0.17597909271717072
3,360,2,0.01,4,13,0.9985387325286865,0.001485911663621664,0.038547524740528596,0.2325737178325653
3,360,2,0.01,4,14,0.9985809922218323,0.0014429434668272734,0.03798609570391873,0.2016528993844986
3,360,2,0.01,4,15,0.998603105545044,0.0014204836916178465,0.03768930473778797,0.16846658289432526
3,360,2,0.01,4,16,0.998643696308136,0.0013792150421068072,0.03713778456110175,0.14978648722171783
3,360,2,0.01,4,17,0.9989192485809326,0.0010989821748808026,0.03315090006139807,0.2230287492275238
3,360,2,0.01,4,18,0.9982770085334778,0.0017520621186122298,0.04185764110186132,0.2757970988750458
3,360,2,0.01,4,19,0.9988607168197632,0.0011584737803786993,0.03403635968165073,0.16562429070472717
3,360,2,0.01,4,20,0.998862624168396,0.001156570273451507,0.03400838534025847,0.15550458431243896
3,360,2,0.01,4,21,0.9981180429458618,0.0019137284252792597,0.04374618183658158,0.32095086574554443
3,360,2,0.01,4,22,0.9983941316604614,0.0016329773934558034,0.040410114989391004,0.2416280210018158
3,360,2,0.01,4,23,0.9992388486862183,0.000773969164583832,0.027820301302894476,0.1385194957256317
3,360,2,0.01,4,24,0.9991618990898132,0.0008522613206878304,0.029193515045088873,0.1658383011817932
3,360,2,0.01,4,25,0.9982603788375854,0.0017689523519948125,0.042058915249858886,0.13936227560043335
3,360,2,0.01,4,26,0.9989318251609802,0.0010861661285161972,0.032957034583168995,0.1649872362613678
3,360,2,0.01,4,27,0.9992748498916626,0.0007373631233349442,0.027154431007387066,0.10664840787649155
3,360,2,0.01,4,28,0.9985544085502625,0.001469992334023118,0.038340479053125015,0.16309453547000885
3,360,2,0.01,4,29,0.9989902377128601,0.0010267719626426697,0.032043282644614764,0.12806949019432068
3,360,2,0.01,4,30,0.9986453056335449,0.0013775220140814781,0.03711498368693536,0.18401513993740082
3,360,2,0.01,4,31,0.9973114132881165,0.0027339549269527197,0.05228723483750809,0.2904847264289856
3,360,2,0.01,4,32,0.9990643858909607,0.0009514166740700603,0.03084504294161479,0.17480887472629547
3,360,2,0.01,4,33,0.9990703463554382,0.0009453196544200182,0.030746051037816517,0.19040726125240326
3,360,2,0.01,4,34,0.9988849759101868,0.0011338124750182033,0.0336721320236513,0.1657012403011322
3,360,2,0.01,4,35,0.9993739724159241,0.0006365610752254725,0.025230162013460643,0.16608905792236328
3,360,2,0.01,4,36,0.9993404746055603,0.0006706650601699948,0.025897201782624987,0.1567298173904419
3,360,2,0.01,4,37,0.9990924596786499,0.0009228280978277326,0.030378085815727963,0.18415819108486176
3,360,2,0.01,4,38,0.9992870092391968,0.000725003017578274,0.02692588007063602,0.15708382427692413
3,360,2,0.01,4,39,0.9990820288658142,0.0009334323112852871,0.030552124497083458,0.19469380378723145
3,360,2,0.01,4,40,0.9988561868667603,0.0011631069937720895,0.0341043544693649,0.17564457654953003
3,360,2,0.01,4,41,0.9987034797668457,0.0013184030540287495,0.03630982035247144,0.22480808198451996
3,360,2,0.01,4,42,0.9985619783401489,0.0014622830785810947,0.0382398101274195,0.13243430852890015
3,360,2,0.01,4,43,0.9989083409309387,0.0011100961128249764,0.033318104880454655,0.14526616036891937
3,360,2,0.01,4,44,0.9987059831619263,0.0013158475048840046,0.036274612401568186,0.13266240060329437
3,360,2,0.01,4,45,0.9992886781692505,0.000723300501704216,0.026894246628307254,0.12375587970018387
3,360,2,0.01,4,46,0.9993038773536682,0.0007078931084834039,0.026606260700883993,0.1128804013133049
3,360,2,0.01,4,47,0.999199628829956,0.0008138802950270474,0.028528587329677706,0.11343614757061005
3,360,2,0.01,4,48,0.9977689981460571,0.0022686459124088287,0.04763030455927013,0.19650158286094666
3,360,2,0.01,4,49,0.9993468523025513,0.0006641600048169494,0.025771301962007068,0.12799416482448578
3,360,2,0.01,4,50,0.9985047578811646,0.0015204575611278415,0.038993045035337286,0.16587147116661072
3,360,2,0.01,4,51,0.9992208480834961,0.0007922675576992333,0.028147247781963217,0.17093424499034882
3,360,2,0.01,4,52,0.9992349743843079,0.0007779438747093081,0.027891645249237415,0.2663162052631378
3,360,2,0.01,4,53,0.9988242387771606,0.0011955752270296216,0.034577091072408354,0.16301573812961578
3,360,2,0.01,4,54,0.9993460178375244,0.0006650261930190027,0.0257881017723097,0.13766421377658844
3,360,2,0.01,4,55,0.999245822429657,0.0007668843609280884,0.02769267702711474,0.13417132198810577
3,360,2,0.01,4,56,0.9993616342544556,0.0006491554668173194,0.02547852952619753,0.1400199979543686
3,360,2,0.01,4,57,0.999332845211029,0.0006784117431379855,0.026046338382544013,0.11282329261302948
3,360,2,0.01,4,58,0.9992191791534424,0.0007940133800730109,0.028178243026722068,0.10045836865901947
3,360,2,0.01,4,59,0.9986408352851868,0.001382065936923027,0.037176147419051196,0.1374630481004715
3,360,2,0.01,4,60,0.9992957711219788,0.0007160833920352161,0.02675973452848918,0.1409991830587387
3,360,2,0.01,4,61,0.9991828799247742,0.0008308814722113311,0.02882501469576956,0.1197008490562439
3,360,2,0.01,4,62,0.9992272257804871,0.0007858293247409165,0.028032647480052904,0.09342005848884583
3,360,2,0.01,4,63,0.999437153339386,0.0005723148351535201,0.023923102540296066,0.11196360737085342
3,360,2,0.01,4,64,0.9995113015174866,0.0004969576839357615,0.0222925477219577,0.14270496368408203
3,360,2,0.01,4,65,0.9987906217575073,0.0012297886423766613,0.035068342452654666,0.2145395427942276
3,360,2,0.01,4,66,0.9994714260101318,0.0005375019973143935,0.023184089313889246,0.14454279839992523
3,360,2,0.01,4,67,0.999460756778717,0.0005483688437379897,0.023417276608051367,0.10148783028125763
3,360,2,0.01,4,68,0.9994436502456665,0.0005657609435729682,0.023785729830572117,0.12171334028244019
3,360,2,0.01,4,69,0.9994785189628601,0.0005302959471009672,0.023028155529719856,0.13551127910614014
3,360,2,0.01,4,70,0.9979909062385559,0.00204300950281322,0.045199662640480184,0.23225905001163483
3,360,2,0.01,4,71,0.9993652105331421,0.000645526044536382,0.025407204579338948,0.12346195429563522
3,360,2,0.01,4,72,0.9993610382080078,0.0006497691501863301,0.025490569828592102,0.1325361728668213
3,360,2,0.01,4,73,0.9995254874229431,0.00048254706780426204,0.021966953994677144,0.15213730931282043
3,360,2,0.01,4,74,0.9994497895240784,0.0005595155525952578,0.023654081098095053,0.13064433634281158
