seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
9,390,2,0.01,100,23783,1.0,0.9992181062698364,0.0007950755534693599,0.028197084130621733,0.1445370763540268
10,390,2,0.01,100,23783,1.0,0.999561071395874,0.0004463198420125991,0.021126283203928682,0.18257282674312592
11,390,2,0.01,100,23783,1.0,0.9995208382606506,0.0004872577846981585,0.022073916387858283,0.10951372981071472
12,390,2,0.01,100,23783,1.0,0.9996605515480042,0.0003451974189374596,0.018579489200122257,0.1440156102180481
13,390,2,0.01,100,23783,1.0,0.999295711517334,0.0007161865942180157,0.02676166277005253,0.1283629834651947
14,390,2,0.01,100,23783,1.0,0.9994872808456421,0.0005213539698161185,0.022833176954075367,0.19058428704738617
15,390,2,0.01,100,23783,1.0,0.9995261430740356,0.00048182380851358175,0.021950485382186465,0.10549391061067581
16,390,2,0.01,100,23783,1.0,0.9996689558029175,0.00033664132934063673,0.018347788132105643,0.11322162300348282
17,390,2,0.01,100,23783,1.0,0.9996306896209717,0.0003755536745302379,0.01937920727300882,0.10044433176517487
18,390,2,0.01,100,23783,1.0,0.997886598110199,0.002149084582924843,0.04635822023034149,0.19395793974399567
19,390,2,0.01,100,23783,1.0,0.9996100068092346,0.0003965479845646769,0.019913512612411626,0.10647901892662048
20,390,2,0.01,100,23783,1.0,0.9994534254074097,0.0005557789700105786,0.02357496489945592,0.13730773329734802
21,390,2,0.01,100,23783,1.0,0.9991868734359741,0.0008268407545983791,0.02875483880320631,0.16053761541843414
22,390,2,0.01,100,23783,1.0,0.9995056390762329,0.0005027257138863206,0.022421545751493598,0.16910256445407867
23,390,2,0.01,100,23783,1.0,0.9996976256370544,0.0003074684937018901,0.01753477954528913,0.06368360668420792
24,390,2,0.01,100,23783,1.0,0.9997249245643616,0.0002797053020913154,0.016724392428166573,0.08976229280233383
25,390,2,0.01,100,23783,1.0,0.9993770718574524,0.000633458374068141,0.025168598969115087,0.1596647948026657
26,390,2,0.01,100,23783,1.0,0.99957275390625,0.00043442632886581123,0.020842896364608524,0.08151621371507645
27,390,2,0.01,100,23783,1.0,0.999254584312439,0.0007579830125905573,0.02753149128889602,0.12595751881599426
28,390,2,0.01,100,23783,1.0,0.9995351433753967,0.0004727123596239835,0.021741949305984123,0.1326846331357956
29,390,2,0.01,100,23783,1.0,0.9994127750396729,0.0005971260252408683,0.02443616224452744,0.1320626437664032
30,390,2,0.01,100,23783,1.0,0.9997261762619019,0.0002784227253869176,0.01668600387710963,0.09443066269159317
