seed,max_neurons,layers,lr,unlock_layers,epoch,Hys_score,Hys_mse,Hys_rmse,Hys_mape
1,400,1,0.01,3,1,0.993894100189209,0.006202576216310263,0.07875643603103344,0.5139828324317932
1,400,1,0.01,3,2,0.9966152906417847,0.0034382971934974194,0.058636995092666705,0.3043423295021057
1,400,1,0.01,3,3,0.9980343580245972,0.001996773760765791,0.044685274540566394,0.23346646130084991
1,400,1,0.01,3,4,0.9984890818595886,0.0015348459128290415,0.03917710955174005,0.18369363248348236
1,400,1,0.01,3,5,0.9987513422966003,0.0012684048851951957,0.03561467233030785,0.21042278409004211
1,400,1,0.01,3,6,0.9988144040107727,0.0012043527094647288,0.03470378523251792,0.23513968288898468
1,400,1,0.01,3,7,0.9973825812339783,0.0026588712353259325,0.05156424376761413,0.31154006719589233
1,400,1,0.01,3,8,0.9986521601676941,0.0013691493077203631,0.03700201761688629,0.1834983229637146
1,400,1,0.01,3,9,0.998823881149292,0.0011947588063776493,0.03456528325325354,0.245647132396698
1,400,1,0.01,3,10,0.9988430142402649,0.0011753151193261147,0.034282869181649814,0.20998598635196686
1,400,1,0.01,3,11,0.9990851283073425,0.0009293288458138704,0.030484895371542125,0.22639276087284088
1,400,1,0.01,3,12,0.9991783499717712,0.0008346420363523066,0.028890171968202382,0.19244927167892456
1,400,1,0.01,3,13,0.9989326596260071,0.0010842247866094112,0.03292756879287342,0.22766077518463135
1,400,1,0.01,3,14,0.9992456436157227,0.0007663242286071181,0.02768256181438268,0.17251330614089966
1,400,1,0.01,3,15,0.9985111951828003,0.0015124015044420958,0.038889606637790716,0.19812802970409393
1,400,1,0.01,3,16,0.9993271231651306,0.0006835118401795626,0.026144059366891795,0.12676455080509186
1,400,1,0.01,3,17,0.9991039633750916,0.0009102231706492603,0.03016990504872795,0.1934991478919983
1,400,1,0.01,3,18,0.9992143511772156,0.0007980982773005962,0.028250633219462466,0.19860108196735382
1,400,1,0.01,3,19,0.9990388751029968,0.0009763718117028475,0.031246948838292155,0.21370919048786163
1,400,1,0.01,3,20,0.999179482460022,0.0008334888843819499,0.028870207556959994,0.14254996180534363
1,400,1,0.01,3,21,0.9991390109062195,0.0008746467065066099,0.029574426562599822,0.14698605239391327
1,400,1,0.01,3,22,0.9989727139472961,0.0010435553267598152,0.03230410696428266,0.2078215777873993
1,400,1,0.01,3,23,0.9992910027503967,0.0007202248671092093,0.02683700555407047,0.1838131994009018
1,400,1,0.01,3,24,0.9985231161117554,0.0015002740547060966,0.03873337133152879,0.1989867389202118
1,400,1,0.01,3,25,0.999160647392273,0.0008526638266630471,0.029200407987955358,0.13718809187412262
1,400,1,0.01,3,26,0.9991464614868164,0.0008670666138641536,0.029445994869661877,0.17882969975471497
1,400,1,0.01,3,27,0.9993990063667297,0.0006105199572630227,0.024708702055410005,0.1492786854505539
1,400,1,0.01,3,28,0.9994308352470398,0.0005781772779300809,0.024045317172582292,0.19334733486175537
1,400,1,0.01,3,29,0.9993190169334412,0.0006917375139892101,0.02630090329226755,0.16627149283885956
1,400,1,0.01,3,30,0.9992110133171082,0.0008014771156013012,0.028310371166787997,0.1282375603914261
1,400,1,0.01,3,31,0.9993727207183838,0.0006372369243763387,0.025243552134680623,0.11943037807941437
1,400,1,0.01,3,32,0.9991786479949951,0.0008343600784428418,0.02888529173200163,0.12774914503097534
1,400,1,0.01,3,33,0.9993797540664673,0.0006300471723079681,0.02510074047330015,0.1497587412595749
1,400,1,0.01,3,34,0.998288631439209,0.001738445251248777,0.041694666940134885,0.19056999683380127
1,400,1,0.01,3,35,0.9993698000907898,0.0006401543505489826,0.0253012717180181,0.16368511319160461
1,400,1,0.01,3,36,0.9989616274833679,0.0010548409773036838,0.03247831549362873,0.199771910905838
1,400,1,0.01,3,37,0.9994795322418213,0.0005286825471557677,0.022993097815556904,0.13503915071487427
1,400,1,0.01,3,38,0.9993415474891663,0.0006688988651148975,0.02586307918858266,0.09747165441513062
1,400,1,0.01,3,39,0.9995446801185608,0.0004625346919056028,0.021506619722903988,0.09029388427734375
1,400,1,0.01,3,40,0.9993521571159363,0.0006581208435818553,0.025653866055272357,0.10849276185035706
1,400,1,0.01,3,41,0.9994934797286987,0.0005145202158018947,0.02268303806375801,0.08305268734693527
1,400,1,0.01,3,42,0.999480664730072,0.000527557625900954,0.022968622638307113,0.12798351049423218
1,400,1,0.01,3,43,0.9993226528167725,0.0006880553555674851,0.026230809281596424,0.12378720194101334
1,400,1,0.01,3,44,0.9989631175994873,0.0010532954474911094,0.03245451351493517,0.14150457084178925
1,400,1,0.01,3,45,0.9994729161262512,0.0005354085587896407,0.023138897095359594,0.07832495868206024
1,400,1,0.01,3,46,0.9993272423744202,0.0006834330852143466,0.026142553150263398,0.12313392013311386
1,400,1,0.01,3,47,0.9990456700325012,0.0009694179752841592,0.031135477759047785,0.10362900793552399
1,400,1,0.01,3,48,0.9995624423027039,0.0004444652295205742,0.021082344023390147,0.09593477845191956
1,400,1,0.01,3,49,0.9988412261009216,0.0011771311983466148,0.034309345641481054,0.2074919193983078
1,400,1,0.01,3,50,0.9995845556259155,0.0004220257396809757,0.020543265068653904,0.10311674326658249
1,400,1,0.01,3,51,0.9995452165603638,0.0004620080871973187,0.021494373384616697,0.10356903821229935
1,400,1,0.01,3,52,0.9983893036842346,0.0016361820744350553,0.04044974752004091,0.2141810953617096
1,400,1,0.01,3,53,0.9995614886283875,0.00044546215212903917,0.02110597432313986,0.12870821356773376
1,400,1,0.01,3,54,0.9994215965270996,0.0005875527276657522,0.024239486951372385,0.14188480377197266
1,400,1,0.01,3,55,0.999282956123352,0.0007284226594492793,0.026989306390666642,0.16895565390586853
1,400,1,0.01,3,56,0.9996269941329956,0.0003788885660469532,0.019465060134686282,0.074735626578331
1,400,1,0.01,3,57,0.9993783235549927,0.000631521106697619,0.025130083698579657,0.13564570248126984
1,400,1,0.01,3,58,0.9994540214538574,0.0005546301254071295,0.02355058651938693,0.11926364153623581
1,400,1,0.01,3,59,0.9996560215950012,0.00034944197977893054,0.01869336726699956,0.08678817749023438
1,400,1,0.01,3,60,0.9988771677017212,0.0011406141566112638,0.03377297968215514,0.1722356677055359
1,400,1,0.01,3,61,0.9992374777793884,0.0007745798793621361,0.02783127520186842,0.12271302938461304
1,400,1,0.01,3,62,0.9994872808456421,0.0005208490183576941,0.022822116868461046,0.1338123232126236
1,400,1,0.01,3,63,0.9995748996734619,0.00043180101783946157,0.02077982237266386,0.07149416208267212
1,400,1,0.01,3,64,0.9995396137237549,0.0004676607495639473,0.021625465302830996,0.09789139032363892
1,400,1,0.01,3,65,0.9992825984954834,0.0007287487387657166,0.02699534661317977,0.1422707438468933
1,400,1,0.01,3,66,0.9996657967567444,0.0003394676896277815,0.018424648968916112,0.07322728633880615
1,400,1,0.01,3,67,0.9994144439697266,0.00059480220079422,0.02438856700985566,0.16909345984458923
1,400,1,0.01,3,68,0.9995067715644836,0.0005010499735362828,0.02238414558423624,0.09985359013080597
1,400,1,0.01,3,69,0.9990000128746033,0.0010158371878787875,0.031872200863429366,0.17538931965827942
1,400,1,0.01,3,70,0.9996656179428101,0.00033970436197705567,0.018431070559711275,0.08194610476493835
1,400,1,0.01,3,71,0.9995719790458679,0.00043479999294504523,0.020851858261196895,0.09329545497894287
1,400,1,0.01,3,72,0.9989957213401794,0.0010202042758464813,0.031940636747668026,0.14697057008743286
1,400,1,0.01,3,73,0.9996182918548584,0.0003877569397445768,0.01969154487958161,0.07400649785995483
1,400,1,0.01,3,74,0.9995197653770447,0.00048782085650600493,0.022086666939717385,0.07997609674930573
1,400,1,0.01,3,75,0.9994511604309082,0.0005575565155595541,0.023612634659426594,0.1195179745554924
1,400,1,0.01,3,76,0.9996421337127686,0.00036355238989926875,0.01906704984782042,0.10561855882406235
1,400,1,0.01,3,77,0.9993587732315063,0.0006513913394883275,0.025522369394088935,0.10411245375871658
1,400,1,0.01,3,78,0.9996762871742249,0.00032883300445973873,0.018133753181835764,0.08410743623971939
1,400,1,0.01,3,79,0.9995465874671936,0.0004605705616995692,0.02146090775572108,0.1086936816573143
1,400,1,0.01,3,80,0.9992959499359131,0.0007151849567890167,0.026742942186472617,0.1299578845500946
1,400,1,0.01,3,81,0.9995184540748596,0.0004891527350991964,0.022116797577841067,0.10258827358484268
1,400,1,0.01,3,82,0.9996487498283386,0.00035681528970599174,0.018889555042562324,0.11298200488090515
1,400,1,0.01,3,83,0.9995964169502258,0.00040999858174473047,0.020248421709968666,0.08329595625400543
1,400,1,0.01,3,84,0.9994989633560181,0.0005089834448881447,0.022560661446157662,0.12618574500083923
1,400,1,0.01,3,85,0.9993104338645935,0.0007004801300354302,0.02646658516007364,0.10996018350124359
1,400,1,0.01,3,86,0.999637246131897,0.00036851869663223624,0.019196840798220843,0.10195590555667877
1,400,1,0.01,3,87,0.9995478987693787,0.00045925044105388224,0.021430129282248446,0.08190686255693436
