epoch,mape
1,3.347046136856079
2,1.2474408149719238
3,1.590970516204834
4,2.1086373329162598
5,0.9851807951927185
6,1.227945327758789
7,0.7917962074279785
8,0.9299101829528809
9,0.5785502195358276
10,0.9029501676559448
11,0.9070142507553101
12,1.0809965133666992
13,1.2886624336242676
14,0.6413561105728149
15,0.5250707864761353
16,0.5310442447662354
17,1.0339058637619019
18,0.8160282373428345
19,0.7236168384552002
20,0.9715266227722168
21,0.6608407497406006
22,1.1903892755508423
23,1.2183030843734741
24,1.1839075088500977
25,0.5397499203681946
26,0.9422050714492798
27,1.202803611755371
28,1.474161982536316
29,0.918951690196991
30,0.5871984362602234
31,1.0054126977920532
32,0.615339457988739
33,1.0359857082366943
34,0.7024827003479004
35,0.5086329579353333
36,0.9877434968948364
37,1.3680661916732788
38,0.3564547002315521
39,0.4915544092655182
40,1.6593222618103027
41,0.7129933834075928
42,0.7434773445129395
43,0.44077661633491516
44,0.7487417459487915
45,0.6488856673240662
46,0.4912129044532776
47,0.6644783020019531
48,0.7880675196647644
49,0.40243175625801086
50,0.9793753623962402
51,0.6009399890899658
52,1.6906607151031494
53,1.094948172569275
54,0.569827139377594
55,0.5786240100860596
56,1.1137043237686157
57,1.2238103151321411
58,0.5214124321937561
59,0.3616352081298828
60,0.8778347373008728
61,0.7869070768356323
62,0.3760761618614197
63,0.7265120148658752
64,1.2092033624649048
65,0.2850388288497925
66,0.4021472930908203
67,0.5422778725624084
68,1.0246943235397339
69,0.4844872057437897
70,0.8848302960395813
71,0.7047204375267029
72,0.5538496971130371
73,0.6480973362922668
74,0.46260833740234375
75,0.5552161931991577
76,0.6548731327056885
77,0.7381958365440369
78,0.4516115188598633
79,1.3251363039016724
80,1.0463062524795532
81,0.6657041311264038
82,0.680879533290863
83,0.880126416683197
84,0.6542813181877136
85,0.3994269371032715
86,0.6729339957237244
87,0.5479317903518677
88,0.9475364089012146
89,0.6783837676048279
90,0.9283897280693054
91,1.0146127939224243
92,1.5720741748809814
93,1.3721882104873657
94,0.9572018384933472
95,1.2848550081253052
96,1.3748748302459717
97,0.7291608452796936
98,0.4846287667751312
99,1.2799931764602661
100,1.113999366760254
