epoch,rmse_mean,rmse_std
1,0.3345611627816331,0.02250897616903804
2,0.3143317097637649,0.017413903662091935
3,0.3099683494454885,0.014397719102255303
4,0.3072189368325802,0.01299900906931894
5,0.305680505414835,0.012046430387408812
6,0.3036861614191387,0.011755894540204983
7,0.3009311865557173,0.01347933543574877
8,0.2979737460162048,0.01317961226509641
9,0.29737485492469945,0.013143720732740255
10,0.2967658298044071,0.01272847675229386
11,0.2949446792025938,0.012113691022458278
12,0.2945766192743571,0.012132441044034457
13,0.2943001509727464,0.011871251230900166
14,0.2919288573978441,0.012493895582794585
15,0.2906439130398406,0.011512290521506902
16,0.28900708414277365,0.013441190628701999
17,0.2891459734638638,0.013193029936338497
18,0.28870310908265934,0.013732702352801688
19,0.28683763688913405,0.01362809118310546
20,0.2864196008931448,0.013617551951634464
21,0.28622414236616306,0.013901453773833878
22,0.286235474313616,0.013572646252036304
23,0.2845266178504528,0.013746821996048465
24,0.28412549611658194,0.012420267724555456
25,0.28317338533891234,0.014126083597558783
26,0.28307384875347913,0.014546646288460115
27,0.28245311035478,0.01579436059781329
28,0.28188446327175104,0.016083738061348184
29,0.2815664149794881,0.01670336040489421
30,0.28258435728098436,0.018596345940824235
31,0.2808900366637423,0.018206791029459116
32,0.28070135154567566,0.018088346974149867
33,0.2805418416096032,0.01948887225943215
34,0.28071185796460746,0.018938195812586545
35,0.28027852248847823,0.018146357043100247
36,0.28076656987095755,0.01796535072492011
37,0.2797445294485845,0.01752681820826912
38,0.279554279199612,0.019160793615281488
39,0.27831162487806077,0.017079286742044692
40,0.27920513231077926,0.015685024642696426
41,0.2790733001843598,0.016758292670121657
42,0.277073830445684,0.015326258919618882
43,0.27766707790683737,0.015883265474410716
44,0.2777965168565698,0.017230815140621573
45,0.2767046491001395,0.01657526555965018
46,0.27724451070968426,0.017621132641313285
47,0.27518948549416933,0.01652557990319557
48,0.273787491030099,0.015090689184063723
49,0.2729439083035843,0.015094054269974448
50,0.27176875437666936,0.016582467943802196
51,0.27309400707789866,0.015482107137111855
52,0.2712108140674944,0.013528863621874635
53,0.2718104276041977,0.01496549868524558
54,0.27178193116083543,0.015256796120168935
55,0.2709218657530552,0.015108083031094012
56,0.2709364947122379,0.01606076157440211
57,0.2705757646391085,0.016339525420755768
58,0.27096752745378794,0.016418104101118162
59,0.270371167909211,0.01482197995482211
60,0.2701061416089968,0.014678047044123664
61,0.269504647151141,0.015416426337414451
62,0.2704736784070458,0.012763656976409497
63,0.26926896917918275,0.014193495638553882
64,0.2696917641250801,0.013214987129538511
65,0.26816764921219977,0.012838760148315049
66,0.27033850105197954,0.014422668548794502
67,0.27040287686200837,0.013258106054435764
68,0.2700793130575206,0.013690073499700858
69,0.26887396033031724,0.014717081392971825
70,0.2687839300813233,0.013847290390529874
71,0.26839967294957906,0.014072955204688495
72,0.26896859335616924,0.013623013642143507
73,0.26649860791549473,0.012276567177081527
74,0.2655354698412435,0.011777847929359557
75,0.26780874777576685,0.012329569117439385
76,0.26634021847373607,0.01202007291017793
77,0.26648377892206626,0.011100203682376015
78,0.2660386053983133,0.012779401690048976
79,0.26655473972432636,0.014359781641012674
80,0.26633332243101404,0.01294968213306273
81,0.2661053560505447,0.013084635172482198
82,0.26662316938126307,0.01384851715948366
83,0.26515073780274745,0.01347046725892826
84,0.2654123128574669,0.013058470069697231
85,0.26650948075590236,0.013474489331032407
86,0.26670646965101674,0.013534723508483794
87,0.26484099712114156,0.012870805313409978
88,0.26573376890421474,0.012609611574206196
89,0.2668455193447015,0.012926130141787796
90,0.2664396396546648,0.012662333144278752
91,0.268658177682555,0.013234512511513419
92,0.26709238673979985,0.012509872380136289
93,0.2668166273645756,0.01250577174720996
94,0.26604737146146246,0.014466567944008937
95,0.26662536419617483,0.014222806209625327
96,0.2658999457868375,0.013311858945704014
97,0.267020188623375,0.013430495331861553
98,0.26663766075390355,0.013194983650789532
99,0.2658464180544623,0.012422849402658235
100,0.26531229580349525,0.01272048670361754
