epoch,mape_mean,mape_std
1,0.39437787383794787,0.12079959436958439
2,0.26529935995737713,0.05711697972704845
3,0.2359431212147077,0.0507450669268385
4,0.20839122086763381,0.03454782999155509
5,0.20682076811790467,0.03821682990864311
6,0.18817637587587038,0.027589998589104096
7,0.18313719779253007,0.03579891186653503
8,0.17946538229783376,0.032551577219313815
9,0.16577793657779694,0.029185619976653893
10,0.16253824333349864,0.03755902983382163
11,0.14814326986670495,0.02495858099132289
12,0.14719856257239977,0.030797718206792005
13,0.15546903411547344,0.059393414041274684
14,0.1487841101984183,0.05441282152816594
15,0.15914374167720477,0.05229562515090109
16,0.14767870629827182,0.048932419479612826
17,0.13726164003213245,0.036388634506954134
18,0.13642211283246677,0.03399113931780687
19,0.13105310201644899,0.022747932510362896
20,0.13594200884302457,0.02921713792593423
21,0.14508544007937113,0.04794502943447936
22,0.13759105255206425,0.04084589653674226
23,0.13770432124535242,0.03784372786067911
24,0.13088211218516033,0.02883521347259282
25,0.12824013953407606,0.03327538123430417
26,0.12351761311292649,0.02849924237983805
27,0.1315076855321725,0.032117634831896336
28,0.12488209381699562,0.02857317828842374
29,0.1283256913224856,0.02803016392476308
30,0.12577658146619797,0.03920423885200214
31,0.1294213553269704,0.02983771053463226
32,0.12821466699242592,0.0312856456287695
33,0.13306312511364618,0.03602252479524616
34,0.13021121472120284,0.05875382002434624
35,0.1245023675262928,0.034020459232382685
36,0.12354784458875656,0.03677131954529405
37,0.11480681175986926,0.022512455271603227
38,0.12772097637255986,0.03693446585486747
39,0.12897297441959382,0.036997712147766475
40,0.12031248559554418,0.027168572601037496
41,0.11423193911711375,0.02476483904974221
42,0.12164548896253109,0.03503090093887296
43,0.11902224570512772,0.01937826763631495
44,0.11630314514040947,0.027971300109800347
45,0.11554208373030027,0.027168365518888477
46,0.11754105761647224,0.033480769043249266
47,0.10847293461362521,0.030669651164439305
48,0.11427619804938634,0.021688809183168078
49,0.11668159365653992,0.029771641075624324
50,0.1102514162659645,0.02314174017868414
51,0.10945290873448053,0.031959989445581004
52,0.10401481265823047,0.025717441830635467
53,0.12102990398804346,0.04665650158533452
54,0.1105078101158142,0.02495648040478139
55,0.10930424009760221,0.03616605119026239
56,0.10445731108387311,0.02207227699563592
57,0.11782897934317589,0.03193614033465825
58,0.10463842948277792,0.02445795653546243
59,0.10690989643335343,0.018055066323655958
60,0.10114750489592553,0.021822543654057787
61,0.10188276842236518,0.021689617394473535
62,0.1003879252821207,0.016569486175439123
63,0.10312519694368044,0.022776926746185325
64,0.11643996710578601,0.029403866660140648
65,0.1049175647397836,0.020303394089686143
66,0.10790422086914381,0.02827715779263165
67,0.10403634533286095,0.02318273889849659
68,0.09959313794970512,0.023659837170034087
69,0.10812684645255406,0.033388297326776506
70,0.0975792497396469,0.027567911113399193
71,0.11097795044382414,0.029106821229601898
72,0.11289416154225668,0.034617481210140265
73,0.10483982761700948,0.028299027312303236
74,0.10846329554915428,0.029316662299937447
75,0.10219215030471483,0.02344724332742688
76,0.09638575464487076,0.018583671378004003
77,0.09606720755497615,0.016011785078272053
78,0.10911277905106545,0.036755067858799784
79,0.09189123287796974,0.01626535033887716
80,0.09797576144337654,0.022937886185680486
81,0.10063524929185709,0.022787209976009522
82,0.103082807858785,0.027228705990160803
83,0.10780315175652504,0.0268729035185341
84,0.10419089185694853,0.02283671830746188
85,0.09215775777896246,0.01931127412940669
86,0.09870515366395315,0.026500745742007375
87,0.09690041715900104,0.019264289220802002
88,0.09237299089630445,0.023847053164348184
89,0.09982691407203674,0.0193789005814908
90,0.09480010345578194,0.020252062420961912
91,0.09077383540570735,0.017339945883181027
92,0.09770814639826615,0.025525703117937667
93,0.09033797606825829,0.013838224207621083
94,0.09891584490736326,0.02296320567883224
95,0.08990302669505278,0.022062009465284988
96,0.10023329382141431,0.020755361819573905
97,0.08727641254663468,0.01932536145780004
98,0.09582644651333491,0.020835310257289207
99,0.09286605219046275,0.020835366023143242
100,0.09512666960557302,0.030430342934208487
