epoch,mape_mean,mape_std
1,0.4438158939282099,0.11119611050718292
2,0.2744038388133049,0.04050244743954207
3,0.22428290794293085,0.041778088502923603
4,0.19314537346363067,0.03498792355086513
5,0.17730608681837717,0.03265519229708975
6,0.16753017430504163,0.028379081571104425
7,0.158970894664526,0.025123000171646048
8,0.15211599816878638,0.02603924154300544
9,0.16092442845304808,0.031205321637121686
10,0.1420748710632324,0.02020130933348077
11,0.13699651807546614,0.020292236830909072
12,0.1444540041188399,0.025848338719562946
13,0.13611232141653698,0.01776691214320845
14,0.13589044238130252,0.018346267473833573
15,0.13817117338379223,0.026769276272593328
16,0.13162240087985994,0.02709830033570077
17,0.1318030245602131,0.02493325079262805
18,0.1302166978518168,0.02015705512145492
19,0.12485740706324577,0.017348938521221633
20,0.1323407548169295,0.02181076089694832
21,0.1284833751618862,0.023731592757822367
22,0.12715104619661968,0.02645218621061007
23,0.1256524955232938,0.018011502207090586
24,0.1268297625084718,0.02367259876519439
25,0.12219447940587998,0.021889987326921323
26,0.11777945682406425,0.01856193417000351
27,0.12420136655370394,0.01764297668486779
28,0.1147184265156587,0.015203411332772417
29,0.12699839969476065,0.026384695307120544
30,0.11657139956951142,0.023556042419976088
31,0.12282990987102191,0.017275792655458
32,0.12042673006653785,0.026036751781550647
33,0.11301074648896853,0.014256459903755273
34,0.11762761324644089,0.018273580959192622
35,0.11115253567695618,0.015040373883041193
36,0.11751687775055568,0.020403254322040553
37,0.11219708422819773,0.017368122787742742
38,0.11739278634389241,0.0176101109023046
39,0.11327508613467216,0.02047833157453148
40,0.11228753998875618,0.01539932603294875
41,0.11621925135453542,0.01867412411545114
42,0.11175207942724227,0.024891013713215105
43,0.10846747433145841,0.02009888642209491
44,0.11518842404087384,0.024615680444983957
45,0.12228268881638844,0.020726916890041844
46,0.11266572624444962,0.02651766085724928
47,0.1199124629298846,0.021509000416107368
48,0.12042316223184267,0.01997901717498241
49,0.10896830707788467,0.016429348504255106
50,0.10653820360700289,0.014768255037462465
51,0.10793580214182535,0.017767977017766654
52,0.11186662241816521,0.01958353819005145
53,0.10267816831668218,0.017748321236111957
54,0.112065872301658,0.01929896281797221
55,0.10911261091629663,0.01766665355150519
56,0.10562524273991585,0.014435955493419975
57,0.10986311460534731,0.02495701231707798
58,0.1104720652103424,0.019012349810421533
59,0.10563782254854838,0.021009032588096124
60,0.10747219969828924,0.021339774328123163
61,0.1100241189201673,0.01757694849617005
62,0.10656448180476824,0.017103980391341644
63,0.1047853872179985,0.019595644295465446
64,0.10575111756722132,0.01705751543539459
65,0.11289093842109045,0.024312360055960668
66,0.10482281347115835,0.015576361352476628
67,0.10526800155639648,0.014689592082945692
68,0.10439470286170642,0.016662935022687654
69,0.10428359756867091,0.012685736262191378
70,0.10542093043526014,0.01574450152581956
71,0.10176185369491578,0.01121638413039488
72,0.1036237969994545,0.020368589873536846
73,0.10697481334209442,0.02238283741251751
74,0.10616179505983989,0.014781750965308498
75,0.10981709808111191,0.024087923995368313
76,0.10484356607000032,0.02137241929303827
77,0.10763621851801872,0.021518055760457937
78,0.09695487792293231,0.013227721749644962
79,0.10776572798689206,0.02160971572189574
80,0.10274524639050166,0.015721303994093196
81,0.10022047807772955,0.015717213291621353
82,0.10329980452855428,0.020705746152894618
83,0.10257811074455579,0.018110304561041884
84,0.10229725440343221,0.016629200817632833
85,0.11282907649874688,0.021856070354734122
86,0.09976128687461218,0.018034050577089518
87,0.10256412525971731,0.01570910060657138
88,0.09868630270163219,0.011762465759585075
89,0.10457769682010015,0.023113874905549885
90,0.10275164445241293,0.01526039069691021
91,0.10202034910519918,0.0174866720271605
92,0.10367172782619795,0.022526585074595283
93,0.10068666736284891,0.025819249180377386
94,0.10342809533079465,0.020341667794111326
95,0.09925829644004504,0.018345549487830293
96,0.09754618232448896,0.018177725917585867
97,0.10271374533573786,0.015254172692275468
98,0.10271597256263097,0.02122930768030511
99,0.10757669533292452,0.017023622877607236
100,0.09898038879036904,0.012495662441188762
