modelo,area_std,std_10,std_final,mape_geral,cv_final,range,mape_pior,media_final,mape_melhor
Baseline,0.04847329147319623,0.03435287745095071,0.049246727336745774,0.14823048604279754,0.3952025379832209,0.1709540262818337,0.2417241632938385,0.12461136405666666,0.0707701370120048
TL_arquitetura,0.04392167769607372,0.03416406794053819,0.03290202909017837,0.14033772753303245,0.3171814302835352,0.14153016358613968,0.2079651355743408,0.10373252009352045,0.0664349719882011
TL_pesos,0.035462110404801926,0.03125072797823883,0.02641823622717416,0.16402658599863448,0.20221812135845396,0.1057240217924118,0.1961563229560852,0.13064227898915606,0.0904323011636734
