epoch,rmse_mean,rmse_std
1,0.1318179630570323,0.0232336015803121
2,0.09084049351842519,0.011106355570943824
3,0.08676527984370243,0.017150977035807414
4,0.07071398777676939,0.010619279159175309
5,0.07081508594601443,0.014197939929884273
6,0.08026191808757267,0.018300486833308916
7,0.07401520587550575,0.024968550289289206
8,0.07283746691358184,0.02432463575244797
9,0.06717760322148256,0.013359412688883087
10,0.07412408283615218,0.022046789911589294
11,0.07218828090833106,0.020475060138140218
12,0.06766120998100074,0.01632685537131538
13,0.06948493573651504,0.023712205412888657
14,0.06657225168168533,0.02038720469703198
15,0.07618965740637128,0.033653768800013584
16,0.06350636807889196,0.01271060098378906
17,0.07357995029908843,0.03252532054245525
18,0.058401728807069314,0.011654410464292287
19,0.06787858897018949,0.02183365645575055
20,0.0646919433416985,0.03075708934282186
21,0.06673412100643286,0.01491357851151236
22,0.06275888278654267,0.014071790169922166
23,0.06306523488933352,0.015717479554825758
24,0.06384090250599979,0.015856648910375984
25,0.062222549059468876,0.012586300902366692
26,0.06647587171393265,0.019409573497340318
27,0.07077076196070844,0.02242106071517623
28,0.06618286219002567,0.008577110522355097
29,0.06263338100186672,0.019471200443528822
30,0.06781747794423724,0.02494793833720625
31,0.06361808903908216,0.027107742509871545
32,0.06428539961052958,0.018380908495806272
33,0.06255806734220105,0.017059033649154405
34,0.07297929100038641,0.04329626481839407
35,0.05727030727601901,0.01468280360051204
36,0.06062622433246324,0.016535336358585926
37,0.06357467717130699,0.01889965708391576
38,0.061008915511742146,0.015455760284998244
39,0.06759935286685997,0.022605169821068683
40,0.05910900775526643,0.012141385541170694
41,0.06595548541781347,0.022349596849752632
42,0.057113649529100266,0.010110530536707185
43,0.05774324578758471,0.012395121193252652
44,0.05923601936171727,0.017951509414919374
45,0.06096865397541267,0.0202924853868325
46,0.06110368937992664,0.010724703292310296
47,0.06450886336323768,0.020645949914813277
48,0.06073823251253673,0.013565117762445792
49,0.05448736610456993,0.012221412260071443
50,0.05990976381096357,0.01703711759350259
51,0.0586294602003961,0.012337251751205563
52,0.0646021183196241,0.03305749447232603
53,0.05869746474659285,0.01684112078039111
54,0.05458612202687863,0.010483667403714276
55,0.06017301501035775,0.01805295686747453
56,0.06102167652720713,0.02266971555109406
57,0.05754384115857215,0.01408313607264092
58,0.06085413287326758,0.015225281536170714
59,0.058370741029105694,0.019771613176017836
60,0.05980330649304568,0.01878887660876569
61,0.060780614363549965,0.019166603827614103
62,0.056176834656761716,0.012154688433256197
63,0.06164653597745758,0.015241254780115851
64,0.05474065978624503,0.0166161907196027
65,0.060000446151035614,0.021927556655333677
66,0.054726584474911216,0.01417819088176029
67,0.054477244046647215,0.012155602493630091
68,0.056960429970667824,0.01659057400475253
69,0.052267026795754644,0.012817427759131772
70,0.05957131206803098,0.024409293559306128
71,0.055143468000211776,0.019999712163087602
72,0.055471792920529575,0.014984770132212962
73,0.05341639549628211,0.01448773834535986
74,0.05813780758304737,0.016206195385717447
75,0.06574994282663926,0.028687543721397063
76,0.05209472289778993,0.012392950695450442
77,0.05664037379837176,0.02014264827966394
78,0.059848454421692884,0.03238284608170698
79,0.05299831705096416,0.011248333450847315
80,0.06173336912045974,0.029185500779822373
81,0.05219503735762278,0.00967845952882821
82,0.05190502492406083,0.011803256096411708
83,0.0558570472787046,0.018941729431223315
84,0.055724277537627355,0.021811732146145443
85,0.05283116989397876,0.01108724242957904
86,0.052826622536011635,0.015025277628799676
87,0.05760544797990666,0.02041270994744072
88,0.05779570481786574,0.02180348624687859
89,0.05282307704252435,0.011353541338250511
90,0.05170251321911745,0.017023614554448757
91,0.05606160296030655,0.016254302713890934
92,0.05759582750968301,0.023948821964180547
93,0.05269206740238562,0.018159192653782633
94,0.05272587825186034,0.011691071565931611
95,0.05524186873203701,0.021402950635136857
96,0.05774939337144143,0.01942535827882817
97,0.057909654636116366,0.022177152495664397
98,0.05810914703970819,0.021297925538657232
99,0.05358960167360763,0.015905419198371903
100,0.056526847738184935,0.02293867834186163
