epoch,rmse_mean,rmse_std
1,0.13202710448402608,0.025749897199338487
2,0.09637802139824965,0.011860653789931789
3,0.09231999190273363,0.013981369680594288
4,0.0895881135545388,0.0208490842460729
5,0.08445265029108366,0.016321525496100733
6,0.08773238926322884,0.028310446725242733
7,0.09003076690645236,0.05049292247267694
8,0.08883647813170811,0.043332749489818016
9,0.08163516456682679,0.0292109911959991
10,0.08158543075430733,0.017909894472177095
11,0.07684508410287245,0.01164670829720311
12,0.0783268129045983,0.01687809730772944
13,0.07645383323323879,0.015128520225187202
14,0.09317309138499784,0.04195858609556449
15,0.08111900081422165,0.03231723738469448
16,0.07859136231156943,0.01980413511320252
17,0.07917583093319426,0.024062344332122294
18,0.08330685323872504,0.045020086282618436
19,0.080038579274704,0.028339428468548457
20,0.07564367901716432,0.026396034533944273
21,0.0883266803620309,0.04438156496972876
22,0.0898422184463266,0.04722500095698671
23,0.07497293733681713,0.017135631003613778
24,0.0754905014039521,0.021985600703963975
25,0.07405100639430057,0.021721761000279182
26,0.0740245784018,0.0278130436060679
27,0.07691526374053118,0.030996163448473217
28,0.08173232706034596,0.051319835527007335
29,0.07639982028785935,0.023651351755334397
30,0.07440088407252785,0.028949183783501788
31,0.07712004014311133,0.020621066490212153
32,0.07409791147345807,0.016285794844440437
33,0.06807958782682862,0.011281820361037316
34,0.08003494338846014,0.04690223417842186
35,0.06510453704263378,0.010381158309535999
36,0.0707063110906563,0.019892882021123444
37,0.07086644134042477,0.023854084437827012
38,0.07733544094855851,0.03185246582807172
39,0.07360943484699445,0.02519927262933967
40,0.07647094569097232,0.034728122540298494
41,0.07740433617091788,0.041275197658017286
42,0.06982771217474393,0.01603234396932362
43,0.0662555024142894,0.011977034346540967
44,0.06518937507017998,0.010880349194245987
45,0.07523567238197268,0.03425824708609597
46,0.06940339519649358,0.011027850141942085
47,0.07153055560631967,0.019134953318321202
48,0.07284625269346372,0.024299767032297328
49,0.06407433038816397,0.010286687073519193
50,0.0716586069726746,0.022438085795291312
51,0.06762978756019021,0.012177976464181768
52,0.07178281109299132,0.02759226091446697
53,0.0821340956616707,0.03596251665324301
54,0.06265962947144764,0.01423702180985717
55,0.07218247983054776,0.02923297876177489
56,0.06559545645524326,0.010506065040883838
57,0.06574388790855669,0.009468789728203902
58,0.06594241175144522,0.014702830109838376
59,0.07398538613865399,0.029403730917554202
60,0.06800527104002888,0.015495200552115241
61,0.07602287901936917,0.027909037755948347
62,0.06808527066322342,0.0190095937530596
63,0.07047795488738949,0.021333407801564633
64,0.0647044047244662,0.016508073583475395
65,0.06507903486065367,0.011431126017793562
66,0.06913233121853048,0.02551867896839712
67,0.06517655024265757,0.013254023057448064
68,0.06885590684115327,0.0276817859157383
69,0.06920723977174251,0.028418549082874306
70,0.0654532918126571,0.011932243445581222
71,0.07089978357924301,0.05016290608563134
72,0.06412273916858174,0.013609885686634913
73,0.06567781635980402,0.013347254795899426
74,0.0713469320173982,0.03244857854331414
75,0.07031618101088498,0.037011296720520954
76,0.06157204637433834,0.01672711270166406
77,0.06161483133906452,0.015178451624908067
78,0.07323212293541902,0.030395333194338358
79,0.06656214380341036,0.02844759634160602
80,0.07460771583479311,0.03596858731831961
81,0.06675806331065219,0.017945886220296477
82,0.061395487427313794,0.012416784341427628
83,0.06869804313749918,0.02063824534905785
84,0.06868288937282227,0.026447175760736852
85,0.06158484857631568,0.0073200065665269855
86,0.0636337750336897,0.01031714928383141
87,0.07522529275071048,0.0321545843888256
88,0.06900337907948144,0.02015236127363951
89,0.06506090396504187,0.017319522832558238
90,0.07512381656674602,0.030886916177261668
91,0.06552950002458774,0.018059650259929363
92,0.06775501255261078,0.023627957173835194
93,0.07329344508133705,0.04497239970626249
94,0.06421589391631347,0.015678371709922128
95,0.06037397798841176,0.00859738441097066
96,0.060665535522390686,0.012852773723698885
97,0.06976778754355958,0.029371258987019637
98,0.06974561117309926,0.03978803262003136
99,0.06705689942723833,0.01759118300517065
100,0.06739242705338697,0.030853285188601438
