modelo,area_std,std_10,std_final,mape_geral,cv_final,range,mape_pior,media_final,mape_melhor
Baseline,0.06815524675947508,0.04906713546448837,0.049583553133106376,0.23062248175342878,0.2621050963991162,0.22967728227376938,0.3366269767284393,0.18917431905865667,0.1069496944546699
TL_arquitetura,0.07304975516781535,0.05744413091239388,0.09173701935554571,0.24484696104874212,0.42962263517469157,0.49196757376194,0.6222407817840576,0.21352929721275962,0.1302732080221176
TL_pesos,0.04160241347432942,0.03041503742922742,0.02625306851732727,0.2207717401434978,0.14052602067177777,0.1057896018028259,0.2472232431173324,0.18681998103857034,0.1414336413145065
