modelo,area_std,std_10,std_final,mape_geral,cv_final,range,mape_pior,media_final,mape_melhor
Baseline,0.045643935841114675,0.03538237265191847,0.03157628354738619,0.16193736271187661,0.2784957611478134,0.1119573190808296,0.1822774708271026,0.11338155890504516,0.070320151746273
TL_arquitetura,0.047182008824945366,0.033644898430518766,0.0344281346815751,0.15946113686387736,0.2698235056246313,0.13193588703870768,0.2188023626804351,0.12759501660863556,0.0868664756417274
TL_pesos,0.042453481099707216,0.03752629159099719,0.04582246705933678,0.1823508060524861,0.3378687561687704,0.24235566705465317,0.3270192444324493,0.13562209059794741,0.0846635773777961
