modelo,area_std,std_10,std_final,mape_geral,cv_final,range,mape_pior,media_final,mape_melhor
Baseline,0.04847329147319623,0.03435287745095071,0.049246727336745774,0.14823048604279754,0.3952025379832209,0.1709540262818337,0.2417241632938385,0.12461136405666666,0.0707701370120048
TL_arquitetura,0.04397281083458075,0.028352732030049017,0.0191521723766416,0.13657430871079362,0.1902427943888116,0.07322199642658239,0.1421911120414734,0.10067226166526473,0.068969115614891
TL_pesos,0.03379758811969016,0.026726263318809618,0.024907874631133073,0.1553071072672804,0.20130261127442706,0.1274320706725121,0.2180327922105789,0.12373348996043203,0.0906007215380668
