modelo,area_std,std_10,std_final,mape_geral,cv_final,range,mape_pior,media_final,mape_melhor
Baseline,0.045643935841114675,0.03538237265191847,0.03157628354738619,0.16193736271187661,0.2784957611478134,0.1119573190808296,0.1822774708271026,0.11338155890504516,0.070320151746273
TL_arquitetura,0.052369957551517465,0.04330585478554783,0.03216182408476609,0.171639040051649,0.2783663612496672,0.138804517686367,0.1953370422124862,0.11553775370120999,0.0565325245261192
TL_pesos,0.04476371722735391,0.03298584663848331,0.03502669131880119,0.17927722462266685,0.25808448154987995,0.1352544948458671,0.2264540791511535,0.13571792890628176,0.0911995843052864
