seed,max_neurons,layers,lr,unlock_layers,epoch,Hys_score,Hys_mse,Hys_rmse,Hys_mape
1,380,2,0.01,4,64,0.9970866441726685,0.0029700640588998795,0.05449829409164914,0.08210241049528122
1,380,2,0.01,4,65,0.9966604113578796,0.003404589369893074,0.05834885919958568,0.1311621069908142
1,380,2,0.01,4,66,0.9972473978996277,0.0028061596676707268,0.052973197634942966,0.09830078482627869
1,380,2,0.01,4,67,0.9968562126159668,0.0032049480360001326,0.05661226047421294,0.0853847861289978
1,380,2,0.01,4,68,0.9963303804397583,0.0037410652730613947,0.06116424832417541,0.0952194333076477
1,380,2,0.01,4,69,0.9954914450645447,0.004596304148435593,0.06779604817712898,0.08571605384349823
1,380,2,0.01,4,70,0.9951807260513306,0.004913076758384705,0.07009334318167956,0.0958067774772644
1,380,2,0.01,4,71,0.9961332082748413,0.0039420477114617825,0.06278572856519053,0.08216073364019394
1,380,2,0.01,4,72,0.9940468072891235,0.006069045979529619,0.07790408191827704,0.14618563652038574
1,380,2,0.01,4,73,0.9949606657028198,0.0051374007016420364,0.07167566324521898,0.08542612195014954
1,380,2,0.01,4,74,0.9950485229492188,0.005047868005931377,0.07104834977627121,0.09037614613771439
1,380,2,0.01,4,75,0.9962788224220276,0.0037935886066406965,0.06159211480896477,0.10001130402088165
1,380,2,0.01,4,76,0.9953753352165222,0.004714701324701309,0.06866368272020741,0.07532219588756561
1,380,2,0.01,4,77,0.994723379611969,0.005379335023462772,0.07334395014902574,0.10150743275880814
1,380,2,0.01,4,78,0.9952710866928101,0.0048209368251264095,0.06943296641456714,0.0867021232843399
1,380,2,0.01,4,79,0.9901319146156311,0.01006015669554472,0.10030033247973169,0.08659666776657104
1,380,2,0.01,4,80,0.9912797212600708,0.008890010416507721,0.09428685176899121,0.07882226258516312
1,380,2,0.01,4,81,0.9923040270805359,0.007845733314752579,0.08857614416281948,0.09490466117858887
1,380,2,0.01,4,82,0.9908785223960876,0.009299001656472683,0.09643133130094535,0.1032409593462944
1,380,2,0.01,4,83,0.9907681345939636,0.009411520324647427,0.09701299049430147,0.09055396914482117
1,380,2,0.01,4,84,0.9934478998184204,0.006679643876850605,0.08172908831530305,0.11121008545160294
1,380,2,0.01,4,85,0.9924160838127136,0.007731518242508173,0.08792905232349643,0.08478358387947083
1,380,2,0.01,4,86,0.9925935864448547,0.0075505580753088,0.08689394728810977,0.1504260003566742
1,380,2,0.01,4,87,0.9947497248649597,0.005352486856281757,0.07316069201614865,0.0965375155210495
1,380,2,0.01,4,88,0.9945889711380005,0.005516336299479008,0.0742720425158687,0.07775991410017014
1,380,2,0.01,4,89,0.9929725527763367,0.007164244540035725,0.08464186044762795,0.07416760921478271
1,380,2,0.01,4,90,0.9937666654586792,0.006354661658406258,0.07971613173258131,0.07503149658441544
1,380,2,0.01,4,91,0.9952476024627686,0.004844920709729195,0.06960546465421515,0.07737397402524948
1,380,2,0.01,4,92,0.9945243000984192,0.0055822571739554405,0.07471450444161054,0.10272946953773499
1,380,2,0.01,4,93,0.9934701323509216,0.006656963378190994,0.08159021619159368,0.08412409573793411
1,380,2,0.01,4,94,0.9947071075439453,0.0053959074430167675,0.0734568406822453,0.09481724351644516
1,380,2,0.01,4,95,0.9943036437034607,0.005807198118418455,0.07620497436794041,0.11837449669837952
1,380,2,0.01,4,96,0.9942303895950317,0.005881920922547579,0.07669368241613894,0.08596208691596985
1,380,2,0.01,4,97,0.9938026666641235,0.00631793774664402,0.07948545619573445,0.0733402743935585
1,380,2,0.01,4,98,0.9938643574714661,0.006255048792809248,0.07908886642764106,0.08183903992176056
1,380,2,0.01,4,99,0.9930786490440369,0.0070560830645263195,0.08400049443024915,0.07502591609954834
1,380,2,0.01,4,100,0.9931245446205139,0.007009260356426239,0.08372132557733566,0.1017143726348877
2,380,2,0.01,4,1,0.9891378283500671,0.01107357069849968,0.10523103486376859,0.4263640344142914
2,380,2,0.01,4,2,0.996637761592865,0.0034277024678885937,0.05854658374225258,0.3006632626056671
2,380,2,0.01,4,3,0.9976102113723755,0.0024362739641219378,0.04935862603559724,0.2481575757265091
2,380,2,0.01,4,4,0.9978646039962769,0.002176928799599409,0.046657569585217454,0.21766963601112366
2,380,2,0.01,4,5,0.9978941679000854,0.0021468033082783222,0.0463336088415129,0.21338312327861786
2,380,2,0.01,4,6,0.9984144568443298,0.0016163757536560297,0.04020417582361352,0.15142515301704407
2,380,2,0.01,4,7,0.9979220032691956,0.0021184664219617844,0.04602680112675423,0.16031871736049652
2,380,2,0.01,4,8,0.9985172152519226,0.001511674257926643,0.038880255373732346,0.13947871327400208
2,380,2,0.01,4,9,0.9982594847679138,0.001774363685399294,0.04212319652399725,0.12766033411026
2,380,2,0.01,4,10,0.998094379901886,0.0019426805665716529,0.044075850151433865,0.11517344415187836
2,380,2,0.01,4,11,0.9984924793243408,0.001536838011816144,0.03920252557956112,0.09887796640396118
2,380,2,0.01,4,12,0.9986170530319214,0.0014098364626988769,0.03754778905207172,0.11059926450252533
2,380,2,0.01,4,13,0.9980373978614807,0.0020007886923849583,0.044730176529776386,0.11596913635730743
2,380,2,0.01,4,14,0.998846709728241,0.001175720477476716,0.0342887806356061,0.09793473035097122
2,380,2,0.01,4,15,0.9987481236457825,0.0012762215919792652,0.03572424375657608,0.11697613447904587
2,380,2,0.01,4,16,0.9989897012710571,0.0010299666319042444,0.032093093211846134,0.10514633357524872
2,380,2,0.01,4,17,0.9988256692886353,0.001197161735035479,0.03460002507275795,0.12068771570920944
2,380,2,0.01,4,18,0.9989704489707947,0.001049612881615758,0.03239772957501433,0.11475076526403427
2,380,2,0.01,4,19,0.9991685152053833,0.0008476476650685072,0.02911438931299276,0.10389343649148941
2,380,2,0.01,4,20,0.9993122220039368,0.0007011884008534253,0.026479962251737165,0.09607727080583572
2,380,2,0.01,4,21,0.9994156956672668,0.0005956545937806368,0.024406036011213227,0.09123270213603973
2,380,2,0.01,4,22,0.9992450475692749,0.0007696466636843979,0.027742506441999756,0.09040793776512146
2,380,2,0.01,4,23,0.9993969202041626,0.0006147928070276976,0.024795015769861845,0.09609916061162949
2,380,2,0.01,4,24,0.999264121055603,0.0007502068183384836,0.02738990358395742,0.0891239196062088
2,380,2,0.01,4,25,0.9991732239723206,0.0008428599685430527,0.02903205071198128,0.10270758718252182
2,380,2,0.01,4,26,0.9990618824958801,0.0009563527419231832,0.030924953385950044,0.10182353854179382
2,380,2,0.01,4,27,0.9994105696678162,0.0006009250646457076,0.024513772958190416,0.08838789910078049
2,380,2,0.01,4,28,0.999366044998169,0.0006463080062530935,0.025422588504184492,0.08571568131446838
2,380,2,0.01,4,29,0.9989175796508789,0.0011035050265491009,0.03321904614146982,0.11213602125644684
2,380,2,0.01,4,30,0.9993404150009155,0.0006724235718138516,0.025931131325375136,0.08676466345787048
2,380,2,0.01,4,31,0.9992383718490601,0.0007764372858218849,0.02786462427203864,0.08127366006374359
2,380,2,0.01,4,32,0.9990588426589966,0.0009594953735359013,0.03097572232468359,0.08944038301706314
2,380,2,0.01,4,33,0.9988418221473694,0.0011807485716417432,0.03436202222864282,0.09275408089160919
2,380,2,0.01,4,34,0.9978782534599304,0.0021630595438182354,0.0465087039576275,0.10600682348012924
2,380,2,0.01,4,35,0.9988263249397278,0.0011965057346969843,0.034590544006953466,0.10077313333749771
2,380,2,0.01,4,36,0.9991858601570129,0.0008299846667796373,0.028809454468622576,0.07892624288797379
2,380,2,0.01,4,37,0.9987368583679199,0.0012876978144049644,0.035884506606681445,0.09401895105838776
2,380,2,0.01,4,38,0.9980899095535278,0.0019472948042675853,0.044128163391054305,0.14733798801898956
2,380,2,0.01,4,39,0.9987603425979614,0.0012638114858418703,0.03555012638292402,0.08616011589765549
2,380,2,0.01,4,40,0.9988300204277039,0.0011927604209631681,0.03453636374841984,0.0801357701420784
2,380,2,0.01,4,41,0.9988130927085876,0.0012099782470613718,0.03478474158393838,0.07054338604211807
2,380,2,0.01,4,42,0.998815655708313,0.001207402441650629,0.034747696925848615,0.11582715064287186
2,380,2,0.01,4,43,0.998744010925293,0.001280430005863309,0.03578309665000094,0.09854776412248611
2,380,2,0.01,4,44,0.9986168742179871,0.001410062424838543,0.03755079792545749,0.08396550267934799
2,380,2,0.01,4,45,0.9988632202148438,0.0011589259374886751,0.034043001299660335,0.08754998445510864
2,380,2,0.01,4,46,0.9987025260925293,0.0013227470917627215,0.0363695902061423,0.08598451316356659
2,380,2,0.01,4,47,0.9990254044532776,0.0009935779962688684,0.031521072257600445,0.08093644678592682
2,380,2,0.01,4,48,0.9990099668502808,0.0010093140881508589,0.031769703935524155,0.08214251697063446
2,380,2,0.01,4,49,0.9989250302314758,0.0010958811035379767,0.03310409496630253,0.08523046970367432
2,380,2,0.01,4,50,0.998752236366272,0.0012720744125545025,0.035666152197209366,0.10990159958600998
2,380,2,0.01,4,51,0.9989560842514038,0.0010642091510817409,0.03262221867196866,0.07800699770450592
2,380,2,0.01,4,52,0.9988149404525757,0.001208118861541152,0.034758004280182025,0.09691458940505981
2,380,2,0.01,4,53,0.998884379863739,0.0011373305460438132,0.03372433166192939,0.11578793823719025
2,380,2,0.01,4,54,0.9988442659378052,0.0011782431975007057,0.034325547300818174,0.08942976593971252
2,380,2,0.01,4,55,0.99863201379776,0.001394634135067463,0.03734480064302744,0.08742872625589371
2,380,2,0.01,4,56,0.9991452097892761,0.0008714087889529765,0.029519633956961194,0.09719207882881165
2,380,2,0.01,4,57,0.9990566372871399,0.0009617216419428587,0.031011637201909522,0.07232200354337692
2,380,2,0.01,4,58,0.9989871382713318,0.0010325574548915029,0.032133432043457526,0.07934686541557312
2,380,2,0.01,4,59,0.9984329342842102,0.0015975399874150753,0.03996923801394111,0.09532245248556137
2,380,2,0.01,4,60,0.9989503026008606,0.0010701492428779602,0.03271313563200508,0.08741423487663269
2,380,2,0.01,4,61,0.9985288381576538,0.0014997803373262286,0.038726997525321126,0.1065162792801857
2,380,2,0.01,4,62,0.9983462691307068,0.0016859443858265877,0.04106025311449733,0.09599266946315765
2,380,2,0.01,4,63,0.9984087944030762,0.0016221917467191815,0.04027644158461844,0.10720822215080261
2,380,2,0.01,4,64,0.9986018538475037,0.0014253571862354875,0.037753902927187374,0.091245137155056
2,380,2,0.01,4,65,0.9985514879226685,0.0014766780659556389,0.03842756908725348,0.09183430671691895
2,380,2,0.01,4,66,0.9984636306762695,0.0015662501100450754,0.039575877880914725,0.07995176315307617
2,380,2,0.01,4,67,0.9983935356140137,0.001637737499549985,0.040468969588438805,0.08382334560155869
2,380,2,0.01,4,68,0.9984948635101318,0.0015344254206866026,0.03917174263019967,0.06996171176433563
2,380,2,0.01,4,69,0.99883633852005,0.0011863335967063904,0.03444319376460886,0.07697256654500961
2,380,2,0.01,4,70,0.9986689686775208,0.0013569410657510161,0.0368366809817472,0.07363469898700714
2,380,2,0.01,4,71,0.9988346695899963,0.0011879898374900222,0.03446722845675327,0.09637700766324997
2,380,2,0.01,4,72,0.998217761516571,0.0018169090617448092,0.042625216266252645,0.07833211869001389
2,380,2,0.01,4,73,0.9985156655311584,0.0015132153639569879,0.03890006894540147,0.08098887652158737
2,380,2,0.01,4,74,0.9984105825424194,0.0016203756676986814,0.040253890093985716,0.08402154594659805
2,380,2,0.01,4,75,0.9982486963272095,0.0017853697063401341,0.04225363542158395,0.0914546474814415
2,380,2,0.01,4,76,0.998845636844635,0.0011768584372475743,0.03430537038493499,0.07791821658611298
2,380,2,0.01,4,77,0.9977200627326965,0.0023243268951773643,0.04821127352785201,0.07977757602930069
2,380,2,0.01,4,78,0.9984703660011292,0.0015593856805935502,0.039489057732409245,0.08332344144582748
2,380,2,0.01,4,79,0.9979816675186157,0.0020576438400894403,0.04536125924276618,0.07978115975856781
2,380,2,0.01,4,80,0.99803227186203,0.002005995949730277,0.04478834613747506,0.07113894820213318
2,380,2,0.01,4,81,0.9976774454116821,0.0023677637800574303,0.048659673036894016,0.08063441514968872
2,380,2,0.01,4,82,0.998604953289032,0.0014222097815945745,0.03771219672194361,0.07899623364210129
2,380,2,0.01,4,83,0.9986090660095215,0.00141798029653728,0.037656079144505736,0.07097277045249939
2,380,2,0.01,4,84,0.9986926317214966,0.0013328137574717402,0.03650772188827646,0.07695372402667999
2,380,2,0.01,4,85,0.9988418221473694,0.0011806983966380358,0.0343612921270146,0.07968878000974655
2,380,2,0.01,4,86,0.998053789138794,0.001984082395210862,0.04454303980658327,0.09524532407522202
2,380,2,0.01,4,87,0.9983164072036743,0.0017163410084322095,0.04142874616051286,0.0732707753777504
2,380,2,0.01,4,88,0.997998833656311,0.0020401431247591972,0.0451679435524709,0.06916133314371109
2,380,2,0.01,4,89,0.9985495805740356,0.0014786369865760207,0.038453049119361406,0.08398938179016113
2,380,2,0.01,4,90,0.9982986450195312,0.0017344782827422023,0.04164706811700197,0.07379379123449326
2,380,2,0.01,4,91,0.998670756816864,0.0013551063602790236,0.03681176931742108,0.08450938016176224
2,380,2,0.01,4,92,0.9986196756362915,0.0014071938348934054,0.03751258235437019,0.07753041386604309
2,380,2,0.01,4,93,0.9982056021690369,0.0018293161410838366,0.042770505504188705,0.08589104562997818
2,380,2,0.01,4,94,0.9983342885971069,0.0016981348162516952,0.04120843137334513,0.06462082266807556
2,380,2,0.01,4,95,0.9984402060508728,0.0015901330625638366,0.03987647254414358,0.0677122250199318
2,380,2,0.01,4,96,0.9980311393737793,0.0020071750041097403,0.0448015067169592,0.0958721935749054
2,380,2,0.01,4,97,0.9985772371292114,0.0014504683203995228,0.038085014380980914,0.08045809715986252
2,380,2,0.01,4,98,0.998267650604248,0.0017660952871665359,0.04202493649211782,0.09072671830654144
2,380,2,0.01,4,99,0.9983736872673035,0.0016579643124714494,0.04071810791860851,0.07658673822879791
2,380,2,0.01,4,100,0.998521089553833,0.0015077122952789068,0.03882927111444286,0.07525750994682312
3,380,2,0.01,4,1,0.9810324311256409,0.019336717203259468,0.13905652520920933,0.42754843831062317
3,380,2,0.01,4,2,0.9900171160697937,0.010177183896303177,0.10088202960043566,0.2715936303138733
3,380,2,0.01,4,3,0.9908326864242554,0.009345767088234425,0.09667350768558274,0.25458985567092896
3,380,2,0.01,4,4,0.993625819683075,0.006498267408460379,0.08061183169026975,0.18956953287124634
3,380,2,0.01,4,5,0.9951508641242981,0.0049435291439294815,0.07031023498701652,0.15958283841609955
3,380,2,0.01,4,6,0.9953888654708862,0.004700870718806982,0.06856289607949027,0.13281016051769257
3,380,2,0.01,4,7,0.9954302310943604,0.004658690188080072,0.0682545982925698,0.11710219830274582
3,380,2,0.01,4,8,0.9950143694877625,0.00508263660594821,0.07129261256222982,0.11972644180059433
3,380,2,0.01,4,9,0.9961610436439514,0.003913669381290674,0.06255932689288364,0.11438006162643433
3,380,2,0.01,4,10,0.9957623481750488,0.004320136271417141,0.06572774354423816,0.10880623757839203
3,380,2,0.01,4,11,0.996682345867157,0.0033822297118604183,0.058156940358485315,0.09816254675388336
3,380,2,0.01,4,12,0.9963328838348389,0.003738490166142583,0.061143193947835135,0.09483566135168076
3,380,2,0.01,4,13,0.9956300854682922,0.004454970825463533,0.06674556783385346,0.10138248652219772
3,380,2,0.01,4,14,0.996055543422699,0.004021232016384602,0.06341318487810403,0.09319685399532318
3,380,2,0.01,4,15,0.9964866042137146,0.0035817469470202923,0.05984769792582077,0.08941684663295746
3,380,2,0.01,4,16,0.9964219927787781,0.003647617297247052,0.060395507260449864,0.09769266098737717
3,380,2,0.01,4,17,0.9957080483436584,0.004375469870865345,0.06614733457113253,0.09772573411464691
3,380,2,0.01,4,18,0.9962156414985657,0.0038580219261348248,0.062112977115372794,0.10459332168102264
3,380,2,0.01,4,19,0.9966108798980713,0.0034551105927675962,0.05878018877791731,0.10014878958463669
3,380,2,0.01,4,20,0.9965292811393738,0.00353828608058393,0.059483494186067534,0.08055894076824188
3,380,2,0.01,4,21,0.9970627427101135,0.0029944072011858225,0.054721176898764,0.08487322181463242
3,380,2,0.01,4,22,0.9967932105064392,0.003269178792834282,0.05717673296747797,0.08697223663330078
3,380,2,0.01,4,23,0.9964779615402222,0.0035905977711081505,0.0599215968671409,0.07840459048748016
3,380,2,0.01,4,24,0.9960716366767883,0.004004825372248888,0.0632836896225946,0.08616266399621964
3,380,2,0.01,4,25,0.996731698513031,0.0033319315407425165,0.05772288576242976,0.08633682131767273
3,380,2,0.01,4,26,0.9969731569290161,0.0030857571400702,0.055549591718303384,0.0812220349907875
3,380,2,0.01,4,27,0.99553382396698,0.004553118720650673,0.06747680135165472,0.12780863046646118
3,380,2,0.01,4,28,0.9964805245399475,0.003587972605600953,0.059899687858960944,0.09587350487709045
3,380,2,0.01,4,29,0.996823787689209,0.003238038858398795,0.05690376840244234,0.11591540277004242
3,380,2,0.01,4,30,0.9953719973564148,0.004718087147921324,0.0686883334193029,0.09190581738948822
3,380,2,0.01,4,31,0.9958212971687317,0.0042600552551448345,0.06526909877687016,0.08633308857679367
3,380,2,0.01,4,32,0.9957125186920166,0.004370946437120438,0.06611313362048753,0.08236366510391235
3,380,2,0.01,4,33,0.99539715051651,0.004692418035119772,0.06850122652274025,0.0895722284913063
3,380,2,0.01,4,34,0.9947403073310852,0.0053620487451553345,0.07322601139728514,0.14348718523979187
3,380,2,0.01,4,35,0.9957149028778076,0.004368484020233154,0.06609450824564136,0.076998770236969
3,380,2,0.01,4,36,0.9958044290542603,0.0042772432789206505,0.06540063668589664,0.09279197454452515
3,380,2,0.01,4,37,0.9967578649520874,0.003305206075310707,0.057490921677345784,0.08180855214595795
3,380,2,0.01,4,38,0.9963176846504211,0.0037539696786552668,0.06126964728685213,0.08814458549022675
3,380,2,0.01,4,39,0.9965916872024536,0.0034746641758829355,0.0589462821209526,0.0874565839767456
3,380,2,0.01,4,40,0.9972127079963684,0.0028415594715625048,0.05330627985108795,0.08466193079948425
3,380,2,0.01,4,41,0.9961274862289429,0.003947898745536804,0.06283230654318528,0.08450206369161606
3,380,2,0.01,4,42,0.9960542917251587,0.004022490233182907,0.06342310488444182,0.08552206307649612
3,380,2,0.01,4,43,0.991003692150116,0.009171388112008572,0.09576736454559336,0.1805151253938675
3,380,2,0.01,4,44,0.9958113431930542,0.004270159173756838,0.06534645494406592,0.12018139660358429
3,380,2,0.01,4,45,0.9961886405944824,0.0038855529855936766,0.06233420397818261,0.0834314301609993
3,380,2,0.01,4,46,0.996861457824707,0.0031996043398976326,0.05656504521254829,0.08820440620183945
3,380,2,0.01,4,47,0.9967823624610901,0.0032802456989884377,0.05727342925815109,0.07089094072580338
3,380,2,0.01,4,48,0.9965471029281616,0.003520083613693714,0.05933029254684081,0.09059133380651474
3,380,2,0.01,4,49,0.9969214797019958,0.003138435073196888,0.05602173750605106,0.07444304972887039
3,380,2,0.01,4,50,0.9970364570617676,0.003021248849108815,0.054965888049851565,0.09379942715167999
3,380,2,0.01,4,51,0.9967441558837891,0.0033192213159054518,0.05761268363742008,0.06931664049625397
3,380,2,0.01,4,52,0.996829628944397,0.0032320700120180845,0.056851297364423306,0.07958636432886124
3,380,2,0.01,4,53,0.996263325214386,0.0038094206247478724,0.061720504086955355,0.12733528017997742
3,380,2,0.01,4,54,0.996597170829773,0.0034690676257014275,0.058898791377255164,0.07838816195726395
3,380,2,0.01,4,55,0.9966567158699036,0.003408371936529875,0.058381263574282756,0.0732385516166687
3,380,2,0.01,4,56,0.9963389039039612,0.003732331097126007,0.06109280724541971,0.07242632657289505
3,380,2,0.01,4,57,0.9961616396903992,0.00391303701326251,0.06255427254202954,0.08222679048776627
3,380,2,0.01,4,58,0.996050238609314,0.004026607610285282,0.06345555618135643,0.07422342151403427
3,380,2,0.01,4,59,0.9963417649269104,0.003729460760951042,0.06106931112228991,0.07326602935791016
3,380,2,0.01,4,60,0.9967252612113953,0.0033384826965630054,0.05777960450334534,0.06841280311346054
3,380,2,0.01,4,61,0.9967311024665833,0.0033325012773275375,0.05772782065284933,0.06973196566104889
3,380,2,0.01,4,62,0.9968512058258057,0.0032100691460072994,0.05665747211098726,0.07196225225925446
3,380,2,0.01,4,63,0.9966979622840881,0.0033662994392216206,0.05801981936564109,0.09277424961328506
3,380,2,0.01,4,64,0.9971664547920227,0.002888689748942852,0.05374653243645446,0.08974392712116241
3,380,2,0.01,4,65,0.9962990283966064,0.003772981930524111,0.06142460362529099,0.08346796780824661
3,380,2,0.01,4,66,0.9970172643661499,0.003040802665054798,0.05514347345837763,0.06695930659770966
3,380,2,0.01,4,67,0.9971562027931213,0.002899153158068657,0.053843784767312344,0.08276865631341934
3,380,2,0.01,4,68,0.9973616003990173,0.002689723391085863,0.05186254323773433,0.0710240975022316
3,380,2,0.01,4,69,0.9968788027763367,0.0031819292344152927,0.05640859184925017,0.08118607848882675
3,380,2,0.01,4,70,0.9973109364509583,0.0027413973584771156,0.05235835519262533,0.10430506616830826
3,380,2,0.01,4,71,0.9969967603683472,0.00306169455870986,0.05533258134869419,0.09009800851345062
3,380,2,0.01,4,72,0.997067391872406,0.0029896735213696957,0.054677907068300405,0.06664597243070602
3,380,2,0.01,4,73,0.9970158338546753,0.0030422615818679333,0.055156700244557176,0.07268843799829483
3,380,2,0.01,4,74,0.9968041181564331,0.0032581037376075983,0.057079801485355554,0.06321404129266739
3,380,2,0.01,4,75,0.9968215823173523,0.00324029428884387,0.0569235828883238,0.08090037852525711
