epoch,mape
1,0.6849693655967712
2,0.38917139172554016
3,0.2895480990409851
4,0.3332751393318176
5,0.29776138067245483
6,0.27211126685142517
7,0.2505837380886078
8,0.22937412559986115
9,0.23615041375160217
10,0.15605808794498444
11,0.22549907863140106
12,0.19505675137043
13,0.13580425083637238
14,0.15196667611598969
15,0.1651097685098648
16,0.1612696647644043
17,0.2022884041070938
18,0.11618321388959885
19,0.1470477133989334
20,0.15686002373695374
21,0.10882589966058731
22,0.19840696454048157
23,0.13219228386878967
24,0.11697467416524887
25,0.1690867394208908
26,0.1624961644411087
27,0.11645006388425827
28,0.1545068323612213
29,0.1535574197769165
30,0.1657920628786087
31,0.1155240461230278
32,0.10733657330274582
33,0.12148402631282806
34,0.13157981634140015
35,0.14651960134506226
36,0.13612115383148193
37,0.11127743124961853
38,0.13367260992527008
39,0.17086590826511383
40,0.2318934053182602
41,0.12364941090345383
42,0.15642622113227844
43,0.11615850031375885
44,0.09817127883434296
45,0.19388210773468018
46,0.09594464302062988
47,0.12508131563663483
48,0.16665247082710266
49,0.11320044845342636
50,0.13577789068222046
51,0.137554332613945
52,0.13117137551307678
53,0.12561440467834473
54,0.1618824601173401
55,0.09930602461099625
56,0.10863575339317322
57,0.1293533593416214
58,0.228867769241333
59,0.10569749027490616
60,0.1469196379184723
61,0.10211437195539474
62,0.1406342089176178
63,0.15647472441196442
64,0.15289784967899323
65,0.18053998053073883
66,0.10182475298643112
67,0.09485626965761185
68,0.16161946952342987
69,0.12565845251083374
70,0.1417386531829834
71,0.15943074226379395
72,0.10449632257223129
73,0.17873169481754303
74,0.12790784239768982
75,0.12809106707572937
76,0.10018451511859894
77,0.1201319471001625
78,0.17851822078227997
79,0.1925051212310791
80,0.10918700695037842
81,0.11597182601690292
82,0.11861905455589294
83,0.11087577790021896
84,0.109174944460392
85,0.13602307438850403
86,0.12853065133094788
87,0.1050553098320961
88,0.180721253156662
89,0.158078134059906
90,0.0855579599738121
91,0.2185991257429123
92,0.13399067521095276
93,0.10944879055023193
94,0.20478038489818573
95,0.11501684784889221
96,0.07823983579874039
97,0.18326100707054138
98,0.18065164983272552
99,0.10267651081085205
100,0.12237609177827835
