epoch,mape
1,0.5713088512420654
2,0.45132023096084595
3,0.3340640068054199
4,0.4272860884666443
5,0.306448370218277
6,0.3049870729446411
7,0.2912166714668274
8,0.1970812827348709
9,0.13034141063690186
10,0.28245970606803894
11,0.3294908106327057
12,0.17648079991340637
13,0.17249180376529694
14,0.16724087297916412
15,0.16492408514022827
16,0.20048776268959045
17,0.26210686564445496
18,0.22607973217964172
19,0.13865013420581818
20,0.17773056030273438
21,0.24188776314258575
22,0.13133643567562103
23,0.18370386958122253
24,0.12495143711566925
25,0.16188429296016693
26,0.20438426733016968
27,0.16498658061027527
28,0.10283862054347992
29,0.1792476773262024
30,0.3072037398815155
31,0.12418987601995468
32,0.12096327543258667
33,0.1416831761598587
34,0.15879486501216888
35,0.1561732292175293
36,0.16757804155349731
37,0.1151975467801094
38,0.23603619635105133
39,0.1671159714460373
40,0.15333104133605957
41,0.1571575254201889
42,0.2265128642320633
43,0.16671858727931976
44,0.1503216028213501
45,0.17667347192764282
46,0.08131403475999832
47,0.12129315733909607
48,0.16276289522647858
49,0.14468351006507874
50,0.09563880413770676
51,0.12458646297454834
52,0.08241154253482819
53,0.2737697660923004
54,0.07873232662677765
55,0.11079605668783188
56,0.12220592051744461
57,0.21539828181266785
58,0.2182367742061615
59,0.07919406145811081
60,0.13937430083751678
61,0.08624021708965302
62,0.14505447447299957
63,0.09493797272443771
64,0.12296144664287567
65,0.2143675982952118
66,0.1341991126537323
67,0.178550124168396
68,0.08458354324102402
69,0.12339601665735245
70,0.11168904602527618
71,0.27197930216789246
72,0.10266844183206558
73,0.163424551486969
74,0.17081134021282196
75,0.2590349316596985
76,0.12008022516965866
77,0.12823669612407684
78,0.13780876994132996
79,0.10029008239507675
80,0.09340646862983704
81,0.1253064125776291
82,0.10404545813798904
83,0.11760935932397842
84,0.08804554492235184
85,0.1236608475446701
86,0.10671412944793701
87,0.14130179584026337
88,0.14638984203338623
89,0.1525329351425171
90,0.1231759786605835
91,0.08095242828130722
92,0.18039795756340027
93,0.09940619766712189
94,0.091948963701725
95,0.07337445020675659
96,0.09753105789422989
97,0.09694097191095352
98,0.12209875136613846
99,0.1256745159626007
100,0.14538708329200745
